"","matched","unmatched","canonical"
"M18LUNG_90_3.txt",1236925,41702,1192904
"M18S_90_3.txt",960150,30374,951908
"M18SKIN1_90_3.txt",1077311,42272,1063403
"M18SKIN2_90_3.txt",1291280,50787,1256013
"M18SKIN3_90_3.txt",1759290,67020,1686287
"M18SKIN4_90_3.txt",933646,40987,906115
"M18SKIN5_90_3.txt",1205542,42680,1180311
"M18SKIN6_90_3.txt",1328118,46289,1291372
"M19BM1_90_3.txt",256076,9360,255199
"M19BM2_90_3.txt",912850,30243,907015
"M19GUT_90_3.txt",2589,78,2379
"M19L_90_3.txt",677720,37596,659867
"M19LN1_90_3.txt",779592,40618,757579
"M19LN2_90_3.txt",17389,605,16962
"M19LUNG_90_3.txt",1075409,36843,1040650
"M19S_90_3.txt",975552,33091,966346
"M19SKIN1_90_3.txt",992707,39986,974063
"M19SKIN2_90_3.txt",1940158,66016,1853939
"M19SKIN3_90_3.txt",1921211,80475,1854733
"M19SKIN4_90_3.txt",1056591,38440,1020809
"M19SKIN5_90_3.txt",912878,31378,893635
"M19SKIN6_90_3.txt",1492750,52936,1456725
"M1BM1_90_3.txt",1729173,60446,1707264
"M1BM2_90_3.txt",1672508,58865,1655535
"M1GUT_90_3.txt",541983,18357,537847
"M1L_90_3.txt",2260444,78858,2228950
"M1LN1_90_3.txt",1011417,37853,981920
"M1LN2_90_3.txt",895016,44922,835834
"M1LUNG_90_3.txt",1303362,51131,1268303
"M1S_90_3.txt",88826,2918,88343
"M1SKIN1_90_3.txt",1051772,35452,1018683
"M1SKIN10_90_3.txt",954432,32737,950414
"M1SKIN11_90_3.txt",907060,39757,880029
"M1SKIN12_90_3.txt",933325,32472,911012
"M1SKIN2_90_3.txt",867586,28820,822204
"M1SKIN3_90_3.txt",904260,31241,867772
"M1SKIN4_90_3.txt",1053240,36202,998693
"M1SKIN5_90_3.txt",851565,29782,817142
"M1SKIN6_90_3.txt",1004437,37073,939244
"M1SKIN7_90_3.txt",1307287,44402,1282420
"M1SKIN8_90_3.txt",1820795,66892,1783937
"M1SKIN9_90_3.txt",813325,29037,796407
"M20BM1_90_3.txt",886206,31089,870971
"M20BM2_90_3.txt",1079596,36580,1067530
"M20GUT_90_3.txt",2416,91,2219
"M20L_90_3.txt",1327963,43936,1302654
"M20LN1_90_3.txt",1289418,74266,1229664
"M20LN2_90_3.txt",24712,740,24274
"M20LUNG_90_3.txt",179430,5813,171829
"M20S_90_3.txt",1365391,43211,1347953
"M20SKIN1_90_3.txt",1037629,39604,980880
"M20SKIN2_90_3.txt",1414284,56499,1380304
"M20SKIN3_90_3.txt",1208923,49494,1170932
"M20SKIN4_90_3.txt",1428386,55403,1386007
"M20SKIN5_90_3.txt",929051,31145,913335
"M20SKIN6_90_3.txt",1451448,55745,1425579
"M21BM1_90_3.txt",967118,39378,956388
"M21BM2_90_3.txt",1606997,59213,1593518
"M21GUT_90_3.txt",126138,4037,125852
"M21L_90_3.txt",930332,31231,923829
"M21LN1_90_3.txt",850857,28111,848028
"M21LN2_90_3.txt",416649,13348,416128
"M21LUNG_90_3.txt",1039081,34810,988047
"M21S_90_3.txt",4972,181,4646
"M21SKIN1_90_3.txt",1106623,54149,1040117
"M21SKIN10_90_3.txt",1976340,72514,1904504
"M21SKIN11_90_3.txt",1309727,50093,1268905
"M21SKIN12_90_3.txt",1726723,87849,1677816
"M21SKIN2_90_3.txt",953643,32492,946166
"M21SKIN3_90_3.txt",1497038,58809,1458454
"M21SKIN4_90_3.txt",1128146,42099,1097500
"M21SKIN5_90_3.txt",1114804,57365,1076723
"M21SKIN6_90_3.txt",1095098,37300,1072174
"M21SKIN7_90_3.txt",872815,33334,849100
"M21SKIN8_90_3.txt",899518,29767,869728
"M21SKIN9_90_3.txt",1751569,68480,1700514
"M22BM1_90_3.txt",943248,32567,934706
"M22BM2_90_3.txt",1215369,41018,1201368
"M22GUT_90_3.txt",2762,85,2619
"M22L_90_3.txt",1485560,52832,1467793
"M22LN1_90_3.txt",1172765,40590,1127142
"M22LN2_90_3.txt",921501,30185,912939
"M22LUNG_90_3.txt",960779,31756,949775
"M22S_90_3.txt",2018626,67993,1989310
"M22SKIN1_90_3.txt",1091496,44006,1075884
"M22SKIN10_90_3.txt",913683,31314,911061
"M22SKIN11_90_3.txt",892528,32599,885064
"M22SKIN12_90_3.txt",1505047,51668,1435020
"M22SKIN2_90_3.txt",1029874,36444,986684
"M22SKIN3_90_3.txt",951236,32925,926682
"M22SKIN4_90_3.txt",976774,52257,968092
"M22SKIN5_90_3.txt",1120352,38892,1086270
"M22SKIN6_90_3.txt",4721,176,4258
"M22SKIN7_90_3.txt",796398,26386,792478
"M22SKIN8_90_3.txt",975897,41613,937724
"M22SKIN9_90_3.txt",1010368,35127,1002025
"M23BM1_90_3.txt",1129752,37604,1119648
"M23BM2_90_3.txt",1016655,34344,1008826
"M23GUT_90_3.txt",481738,15209,479759
"M23L_90_3.txt",1142659,38191,1125635
"M23LN1_90_3.txt",866614,29138,837025
"M23LN2_90_3.txt",896930,29158,883339
"M23LUNG_90_3.txt",1024185,50256,1019860
"M23S_90_3.txt",1048093,33230,1039925
"M23SKIN1_90_3.txt",989077,37095,964247
"M23SKIN10_90_3.txt",1086210,38927,980192
"M23SKIN11_90_3.txt",1104218,97114,1070397
"M23SKIN12_90_3.txt",1312328,45735,1308614
"M23SKIN2_90_3.txt",1001199,34245,988383
"M23SKIN3_90_3.txt",587539,32211,559604
"M23SKIN4_90_3.txt",1859850,65903,1805408
"M23SKIN5_90_3.txt",999200,47165,977257
"M23SKIN6_90_3.txt",2299332,82673,2248249
"M23SKIN7_90_3.txt",963112,36038,943942
"M23SKIN8_90_3.txt",888411,30302,846228
"M23SKIN9_90_3.txt",1094256,38307,1089333
"M24BM1_90_3.txt",1180091,41359,1168898
"M24BM2_90_3.txt",1012736,34768,1005266
"M24GUT_90_3.txt",1009033,34923,989623
"M24L_90_3.txt",1055244,36997,1030477
"M24LN1_90_3.txt",1290263,47629,1271084
"M24LN2_90_3.txt",985958,34327,975175
"M24LUNG_90_3.txt",1062437,36425,1048775
"M24S_90_3.txt",1590865,51550,1572578
"M24SKIN1_90_3.txt",1728118,69696,1667443
"M24SKIN10_90_3.txt",2211642,82028,2197080
"M24SKIN11_90_3.txt",1154434,54481,1105809
"M24SKIN12_90_3.txt",1429018,67752,1377927
"M24SKIN2_90_3.txt",945533,32376,897243
"M24SKIN3_90_3.txt",434458,22675,428404
"M24SKIN4_90_3.txt",894140,31091,869409
"M24SKIN5_90_3.txt",811653,38715,807107
"M24SKIN6_90_3.txt",1365546,48849,1324142
"M24SKIN7_90_3.txt",1071363,37685,1053138
"M24SKIN8_90_3.txt",1035134,41748,1004461
"M24SKIN9_90_3.txt",2867216,106021,2778793
"M25BM1_90_3.txt",820908,27944,816025
"M25BM2_90_3.txt",1012961,33483,1003872
"M25GUT_90_3.txt",2172,70,1949
"M25L_90_3.txt",668775,21823,667862
"M25LN1_90_3.txt",837595,28662,833772
"M25LN2_90_3.txt",882778,28961,828148
"M25LUNG_90_3.txt",989021,42545,944951
"M25S_90_3.txt",351264,10823,348328
"M25SKIN1_90_3.txt",948394,56962,912255
"M25SKIN10_90_3.txt",1079411,43912,982042
"M25SKIN11_90_3.txt",1362472,48800,1321856
"M25SKIN12_90_3.txt",1852877,65410,1769658
"M25SKIN2_90_3.txt",2623871,136129,2550745
"M25SKIN3_90_3.txt",368900,13137,348924
"M25SKIN4_90_3.txt",1156917,38916,1153017
"M25SKIN5_90_3.txt",2279330,78256,2220296
"M25SKIN6_90_3.txt",1261102,42869,1211225
"M25SKIN7_90_3.txt",1010457,35683,983720
"M25SKIN8_90_3.txt",1178954,42498,1137697
"M25SKIN9_90_3.txt",1505454,56810,1413965
"M2BM1_90_3.txt",1735265,58450,1712365
"M2BM2_90_3.txt",1225567,42368,1214429
"M2GUT_90_3.txt",4323,137,3946
"M2L_90_3.txt",2259904,76055,2231208
"M2LN1_90_3.txt",1088724,43327,1051630
"M2LN2_90_3.txt",905398,36999,866258
"M2LUNG_90_3.txt",800885,26906,794467
"M2S_90_3.txt",819446,27167,812193
"M2SKIN1_90_3.txt",969797,32905,967849
"M2SKIN10_90_3.txt",884218,100614,812541
"M2SKIN11_90_3.txt",854614,29217,839785
"M2SKIN12_90_3.txt",1036652,42283,1016803
"M2SKIN2_90_3.txt",728829,25341,721884
"M2SKIN3_90_3.txt",637555,30398,615810
"M2SKIN4_90_3.txt",1122955,40555,988636
"M2SKIN5_90_3.txt",933684,36019,911430
"M2SKIN6_90_3.txt",486754,16290,484257
"M2SKIN7_90_3.txt",1192724,40921,1158581
"M2SKIN8_90_3.txt",874649,29960,870395
"M2SKIN9_90_3.txt",748982,26944,737624
"M3BM1_90_3.txt",1192468,46068,1173245
"M3BM2_90_3.txt",1308064,44834,1294299
"M3GUT_90_3.txt",17896,603,17510
"M3L_90_3.txt",2182269,73409,2151481
"M3LN1_90_3.txt",142334,4892,141987
"M3LN2_90_3.txt",906377,36999,890185
"M3LUNG_90_3.txt",900165,30789,892481
"M3S_90_3.txt",4496,158,4025
"M3SKIN1_90_3.txt",910058,30645,878648
"M3SKIN10_90_3.txt",980139,34303,941087
"M3SKIN11_90_3.txt",739933,25046,733753
"M3SKIN12_90_3.txt",1057759,46468,1031537
"M3SKIN2_90_3.txt",845299,29178,833394
"M3SKIN3_90_3.txt",598707,20462,595121
"M3SKIN4_90_3.txt",1036920,36736,994962
"M3SKIN5_90_3.txt",848976,28504,845054
"M3SKIN6_90_3.txt",947405,32602,932752
"M3SKIN7_90_3.txt",940666,32295,906750
"M3SKIN8_90_3.txt",935725,35965,885708
"M3SKIN9_90_3.txt",757756,50066,746933
"M5BM1_90_3.txt",1977721,67457,1947993
"M5BM2_90_3.txt",1613722,53252,1594752
"M5GUT_90_3.txt",3853,105,3469
"M5L_90_3.txt",1924114,61877,1899990
"M5LN1_90_3.txt",794708,26258,784996
"M5LN2_90_3.txt",839821,27057,829920
"M5LUNG_90_3.txt",873180,35218,864409
"M5S_90_3.txt",2119047,70933,2089098
"M5SKIN1_90_3.txt",913117,31197,895804
"M5SKIN10_90_3.txt",1119468,52687,1097125
"M5SKIN11_90_3.txt",881043,30045,877956
"M5SKIN12_90_3.txt",1159345,39511,1115872
"M5SKIN2_90_3.txt",1361031,49946,1339347
"M5SKIN3_90_3.txt",907685,31314,905526
"M5SKIN4_90_3.txt",1007076,35401,959149
"M5SKIN5_90_3.txt",909393,48643,907940
"M5SKIN6_90_3.txt",1200329,45390,1167274
"M5SKIN7_90_3.txt",992554,32826,960182
"M5SKIN8_90_3.txt",1040231,46265,1032403
"M5SKIN9_90_3.txt",1141759,47496,1122905
"M6BM1_90_3.txt",944925,31133,933908
"M6BM2_90_3.txt",955032,32578,948083
"M6GUT_90_3.txt",136848,4293,136604
"M6L_90_3.txt",8082,248,7805
"M6LN1_90_3.txt",849905,29132,847854
"M6LN2_90_3.txt",1012954,33478,992158
"M6LUNG_90_3.txt",747217,26115,742998
"M6S_90_3.txt",39449,1423,39198
"M7BM1_90_3.txt",1297627,44233,1284169
"M7BM2_90_3.txt",1714599,56460,1698305
"M7GUT_90_3.txt",32891,1044,32765
"M7L_90_3.txt",651700,21523,646579
"M7LN1_90_3.txt",139504,4821,138817
"M7LN2_90_3.txt",153808,5026,153516
"M7LUNG_90_3.txt",989153,59695,945072
"M7S_90_3.txt",883582,28651,876578
"M8BM1_90_3.txt",1493404,51507,1477998
"M8BM2_90_3.txt",1624015,53597,1608618
"M8GUT_90_3.txt",12447,405,12330
"M8L_90_3.txt",4312,151,4109
"M8LN1_90_3.txt",930098,31167,922953
"M8LN2_90_3.txt",876108,28807,857253
"M8LUNG_90_3.txt",846287,147340,842748
"M8S_90_3.txt",1085603,34335,1077364
"M9BM1_90_3.txt",1061194,38155,1047759
"M9BM2_90_3.txt",675506,21666,669671
"M9GUT_90_3.txt",2213,65,2109
"M9L_90_3.txt",701964,23562,700576
"M9LN1_90_3.txt",73045,2462,72508
"M9LN2_90_3.txt",34402,1202,33809
"M9LUNG_90_3.txt",838528,27862,729712
"M9S_90_3.txt",240801,8037,237986
