"","matched","unmatched","canonical"
"M18LN2_75_5.txt",413187,13349,412698
"M18LUNG_75_5.txt",1030318,34691,994624
"M18S_75_5.txt",799562,25258,792687
"M18SKIN1_75_5.txt",897153,35084,886480
"M18SKIN2_75_5.txt",1075455,42291,1046043
"M18SKIN3_75_5.txt",1465317,55685,1405585
"M18SKIN4_75_5.txt",777669,33983,754860
"M18SKIN5_75_5.txt",1004051,35624,983613
"M18SKIN6_75_5.txt",1105942,38741,1075275
"M19BM1_75_5.txt",213136,7793,212420
"M19BM2_75_5.txt",760086,25227,755441
"M19GUT_75_5.txt",2143,67,1976
"M19L_75_5.txt",564261,31338,549809
"M19LN1_75_5.txt",649228,33829,630823
"M19LN2_75_5.txt",14410,507,14020
"M19LUNG_75_5.txt",895421,30682,866512
"M19S_75_5.txt",812434,27517,805253
"M19SKIN1_75_5.txt",826486,33448,811031
"M19SKIN2_75_5.txt",1616012,54922,1545331
"M19SKIN3_75_5.txt",1600082,67099,1545655
"M19SKIN4_75_5.txt",879803,31915,850470
"M19SKIN5_75_5.txt",760069,26229,744469
"M19SKIN6_75_5.txt",1243430,44038,1214484
"M1BM1_75_5.txt",1440174,50317,1422606
"M1BM2_75_5.txt",1393006,49055,1378548
"M1GUT_75_5.txt",451131,15247,447484
"M1L_75_5.txt",1882873,65697,1857702
"M1LN1_75_5.txt",842272,31368,819068
"M1LN2_75_5.txt",745276,37386,696537
"M1LUNG_75_5.txt",1085483,42646,1057375
"M1S_75_5.txt",73795,2418,73352
"M1SKIN1_75_5.txt",875605,29599,849266
"M1SKIN10_75_5.txt",794854,27227,791489
"M1SKIN11_75_5.txt",755151,33274,732711
"M1SKIN12_75_5.txt",777063,27228,759722
"M1SKIN2_75_5.txt",722465,24043,684646
"M1SKIN3_75_5.txt",752986,26008,723618
"M1SKIN4_75_5.txt",876903,30161,832079
"M1SKIN5_75_5.txt",709040,24888,680884
"M1SKIN6_75_5.txt",836339,30893,782702
"M1SKIN7_75_5.txt",1088702,37082,1068564
"M1SKIN8_75_5.txt",1516261,55860,1489514
"M1SKIN9_75_5.txt",677270,24235,663778
"M20BM1_75_5.txt",737990,25903,725461
"M20BM2_75_5.txt",899014,30358,889884
"M20GUT_75_5.txt",1997,77,1833
"M20L_75_5.txt",1106211,36409,1085306
"M20LN1_75_5.txt",1074014,61814,1024832
"M20LN2_75_5.txt",20592,614,20229
"M20LUNG_75_5.txt",149376,4839,143049
"M20S_75_5.txt",1137160,36001,1123198
"M20SKIN1_75_5.txt",863915,32934,816397
"M20SKIN2_75_5.txt",1178096,46924,1150320
"M20SKIN3_75_5.txt",1006883,41251,976632
"M20SKIN4_75_5.txt",1189657,46160,1157402
"M20SKIN5_75_5.txt",773693,25922,761090
"M20SKIN6_75_5.txt",1208690,46635,1188088
"M21BM1_75_5.txt",805356,32802,797524
"M21BM2_75_5.txt",1338522,49342,1330373
"M21GUT_75_5.txt",104859,3362,104618
"M21L_75_5.txt",774737,26015,769466
"M21LN1_75_5.txt",708575,23394,706781
"M21LN2_75_5.txt",346784,11086,346348
"M21LUNG_75_5.txt",864930,29130,822299
"M21S_75_5.txt",4115,146,3848
"M21SKIN1_75_5.txt",921605,45023,866286
"M21SKIN10_75_5.txt",1646102,60412,1586324
"M21SKIN11_75_5.txt",1090886,41693,1057859
"M21SKIN12_75_5.txt",1437998,73349,1398100
"M21SKIN2_75_5.txt",794240,26996,788485
"M21SKIN3_75_5.txt",1247040,48931,1219111
"M21SKIN4_75_5.txt",939500,35068,914004
"M21SKIN5_75_5.txt",928455,47675,896796
"M21SKIN6_75_5.txt",911962,30993,893717
"M21SKIN7_75_5.txt",726907,27712,707093
"M21SKIN8_75_5.txt",749096,24742,724375
"M21SKIN9_75_5.txt",1458876,56922,1417353
"M22BM1_75_5.txt",785620,27020,779707
"M22BM2_75_5.txt",1012382,34070,1000775
"M22GUT_75_5.txt",2290,72,2180
"M22L_75_5.txt",1237403,43996,1222728
"M22LN1_75_5.txt",976705,33877,938818
"M22LN2_75_5.txt",767351,25132,760326
"M22LUNG_75_5.txt",799994,26497,791312
"M22S_75_5.txt",1681479,56638,1657825
"M22SKIN1_75_5.txt",908891,36656,897424
"M22SKIN10_75_5.txt",760711,26201,759040
"M22SKIN11_75_5.txt",743238,27149,740461
"M22SKIN12_75_5.txt",1253642,43062,1196102
"M22SKIN2_75_5.txt",857386,30388,822901
"M22SKIN3_75_5.txt",792319,27282,772281
"M22SKIN4_75_5.txt",813264,43628,806009
"M22SKIN5_75_5.txt",933011,32357,905118
"M22SKIN6_75_5.txt",3912,140,3466
"M22SKIN7_75_5.txt",663092,22104,660505
"M22SKIN8_75_5.txt",812587,34745,780756
"M22SKIN9_75_5.txt",841323,29215,834650
"M23BM1_75_5.txt",940805,31365,933821
"M23BM2_75_5.txt",846450,28608,840043
"M23GUT_75_5.txt",400938,12697,400394
"M23L_75_5.txt",951492,31874,939398
"M23LN1_75_5.txt",721689,24263,696935
"M23LN2_75_5.txt",746863,24300,735587
"M23LUNG_75_5.txt",852720,41804,849373
"M23S_75_5.txt",872499,27748,865751
"M23SKIN1_75_5.txt",823758,30769,803640
"M23SKIN10_75_5.txt",904540,32314,816199
"M23SKIN11_75_5.txt",919609,80928,892417
"M23SKIN12_75_5.txt",1093022,38084,1089755
"M23SKIN2_75_5.txt",833688,28529,823574
"M23SKIN3_75_5.txt",489143,26775,465990
"M23SKIN4_75_5.txt",1548902,54918,1504308
"M23SKIN5_75_5.txt",831958,39311,813754
"M23SKIN6_75_5.txt",1915403,68797,1878770
"M23SKIN7_75_5.txt",802113,29902,786778
"M23SKIN8_75_5.txt",739807,25258,704665
"M23SKIN9_75_5.txt",911295,31792,907143
"M24BM1_75_5.txt",982777,34600,974964
"M24BM2_75_5.txt",843161,29026,836915
"M24GUT_75_5.txt",840130,29150,826105
"M24L_75_5.txt",878597,30798,858126
"M24LN1_75_5.txt",1074581,39682,1058593
"M24LN2_75_5.txt",821054,28594,812065
"M24LUNG_75_5.txt",884544,30320,874118
"M24S_75_5.txt",1325178,42897,1309928
"M24SKIN1_75_5.txt",1439237,58076,1390047
"M24SKIN10_75_5.txt",1842130,68389,1832242
"M24SKIN11_75_5.txt",961394,45466,920880
"M24SKIN12_75_5.txt",1190112,56545,1149543
"M24SKIN2_75_5.txt",787389,26999,748407
"M24SKIN3_75_5.txt",361607,18895,356534
"M24SKIN4_75_5.txt",744532,25942,723924
"M24SKIN5_75_5.txt",675884,32342,672106
"M24SKIN6_75_5.txt",1137328,40664,1104506
"M24SKIN7_75_5.txt",891962,31422,876762
"M24SKIN8_75_5.txt",861867,34691,837738
"M24SKIN9_75_5.txt",2388644,88191,2317440
"M25BM1_75_5.txt",683605,23344,679817
"M25BM2_75_5.txt",843429,27907,837016
"M25GUT_75_5.txt",1811,50,1626
"M25L_75_5.txt",556771,18175,556000
"M25LN1_75_5.txt",697665,23820,694505
"M25LN2_75_5.txt",735218,24079,690310
"M25LUNG_75_5.txt",823430,35549,787811
"M25S_75_5.txt",292280,9019,290367
"M25SKIN1_75_5.txt",789764,47443,760723
"M25SKIN10_75_5.txt",898860,36480,817712
"M25SKIN11_75_5.txt",1134876,40524,1102046
"M25SKIN12_75_5.txt",1543086,54489,1474788
"M25SKIN2_75_5.txt",2185829,113377,2128249
"M25SKIN3_75_5.txt",306938,10983,290342
"M25SKIN4_75_5.txt",963584,32368,960778
"M25SKIN5_75_5.txt",1898606,65261,1849140
"M25SKIN6_75_5.txt",1050344,35691,1008664
"M25SKIN7_75_5.txt",841430,29654,819067
"M25SKIN8_75_5.txt",982011,35368,948430
"M25SKIN9_75_5.txt",1253985,47340,1177361
"M2BM1_75_5.txt",1445311,48609,1425881
"M2BM2_75_5.txt",1020962,35176,1011924
"M2GUT_75_5.txt",3572,121,3265
"M2L_75_5.txt",1882371,63422,1860764
"M2LN1_75_5.txt",906470,36197,875584
"M2LN2_75_5.txt",753977,30763,721317
"M2LUNG_75_5.txt",666910,22478,661873
"M2S_75_5.txt",682569,22499,676934
"M2SKIN1_75_5.txt",807619,27372,806425
"M2SKIN10_75_5.txt",736204,83944,676476
"M2SKIN11_75_5.txt",711700,24334,699403
"M2SKIN12_75_5.txt",863011,35264,846589
"M2SKIN2_75_5.txt",606828,21158,600890
"M2SKIN3_75_5.txt",530775,25324,512610
"M2SKIN4_75_5.txt",935230,33704,824007
"M2SKIN5_75_5.txt",777583,29932,760082
"M2SKIN6_75_5.txt",405146,13571,403532
"M2SKIN7_75_5.txt",993435,34165,964642
"M2SKIN8_75_5.txt",728411,24897,725481
"M2SKIN9_75_5.txt",623640,22470,614632
"M3BM1_75_5.txt",993377,38223,978244
"M3BM2_75_5.txt",1089552,37259,1079868
"M3GUT_75_5.txt",14824,511,14506
"M3L_75_5.txt",1817737,61106,1793163
"M3LN1_75_5.txt",118426,4043,118141
"M3LN2_75_5.txt",754725,30821,741223
"M3LUNG_75_5.txt",749572,25646,743262
"M3S_75_5.txt",3732,122,3337
"M3SKIN1_75_5.txt",757766,25546,731605
"M3SKIN10_75_5.txt",816230,28563,783760
"M3SKIN11_75_5.txt",616079,20950,611610
"M3SKIN12_75_5.txt",880536,38834,859783
"M3SKIN2_75_5.txt",703987,24276,695085
"M3SKIN3_75_5.txt",498405,17012,495904
"M3SKIN4_75_5.txt",863294,30572,828496
"M3SKIN5_75_5.txt",707030,23714,705358
"M3SKIN6_75_5.txt",788939,27184,777237
"M3SKIN7_75_5.txt",783413,26834,755189
"M3SKIN8_75_5.txt",779230,29950,738026
"M3SKIN9_75_5.txt",630965,41763,621917
"M5BM1_75_5.txt",1647183,56275,1623313
"M5BM2_75_5.txt",1344146,44352,1328669
"M5GUT_75_5.txt",3183,99,2858
"M5L_75_5.txt",1602548,51542,1582800
"M5LN1_75_5.txt",661845,21833,653467
"M5LN2_75_5.txt",699577,22408,693186
"M5LUNG_75_5.txt",727226,29294,721129
"M5S_75_5.txt",1765092,59051,1741670
"M5SKIN1_75_5.txt",760331,26011,746505
"M5SKIN10_75_5.txt",932162,43954,916255
"M5SKIN11_75_5.txt",733800,24947,732399
"M5SKIN12_75_5.txt",965535,32956,930146
"M5SKIN2_75_5.txt",1133582,41573,1117382
"M5SKIN3_75_5.txt",755752,26129,754540
"M5SKIN4_75_5.txt",838691,29354,798689
"M5SKIN5_75_5.txt",757309,40499,756107
"M5SKIN6_75_5.txt",999858,37756,973385
"M5SKIN7_75_5.txt",826396,27479,799981
"M5SKIN8_75_5.txt",866106,38481,860343
"M5SKIN9_75_5.txt",950848,39578,935209
"M6BM1_75_5.txt",787005,25841,779389
"M6BM2_75_5.txt",795260,27174,789452
"M6GUT_75_5.txt",113828,3583,113626
"M6L_75_5.txt",6708,209,6479
"M6LN1_75_5.txt",707813,24217,706113
"M6LN2_75_5.txt",843444,27880,827340
"M6LUNG_75_5.txt",622278,21671,619304
"M6S_75_5.txt",32759,1184,32529
"M7BM1_75_5.txt",1080703,36878,1071048
"M7BM2_75_5.txt",1427978,47055,1414065
"M7GUT_75_5.txt",27323,863,27221
"M7L_75_5.txt",542566,17912,538437
"M7LN1_75_5.txt",116034,4036,115455
"M7LN2_75_5.txt",127986,4167,127742
"M7LUNG_75_5.txt",823602,49691,787025
"M7S_75_5.txt",735891,23824,729929
"M8BM1_75_5.txt",1243978,42835,1232060
"M8BM2_75_5.txt",1352789,44573,1342616
"M8GUT_75_5.txt",10346,342,10252
"M8L_75_5.txt",3569,127,3414
"M8LN1_75_5.txt",774465,26045,768617
"M8LN2_75_5.txt",729653,23918,713930
"M8LUNG_75_5.txt",704563,122824,701634
"M8S_75_5.txt",903763,28773,896979
"M9BM1_75_5.txt",883497,31789,874043
"M9BM2_75_5.txt",562364,18084,557495
"M9GUT_75_5.txt",1840,51,1754
"M9L_75_5.txt",584446,19655,583757
"M9LN1_75_5.txt",60666,2068,60203
"M9LN2_75_5.txt",28574,992,28056
"M9LUNG_75_5.txt",698419,23167,607517
"M9S_75_5.txt",200341,6781,198460
