,INPUT_POOL,OUTPUT_POOL,mouse_ID,FP_100_percent,FP_90_1,FP_90_4,FP_90_3,FP_90_5,FP_90_2,FP_50_1,FP_50_5,FP_50_4,FP_50_3,FP_50_2,FP_75_5,FP_75_1,FP_75_3,FP_75_4,FP_75_2
1,INPUT_BM1_90_5.txt,OUTPUT_BM1_90_5.txt,1,-947749.5,-853507,-853316,-853630.5,-853704,-853670.5,-475666,-475414,-475375,-475259.5,-475459.5,-711302,-711255.5,-711400,-711090.5,-710926
2,INPUT_BM1_90_5.txt,OUTPUT_BM2_90_5.txt,1,57.4010843,61.46007286,61.51134766,61.51470658,61.45069199,61.46701548,134.6327909,134.8865938,134.7243105,134.8077276,134.796088,64.57413677,64.54316231,64.58462556,64.6337956,64.57601502
3,INPUT_BM1_90_5.txt,OUTPUT_GUT_90_5.txt,1,45.32610104,45.36122327,45.39452712,45.39252827,45.37621929,45.38953256,40.66832762,40.69915668,40.70137154,40.71546661,40.69962744,43.36038209,43.38375365,43.37187693,43.37654015,43.40908025
4,INPUT_BM1_90_5.txt,OUTPUT_L_90_5.txt,1,1002.613638,1042.120637,1041.487043,1042.264016,1042.451127,1042.269583,1207.945021,1206.125595,1206.033824,1204.888733,1207.43706,1045.71201,1045.904224,1045.962276,1045.384387,1044.431019
5,INPUT_BM1_90_5.txt,OUTPUT_LN1_90_5.txt,1,0.222431,0.201987261,0.201979422,0.201978179,0.202040021,0.201982117,0.197898589,0.19812446,0.198045401,0.198111164,0.19801761,0.194126878,0.194213467,0.194041271,0.194184666,0.194279972
6,INPUT_BM1_90_5.txt,OUTPUT_LN2_90_5.txt,1,0.021275068,0.023072317,0.023076632,0.02306338,0.023064867,0.023068708,0.03680123,0.036830346,0.036824001,0.036833798,0.036825301,0.026183119,0.026185977,0.026175319,0.026190518,0.026191855
7,INPUT_BM1_90_5.txt,OUTPUT_LUNG_90_5.txt,1,0.152846515,0.162025007,0.162058129,0.161993465,0.161970208,0.161970832,0.16539287,0.165353885,0.165492044,0.165406116,0.165451974,0.170539433,0.170663933,0.170534417,0.170628767,0.170657245
8,INPUT_BM1_90_5.txt,OUTPUT_S_90_5.txt,1,96.67097283,104.4258936,104.4414283,104.4146397,104.4062799,104.4109413,NA,NA,NA,NA,NA,102.5497759,102.5572101,102.5392903,102.5741539,102.5893502
9,INPUT_BM1_90_5.txt,OUTPUT_SKIN1_90_5.txt,1,0.203908047,0.200265344,0.200320587,0.200196863,0.200222165,0.200199518,0.105222743,0.105278727,0.10528746,0.105313168,0.105268605,0.165270859,0.1652814,0.165248017,0.165320078,0.165358884
10,INPUT_BM1_90_5.txt,OUTPUT_SKIN10_90_5.txt,1,0.052036549,0.054909982,0.054922322,0.054902018,0.054897306,0.054899446,0.04237117,0.042393667,0.042397156,0.042407479,0.042389602,0.048943021,0.0489462,0.048936269,0.048957585,0.04896896
11,INPUT_BM1_90_5.txt,OUTPUT_SKIN11_90_5.txt,1,0.04290563,0.035378327,0.035405372,0.035372789,0.035389013,0.035367921,0.041824826,0.04184896,0.041849941,0.041841119,0.041845835,0.040059512,0.040078778,0.040074695,0.04008957,0.040100433
12,INPUT_BM1_90_5.txt,OUTPUT_SKIN12_90_5.txt,1,0.013528063,0.014602567,0.014605838,0.014600453,0.014599197,0.014599769,0.011872987,0.011879283,0.011880258,0.011883146,0.011878146,0.012514708,0.012515526,0.012512984,0.012518431,0.01252133
13,INPUT_BM1_90_5.txt,OUTPUT_SKIN2_90_5.txt,1,0.061882999,0.06091469,0.060927788,0.060905122,0.06089989,0.060902269,0.033971653,0.033989682,0.033992772,0.034000896,0.033986572,0.055040665,0.055044244,0.055033708,0.055057207,0.055069995
14,INPUT_BM1_90_5.txt,OUTPUT_SKIN3_90_5.txt,1,0.01166524,0.012963172,0.012966842,0.012960164,0.012958142,0.012960569,0.013302337,0.013309089,0.013310724,0.013314323,0.013308118,0.014066913,0.01406883,0.014065806,0.01407222,0.014074897
15,INPUT_BM1_90_5.txt,OUTPUT_SKIN4_90_5.txt,1,0.033182471,0.036102162,0.036114939,0.036100346,0.036095681,0.036095092,0.053751672,0.053777821,0.053782039,0.053797946,0.053772461,0.035541564,0.035544846,0.035536789,0.035554511,0.035560513
16,INPUT_BM1_90_5.txt,OUTPUT_SKIN5_90_5.txt,1,0.142997339,0.148274975,0.148292378,0.148261039,0.148213266,0.148204213,0.119706593,0.119769185,0.119779332,0.119811467,0.119757755,0.139041554,0.139035959,0.138995841,0.139088827,0.139101972
17,INPUT_BM1_90_5.txt,OUTPUT_SKIN6_90_5.txt,1,0.142750739,0.137734513,0.137759983,0.137667698,0.137688971,0.137705825,0.143155346,0.143245569,0.143257436,0.143279517,0.143217852,0.133409189,0.133399345,0.13337744,0.133450919,0.133481197
18,INPUT_BM1_90_5.txt,OUTPUT_SKIN7_90_5.txt,1,0.25570996,0.258960637,0.259023472,0.258942115,0.25890426,0.258925291,0.231987249,0.2321053,0.232118052,0.232181589,0.23207083,0.246470489,0.246466504,0.246450592,0.24657568,0.246578362
19,INPUT_BM1_90_5.txt,OUTPUT_SKIN8_90_5.txt,1,0.093092324,0.098417114,0.098455649,0.098440558,0.098427875,0.09842359,0.103614444,0.103621388,0.103728001,0.103752525,0.10373431,0.104449151,0.104499043,0.104443788,0.104498539,0.104540293
20,INPUT_BM1_90_5.txt,OUTPUT_SKIN9_90_5.txt,1,0.37593878,0.396574031,0.396694326,0.396493379,0.396475845,0.396491653,0.294431489,0.294591607,0.294614216,0.2946855,0.294558159,0.373818455,0.373834618,0.373759714,0.373927947,0.374010506
21,INPUT_BM2_90_5.txt,OUTPUT_BM1_90_5.txt,1,15.94095256,17.77957625,17.7270447,17.76863761,17.74740831,17.7836787,16.91022311,16.88226479,16.889665,16.8787727,16.88990482,18.95027115,19.00453431,18.95268223,18.97667094,18.93514579
22,INPUT_BM2_90_5.txt,OUTPUT_BM2_90_5.txt,1,-919406,-827342,-827585.5,-827762,-827380,-827468.5,-460463.5,-460745.5,-460463.5,-460539.5,-460622.5,-689269.5,-689083.5,-689372.5,-689472,-689092.5
23,INPUT_BM2_90_5.txt,OUTPUT_GUT_90_5.txt,1,46.35675194,44.96288069,44.96852886,44.97524137,44.98702086,44.99214993,39.97105738,39.94892007,39.97448476,39.96933777,39.96579258,42.51145432,42.54369952,42.52176405,42.49839291,42.54429268
24,INPUT_BM2_90_5.txt,OUTPUT_L_90_5.txt,1,159.3080572,233.1221149,233.1104275,233.1116531,233.0741129,233.1642845,227.8531944,227.8436675,227.8385684,227.8825247,227.7152119,240.0779018,240.0703514,240.0759146,240.046371,240.1346295
25,INPUT_BM2_90_5.txt,OUTPUT_LN1_90_5.txt,1,0.314107385,0.305801337,0.30567509,0.30565934,0.305920386,0.305847347,0.26075436,0.260718877,0.260767215,0.260736491,0.26068163,0.268962586,0.26914171,0.26888506,0.268939965,0.269121028
26,INPUT_BM2_90_5.txt,OUTPUT_LN2_90_5.txt,1,0.029826463,0.026102676,0.026089284,0.02608302,0.026094366,0.026099673,0.039341038,0.039327179,0.039335071,0.039329467,0.039336076,0.032834362,0.032837244,0.032824216,0.032816828,0.032836385
27,INPUT_BM2_90_5.txt,OUTPUT_LUNG_90_5.txt,1,0.38577249,0.369106096,0.368947162,0.368876824,0.369065057,0.368996671,0.320736499,0.320327614,0.320760174,0.320443696,0.320608471,0.341680678,0.341968375,0.341638334,0.341618422,0.341800561
28,INPUT_BM2_90_5.txt,OUTPUT_S_90_5.txt,1,117.2584089,125.1740239,125.1510417,125.1343823,125.1704374,125.1620846,NA,NA,NA,NA,NA,133.1461779,133.1667341,133.134793,133.123794,133.1657396
29,INPUT_BM2_90_5.txt,OUTPUT_SKIN1_90_5.txt,1,0.334453881,0.280576132,0.280502118,0.280394886,0.280566128,0.280506714,0.301671481,0.301484635,0.301671481,0.301621103,0.301566103,0.271782717,0.271856832,0.271741692,0.271702073,0.271853245
30,INPUT_BM2_90_5.txt,OUTPUT_SKIN10_90_5.txt,1,0.153791132,0.131371927,0.131333096,0.131304964,0.131365865,0.131351751,0.140616953,0.140530419,0.140616953,0.140593621,0.140568149,0.12239585,0.122429038,0.12237748,0.122359739,0.122427432
31,INPUT_BM2_90_5.txt,OUTPUT_SKIN11_90_5.txt,1,0.087661264,0.087173098,0.087194224,0.087127727,0.087215342,0.087150844,0.083433434,0.08338605,0.08343238,0.083381158,0.083410135,0.083522955,0.083579754,0.083552967,0.083535539,0.08358492
32,INPUT_BM2_90_5.txt,OUTPUT_SKIN12_90_5.txt,1,0.012190425,0.013001963,0.012998136,0.012995363,0.013001365,0.012999974,0.011228393,0.011221518,0.011228393,0.01122654,0.011224516,0.010406321,0.010409131,0.010404766,0.010403264,0.010408995
33,INPUT_BM2_90_5.txt,OUTPUT_SKIN2_90_5.txt,1,0.03402703,0.036309812,0.036298764,0.036290928,0.036307702,0.036303815,0.021429112,0.021415987,0.0214293,0.021425667,0.021421803,0.039002429,0.03901297,0.038997048,0.038991072,0.039012574
34,INPUT_BM2_90_5.txt,OUTPUT_SKIN3_90_5.txt,1,0.036045206,0.035349108,0.035339722,0.035329193,0.035345142,0.035344389,0.038060706,0.038036546,0.038061365,0.038056073,0.03804756,0.035020013,0.035031908,0.035016802,0.035012439,0.03503033
35,INPUT_BM2_90_5.txt,OUTPUT_SKIN4_90_5.txt,1,0.076068317,0.076730853,0.076717748,0.076698736,0.076731534,0.076719322,0.064184344,0.064142677,0.064181814,0.064173961,0.06416025,0.073595318,0.07361718,0.073585176,0.073578433,0.073615148
36,INPUT_BM2_90_5.txt,OUTPUT_SKIN5_90_5.txt,1,0.128982853,0.124310915,0.12426269,0.124253179,0.124285368,0.124261261,0.099151517,0.099089481,0.099150837,0.099136547,0.099116223,0.107114418,0.107133892,0.10708053,0.107087333,0.107132979
37,INPUT_BM2_90_5.txt,OUTPUT_SKIN6_90_5.txt,1,0.037793645,0.037327946,0.037313621,0.037296426,0.037322523,0.037319827,0.036147963,0.036126333,0.036148488,0.036142265,0.036135469,0.029422378,0.029427985,0.029415026,0.02941417,0.029430158
38,INPUT_BM2_90_5.txt,OUTPUT_SKIN7_90_5.txt,1,0.35141273,0.341773965,0.341675978,0.341614814,0.341761074,0.34173012,0.371489622,0.371259979,0.371483728,0.371427261,0.371350781,0.302941469,0.303008822,0.302904123,0.30287214,0.303003106
39,INPUT_BM2_90_5.txt,OUTPUT_SKIN8_90_5.txt,1,0.227409002,0.237675496,0.237636741,0.237647283,0.237742985,0.237709015,0.221334522,0.221107848,0.221444022,0.221405603,0.221418031,0.229945811,0.230103878,0.22992803,0.22991491,0.230076303
40,INPUT_BM2_90_5.txt,OUTPUT_SKIN9_90_5.txt,1,0.178920228,0.124953213,0.124926322,0.124881984,0.124945295,0.124932015,0.161842078,0.161743801,0.161842096,0.161814495,0.161784447,0.138967958,0.139002829,0.138944238,0.138926113,0.139000191
41,INPUT_GUT_90_5.txt,OUTPUT_BM1_90_5.txt,1,6.407396575,5.976377172,5.969191066,5.975184347,5.974209642,5.976404368,5.651117964,5.644836712,5.644048512,5.64118452,5.645595768,7.329810339,7.332881109,7.330446892,7.330024098,7.320556578
42,INPUT_GUT_90_5.txt,OUTPUT_BM2_90_5.txt,1,5.145134113,5.246950653,5.248913665,5.250196326,5.246011775,5.246560475,4.274082234,4.279014633,4.273913736,4.275202306,4.276507701,5.547484702,5.543363787,5.548083959,5.550656024,5.543434544
43,INPUT_GUT_90_5.txt,OUTPUT_GUT_90_5.txt,1,-298732.5,-268811,-268868.5,-268917.5,-268885,-268914.5,-149576.5,-149586,-149582.5,-149586.5,-149594.5,-223736.5,-223784,-223779.5,-223739,-223787
44,INPUT_GUT_90_5.txt,OUTPUT_L_90_5.txt,1,18.36241159,18.06005669,18.05788745,18.05775183,18.05298704,18.06207438,18.11341928,18.11440782,18.11110938,18.11700881,18.0961235,19.49529991,19.48896786,19.49214372,19.49253071,19.49751127
45,INPUT_GUT_90_5.txt,OUTPUT_LN1_90_5.txt,1,0.320528094,0.304322389,0.30430066,0.304168232,0.30414262,0.304191026,0.268924196,0.268821761,0.268876286,0.268865822,0.268851097,0.297472699,0.297354517,0.297475287,0.297488316,0.297375582
46,INPUT_GUT_90_5.txt,OUTPUT_LN2_90_5.txt,1,0.086605046,0.082515187,0.082495591,0.082463245,0.082486925,0.082486592,0.094450903,0.094469072,0.094449792,0.094449169,0.094459707,0.090034229,0.090020609,0.090001798,0.090033913,0.089996398
47,INPUT_GUT_90_5.txt,OUTPUT_LUNG_90_5.txt,1,0.330759029,0.318216358,0.318172057,0.318128742,0.318134162,0.318152484,0.267918111,0.267707002,0.267896657,0.26772375,0.267912663,0.311210093,0.311384713,0.311125597,0.311206605,0.311139825
48,INPUT_GUT_90_5.txt,OUTPUT_S_90_5.txt,1,22.007369,22.17318231,22.16911436,22.16564873,22.16794726,22.16586088,NA,NA,NA,NA,NA,22.27701593,22.2729839,22.27336583,22.27680369,22.27272928
49,INPUT_GUT_90_5.txt,OUTPUT_SKIN1_90_5.txt,1,0.219181648,0.214253632,0.214210475,0.214156367,0.214195234,0.214162373,0.16000949,0.159999273,0.160003037,0.159998735,0.159990132,0.20824488,0.20820039,0.208204604,0.208242538,0.208197581
50,INPUT_GUT_90_5.txt,OUTPUT_SKIN10_90_5.txt,1,0.089832849,0.092680786,0.09266091,0.092643979,0.092655208,0.092645016,0.079214066,0.079209022,0.07921088,0.079208756,0.079204509,0.093826367,0.093806394,0.093808286,0.093825316,0.093805133
51,INPUT_GUT_90_5.txt,OUTPUT_SKIN11_90_5.txt,1,0.168073655,0.166121756,0.166176022,0.166054277,0.166164638,0.166040752,0.161631989,0.161630419,0.16162345,0.161548693,0.161624541,0.155586136,0.155616303,0.15563426,0.155653349,0.155625132
52,INPUT_GUT_90_5.txt,OUTPUT_SKIN12_90_5.txt,1,0.027556545,0.030120524,0.030114078,0.030108586,0.030112228,0.030108923,0.040842642,0.040840045,0.040841002,0.040839909,0.040837722,0.033884704,0.033877505,0.033878187,0.033884325,0.033877051
53,INPUT_GUT_90_5.txt,OUTPUT_SKIN2_90_5.txt,1,0.124777747,0.12033,0.120303021,0.12028074,0.120295325,0.120282086,0.11269892,0.112691739,0.112695365,0.112691851,0.112685805,0.127221892,0.127194794,0.127198836,0.127220834,0.127193452
54,INPUT_GUT_90_5.txt,OUTPUT_SKIN3_90_5.txt,1,0.087460719,0.090525832,0.090508946,0.090485087,0.090495408,0.090492685,0.052974033,0.052969498,0.052972757,0.05297271,0.052967747,0.08721485,0.087202366,0.087203085,0.087220421,0.087198228
55,INPUT_GUT_90_5.txt,OUTPUT_SKIN4_90_5.txt,1,0.08685761,0.120169476,0.120158861,0.120132677,0.120142254,0.120122816,0.150324256,0.150309906,0.150312864,0.150314739,0.150301306,0.093234652,0.093217358,0.093218058,0.093239852,0.093214926
56,INPUT_GUT_90_5.txt,OUTPUT_SKIN5_90_5.txt,1,0.230656651,0.221266137,0.221223261,0.221178326,0.221208319,0.221184556,0.183813874,0.183798196,0.183806417,0.183802382,0.183789248,0.217103867,0.217064147,0.217068451,0.217109576,0.217059112
57,INPUT_GUT_90_5.txt,OUTPUT_SKIN6_90_5.txt,1,0.066451092,0.06315325,0.063135178,0.063111378,0.063130937,0.063125606,0.10973934,0.10973315,0.109735726,0.10973226,0.10972609,0.06703321,0.067015063,0.067015187,0.067033227,0.067018522
58,INPUT_GUT_90_5.txt,OUTPUT_SKIN7_90_5.txt,1,0.318703635,0.305890312,0.305821049,0.305758904,0.305803316,0.305763964,0.265986837,0.265974226,0.265977044,0.265969511,0.265958068,0.304291792,0.304235737,0.30423118,0.304285758,0.304229403
59,INPUT_GUT_90_5.txt,OUTPUT_SKIN8_90_5.txt,1,0.277062056,0.274688746,0.274559962,0.274574656,0.274587167,0.274548062,0.234074494,0.233959227,0.234179028,0.234173383,0.234219465,0.265390747,0.265452364,0.265362803,0.265436635,0.265418133
60,INPUT_GUT_90_5.txt,OUTPUT_SKIN9_90_5.txt,1,0.241952631,0.236800861,0.236744933,0.236700786,0.236732109,0.236702676,0.212738624,0.212725257,0.212728369,0.212723345,0.212710934,0.247555587,0.247496246,0.247502477,0.247551323,0.247491427
61,INPUT_L_90_5.txt,OUTPUT_BM1_90_5.txt,1,5.413778922,5.900019582,5.897191525,5.901314203,5.903572423,5.901222931,9.80484511,9.793756424,9.793207291,9.786536729,9.800779479,6.964045622,6.963685649,6.965873618,6.960463865,6.955457264
62,INPUT_L_90_5.txt,OUTPUT_BM2_90_5.txt,1,19.35685599,19.30428467,19.31564301,19.32297996,19.30909517,19.30667615,17.45899754,17.479852,17.45988254,17.46238245,17.47968668,16.50342168,16.49538185,16.50820438,16.51456301,16.49190974
63,INPUT_L_90_5.txt,OUTPUT_GUT_90_5.txt,1,34.39589023,33.78022589,33.7956178,33.80636107,33.80651766,33.80162816,30.94224181,30.94397139,30.94631151,30.94135818,30.96644701,33.32561057,33.34326217,33.33875725,33.32918818,33.33560657
64,INPUT_L_90_5.txt,OUTPUT_L_90_5.txt,1,-1237692,-1114388.5,-1114405.5,-1114465,-1114223,-1114588.5,-620981,-621017.5,-620950.5,-621066,-620699.5,-928842.5,-928784.5,-928856.5,-928777,-928995.5
65,INPUT_L_90_5.txt,OUTPUT_LN1_90_5.txt,1,0.206541149,0.185307012,0.185261369,0.1853145,0.185430193,0.185310126,0.27428201,0.274410995,0.274324296,0.274288416,0.274444699,0.243859511,0.24396632,0.243793495,0.24389006,0.24388192
66,INPUT_L_90_5.txt,OUTPUT_LN2_90_5.txt,1,0.026922526,0.02922342,0.029222362,0.029214516,0.029225578,0.029219128,0.026957693,0.026962869,0.026958436,0.026954009,0.026975626,0.025484909,0.025487638,0.025480592,0.025486395,0.025475895
67,INPUT_L_90_5.txt,OUTPUT_LUNG_90_5.txt,1,0.27892522,0.254577597,0.254606466,0.254582211,0.254596822,0.254537202,0.266261246,0.266049069,0.266251254,0.266045031,0.26638627,0.272006307,0.272219349,0.272029288,0.272083558,0.272009354
68,INPUT_L_90_5.txt,OUTPUT_S_90_5.txt,1,176.2103329,142.8661647,142.8641709,142.8565456,142.8885431,142.8404977,NA,NA,NA,NA,NA,143.7860399,143.7950525,143.7836739,143.7963914,143.7618645
69,INPUT_L_90_5.txt,OUTPUT_SKIN1_90_5.txt,1,0.186774256,0.166720309,0.166725727,0.166676829,0.16674766,0.166668096,0.170027552,0.170017232,0.170035692,0.170003872,0.170104883,0.180116193,0.18012738,0.180113331,0.180128974,0.180086345
70,INPUT_L_90_5.txt,OUTPUT_SKIN10_90_5.txt,1,0.046881695,0.037238184,0.037237614,0.037235608,0.037243708,0.037231481,0.033167191,0.033165234,0.033168817,0.033162641,0.033182246,0.042374666,0.042377314,0.042374024,0.042377658,0.042367677
71,INPUT_L_90_5.txt,OUTPUT_SKIN11_90_5.txt,1,0.070624297,0.04746186,0.047486468,0.047458037,0.047493921,0.047448516,0.158362098,0.158359407,0.158367797,0.158266062,0.158444336,0.150527118,0.150599246,0.150602189,0.150606019,0.150575676
72,INPUT_L_90_5.txt,OUTPUT_SKIN12_90_5.txt,1,0.025556414,0.022009856,0.02200952,0.022008342,0.022013126,0.022005903,0.018220446,0.018219373,0.01822134,0.01821795,0.018228713,0.022933767,0.0229352,0.022933421,0.022935386,0.022929988
73,INPUT_L_90_5.txt,OUTPUT_SKIN2_90_5.txt,1,0.027049996,0.028792432,0.028791714,0.028790101,0.028796361,0.028786911,0.041197705,0.041195274,0.041200082,0.041192231,0.041216587,0.032463158,0.032465186,0.032463043,0.032465543,0.0324579
74,INPUT_L_90_5.txt,OUTPUT_SKIN3_90_5.txt,1,0.024293537,0.02293647,0.022936846,0.022933549,0.022938166,0.022932739,0.01995755,0.019955942,0.019958875,0.019955679,0.01996661,0.022970345,0.022973362,0.022971316,0.022973741,0.022967413
75,INPUT_L_90_5.txt,OUTPUT_SKIN4_90_5.txt,1,0.026718527,0.064601452,0.064609002,0.06460327,0.064615032,0.064590055,0.052811268,0.052804876,0.052810388,0.052804219,0.052832788,0.064409216,0.064414997,0.064408948,0.064418065,0.064399292
76,INPUT_L_90_5.txt,OUTPUT_SKIN5_90_5.txt,1,0.114134471,0.107279147,0.107265893,0.107277184,0.107275311,0.107229372,0.115061911,0.115053891,0.115066639,0.115047803,0.115113208,0.106830601,0.10682624,0.106808777,0.106842662,0.106802624
77,INPUT_L_90_5.txt,OUTPUT_SKIN6_90_5.txt,1,0.022687861,0.01801366,0.018011678,0.018006067,0.018014464,0.018009186,0.023689978,0.023688906,0.023691464,0.023686922,0.023700728,0.018749692,0.018749343,0.018747463,0.018751307,0.018746748
78,INPUT_L_90_5.txt,OUTPUT_SKIN7_90_5.txt,1,0.310043872,0.307981283,0.307978882,0.30797671,0.30802853,0.307939331,0.288480636,0.2884552,0.288488605,0.288435575,0.28860114,0.29357761,0.293576889,0.293589247,0.293633685,0.293504898
79,INPUT_L_90_5.txt,OUTPUT_SKIN8_90_5.txt,1,0.188297678,0.175900237,0.175924125,0.175955098,0.175985671,0.175917741,0.176606401,0.176522686,0.176697545,0.176664596,0.176808376,0.177814478,0.177897904,0.177825895,0.177856881,0.177839462
80,INPUT_L_90_5.txt,OUTPUT_SKIN9_90_5.txt,1,0.368069683,0.384841927,0.384859347,0.384795087,0.384893681,0.38476642,0.364980741,0.364960365,0.36499763,0.364927313,0.365144408,0.418798174,0.418817022,0.418783931,0.418826146,0.418719367
81,INPUT_LN1_90_5.txt,OUTPUT_BM1_90_5.txt,1,1.684682952,1.76270971,1.762285934,1.763009722,1.762860004,1.763123006,1.792979306,1.790673004,1.790903031,1.790108834,1.791405658,1.931896981,1.931232582,1.93271367,1.930925792,1.92990155
82,INPUT_LN1_90_5.txt,OUTPUT_BM2_90_5.txt,1,2.403423176,2.449755542,2.451293089,2.451587353,2.44916383,2.450133215,2.319754125,2.321209408,2.319502804,2.320070544,2.320760318,2.51629942,2.514620423,2.517386324,2.517521321,2.514922561
83,INPUT_LN1_90_5.txt,OUTPUT_GUT_90_5.txt,1,0.317671414,0.292350275,0.292514432,0.292554209,0.292415844,0.292541275,0.303427026,0.303351378,0.303419048,0.303427131,0.303459423,0.313363541,0.31342139,0.31353873,0.313370409,0.313459613
84,INPUT_LN1_90_5.txt,OUTPUT_L_90_5.txt,1,4.441584565,4.510801326,4.51172355,4.511151644,4.5090046,4.511839123,4.36686286,4.365530768,4.366100132,4.367021416,4.363735865,4.647624152,4.646088762,4.648500702,4.647294223,4.647999652
85,INPUT_LN1_90_5.txt,OUTPUT_LN1_90_5.txt,1,-544903.5,-490916,-490846.5,-490954.5,-491070.5,-490966,-273567.5,-273669.5,-273596,-273603,-273602.5,-409529.5,-409624,-409455,-409530,-409585
86,INPUT_LN1_90_5.txt,OUTPUT_LN2_90_5.txt,1,0.04411605,0.047250595,0.047257024,0.047235057,0.047232222,0.047248159,0.045048605,0.045044325,0.045045569,0.045044844,0.045053479,0.046254318,0.046246617,0.046255114,0.04625504,0.046238707
87,INPUT_LN1_90_5.txt,OUTPUT_LUNG_90_5.txt,1,0.719290081,0.724823822,0.72486863,0.724686148,0.724507637,0.72460586,0.717261067,0.7165098,0.717225656,0.716547798,0.717117855,0.76039721,0.760721529,0.76080814,0.760633015,0.760470652
88,INPUT_LN1_90_5.txt,OUTPUT_S_90_5.txt,1,4.425996569,4.521641424,4.52232261,4.521267508,4.520211699,4.521236054,NA,NA,NA,NA,NA,4.803728443,4.802637102,4.80466508,4.803815184,4.803125504
89,INPUT_LN1_90_5.txt,OUTPUT_SKIN1_90_5.txt,1,0.346347763,0.37627645,0.376350837,0.376164084,0.376165195,0.376181339,0.259618705,0.259521782,0.259591267,0.259585084,0.259585242,0.317775978,0.317702896,0.317834141,0.317775907,0.317733094
90,INPUT_LN1_90_5.txt,OUTPUT_SKIN10_90_5.txt,1,0.043456012,0.041003513,0.041009325,0.041000298,0.040990633,0.040999366,0.039013608,0.038999078,0.039009535,0.039008547,0.03900861,0.030261127,0.030254156,0.030266637,0.030261103,0.030257037
91,INPUT_LN1_90_5.txt,OUTPUT_SKIN11_90_5.txt,1,0.165165232,0.171144246,0.171265775,0.171130834,0.171186442,0.171109687,0.210464658,0.210409328,0.210439977,0.210355221,0.210465126,0.190184204,0.190217525,0.190314971,0.190268129,0.190249834
92,INPUT_LN1_90_5.txt,OUTPUT_SKIN12_90_5.txt,1,0.076806451,0.074227905,0.074238432,0.074222079,0.074204555,0.074220374,0.050362172,0.050343395,0.050356917,0.050355633,0.050355721,0.05976412,0.059750338,0.059775009,0.059764067,0.059756033
93,INPUT_LN1_90_5.txt,OUTPUT_SKIN2_90_5.txt,1,0.040160159,0.043340832,0.043346553,0.043336905,0.043326679,0.04333591,0.039864477,0.039849619,0.039860664,0.039859478,0.039859545,0.051471505,0.051459645,0.051481487,0.051471616,0.051464698
94,INPUT_LN1_90_5.txt,OUTPUT_SKIN3_90_5.txt,1,0.050738187,0.051000825,0.051009859,0.050994275,0.050981715,0.05099668,0.05493207,0.054910373,0.054927311,0.054927359,0.054925034,0.054316803,0.054308067,0.054329862,0.054321021,0.054311503
95,INPUT_LN1_90_5.txt,OUTPUT_SKIN4_90_5.txt,1,0.09049808,0.0640799,0.064097797,0.064081446,0.064063706,0.064073283,0.154917931,0.15484801,0.154888964,0.154898392,0.154887151,0.052528497,0.05251781,0.052538605,0.052531946,0.052521931
96,INPUT_LN1_90_5.txt,OUTPUT_SKIN5_90_5.txt,1,0.711250012,0.671386535,0.671338561,0.67141613,0.671033955,0.671114168,0.460671062,0.460535976,0.460608461,0.460598998,0.460648886,0.554591976,0.554338716,0.554559388,0.554547478,0.554461102
97,INPUT_LN1_90_5.txt,OUTPUT_SKIN6_90_5.txt,1,0.129624033,0.135168703,0.135173792,0.13510715,0.135111252,0.135144719,0.122481122,0.122436534,0.122469368,0.122466242,0.12246544,0.141739927,0.141695507,0.141750001,0.141742216,0.14172199
98,INPUT_LN1_90_5.txt,OUTPUT_SKIN7_90_5.txt,1,0.496207777,0.486959909,0.487037191,0.486968944,0.486820716,0.486946517,0.444442614,0.444264369,0.444377299,0.444381401,0.444358811,0.4723197,0.472169387,0.472435504,0.47239194,0.472196644
99,INPUT_LN1_90_5.txt,OUTPUT_SKIN8_90_5.txt,1,0.187569826,0.190473383,0.190550008,0.190356579,0.190329279,0.190427116,0.18746349,0.187575389,0.187219754,0.187213249,0.187112379,0.194480086,0.194234147,0.19447615,0.194397849,0.194315545
100,INPUT_LN1_90_5.txt,OUTPUT_SKIN9_90_5.txt,1,0.251695759,0.25856083,0.258625396,0.258521971,0.258479259,0.258526348,0.234746753,0.234653263,0.234714067,0.234715209,0.234714485,0.276767746,0.276691151,0.276812241,0.276765843,0.276715799
101,INPUT_LN2_90_5.txt,OUTPUT_BM1_90_5.txt,1,11.97609412,12.27504522,12.27153645,12.27782664,12.27662234,12.27717218,14.11273744,14.10646451,14.10721836,14.10503602,14.10754992,13.13712947,13.13575374,13.13963674,13.13371732,13.13294291
102,INPUT_LN2_90_5.txt,OUTPUT_BM2_90_5.txt,1,14.88298532,14.41374958,14.41536782,14.4203644,14.41312406,14.41542589,13.30924641,13.31317161,13.30880785,13.31018105,13.31097045,14.16072082,14.15708814,14.16342812,14.16331612,14.15950798
103,INPUT_LN2_90_5.txt,OUTPUT_GUT_90_5.txt,1,28.66583573,28.33467942,28.3282484,28.33115328,28.3278993,28.33183495,26.12988643,26.12798674,26.12891601,26.12848916,26.12763781,28.41869358,28.41521002,28.41726268,28.4176013,28.41746757
104,INPUT_LN2_90_5.txt,OUTPUT_L_90_5.txt,1,14.87233785,15.16841398,15.16688742,15.17044107,15.16579971,15.17000894,19.57711215,19.57425659,19.5764718,19.57596885,19.57538769,16.1020834,16.10066324,16.10354281,16.10109881,16.10491117
