"","matched","unmatched","canonical"
"M1SKIN11_50_4.txt",503956,22380,489104
"M1SKIN12_50_4.txt",518733,18149,507139
"M1SKIN2_50_4.txt",482488,15986,457265
"M1SKIN3_50_4.txt",502844,17296,483243
"M1SKIN4_50_4.txt",585082,20318,555724
"M1SKIN5_50_4.txt",473512,16556,455157
"M1SKIN6_50_4.txt",558241,20559,522906
"M1SKIN7_50_4.txt",726357,24788,714205
"M1SKIN8_50_4.txt",1011168,37427,995954
"M1SKIN9_50_4.txt",452247,16177,443251
"M20BM1_50_4.txt",492677,17375,484485
"M20BM2_50_4.txt",599851,20330,594018
"M20GUT_50_4.txt",1308,57,1189
"M20L_50_4.txt",737827,24405,724682
"M20LN1_50_4.txt",716435,41370,685298
"M20LN2_50_4.txt",13714,394,13471
"M20LUNG_50_4.txt",99887,3261,95668
"M20S_50_4.txt",758672,24100,750425
"M20SKIN1_50_4.txt",576677,21909,545001
"M20SKIN2_50_4.txt",786043,31262,768493
"M20SKIN3_50_4.txt",671946,27373,653137
"M20SKIN4_50_4.txt",794025,30510,772966
"M20SKIN5_50_4.txt",516422,17392,508091
"M20SKIN6_50_4.txt",806593,31067,793807
"M21BM1_50_4.txt",537575,21943,532360
"M21BM2_50_4.txt",893025,32948,888876
"M21GUT_50_4.txt",70240,2239,70076
"M21L_50_4.txt",517168,17405,513493
"M21LN1_50_4.txt",473150,15606,472299
"M21LN2_50_4.txt",231410,7490,231123
"M21LUNG_50_4.txt",577185,19526,548698
"M21S_50_4.txt",2736,101,2563
"M21SKIN1_50_4.txt",614855,30115,579169
"M21SKIN10_50_4.txt",1097956,40208,1062144
"M21SKIN11_50_4.txt",727698,27952,706318
"M21SKIN12_50_4.txt",959171,48998,933556
"M21SKIN2_50_4.txt",530160,18061,526661
"M21SKIN3_50_4.txt",832262,32653,818038
"M21SKIN4_50_4.txt",626936,23355,609693
"M21SKIN5_50_4.txt",619638,31703,598449
"M21SKIN6_50_4.txt",608543,20664,596856
"M21SKIN7_50_4.txt",485374,18519,472525
"M21SKIN8_50_4.txt",500115,16602,483760
"M21SKIN9_50_4.txt",973306,37854,947000
"M22BM1_50_4.txt",524403,18055,520282
"M22BM2_50_4.txt",675485,22714,668771
"M22GUT_50_4.txt",1523,50,1444
"M22L_50_4.txt",825912,29185,816145
"M22LN1_50_4.txt",651717,22559,626490
"M22LN2_50_4.txt",512303,16774,508854
"M22LUNG_50_4.txt",534050,17677,528248
"M22S_50_4.txt",1121596,37717,1107274
"M22SKIN1_50_4.txt",606574,24369,599672
"M22SKIN10_50_4.txt",507767,17569,506647
"M22SKIN11_50_4.txt",496448,18006,494600
"M22SKIN12_50_4.txt",836653,28739,799619
"M22SKIN2_50_4.txt",572269,20237,549108
"M22SKIN3_50_4.txt",528997,18147,516038
"M22SKIN4_50_4.txt",542785,29148,537907
"M22SKIN5_50_4.txt",622528,21602,603565
"M22SKIN6_50_4.txt",2587,102,2305
"M22SKIN7_50_4.txt",442700,14846,441895
"M22SKIN8_50_4.txt",542446,23164,521799
"M22SKIN9_50_4.txt",561483,19507,556986
"M23BM1_50_4.txt",627696,21025,623141
"M23BM2_50_4.txt",564883,19097,560595
"M23GUT_50_4.txt",267570,8501,267227
"M23L_50_4.txt",634907,21247,626737
"M23LN1_50_4.txt",481893,16202,465814
"M23LN2_50_4.txt",498795,16168,491870
"M23LUNG_50_4.txt",569227,27805,567372
"M23S_50_4.txt",582126,18679,577795
"M23SKIN1_50_4.txt",549907,20463,536927
"M23SKIN10_50_4.txt",603542,21591,544230
"M23SKIN11_50_4.txt",613646,53900,595564
"M23SKIN12_50_4.txt",729182,25523,728059
"M23SKIN2_50_4.txt",556413,19082,549677
"M23SKIN3_50_4.txt",326239,17948,310710
"M23SKIN4_50_4.txt",1033233,36678,1004686
"M23SKIN5_50_4.txt",555169,26308,542878
"M23SKIN6_50_4.txt",1277843,45880,1262550
"M23SKIN7_50_4.txt",535472,19922,525265
"M23SKIN8_50_4.txt",493898,16975,470936
"M23SKIN9_50_4.txt",608201,21093,605876
"M24BM1_50_4.txt",655629,23205,650046
"M24BM2_50_4.txt",562732,19371,558301
"M24GUT_50_4.txt",560591,19564,551569
"M24L_50_4.txt",586336,20601,572700
"M24LN1_50_4.txt",716858,26584,707122
"M24LN2_50_4.txt",548009,19128,542714
"M24LUNG_50_4.txt",590276,20287,583332
"M24S_50_4.txt",884250,28605,876278
"M24SKIN1_50_4.txt",960119,38685,928323
"M24SKIN10_50_4.txt",1228949,45433,1225630
"M24SKIN11_50_4.txt",641456,30354,615396
"M24SKIN12_50_4.txt",794084,37725,767758
"M24SKIN2_50_4.txt",525664,17982,499696
"M24SKIN3_50_4.txt",241282,12697,237871
"M24SKIN4_50_4.txt",497064,17448,483332
"M24SKIN5_50_4.txt",451179,21694,448663
"M24SKIN6_50_4.txt",758732,27226,737647
"M24SKIN7_50_4.txt",595301,20938,586065
"M24SKIN8_50_4.txt",575311,23082,560338
"M24SKIN9_50_4.txt",1593667,58789,1548384
"M25BM1_50_4.txt",456440,15571,454931
"M25BM2_50_4.txt",562814,18704,558561
"M25GUT_50_4.txt",1185,32,1055
"M25L_50_4.txt",371520,12115,371002
"M25LN1_50_4.txt",465756,15960,463679
"M25LN2_50_4.txt",490953,16111,460828
"M25LUNG_50_4.txt",549527,23810,525748
"M25S_50_4.txt",195144,5996,194782
"M25SKIN1_50_4.txt",527297,31585,507950
"M25SKIN10_50_4.txt",600006,24152,545863
"M25SKIN11_50_4.txt",757163,27081,736141
"M25SKIN12_50_4.txt",1029467,36238,984735
"M25SKIN2_50_4.txt",1458309,75492,1424235
"M25SKIN3_50_4.txt",205039,7356,194011
"M25SKIN4_50_4.txt",642916,21541,641909
"M25SKIN5_50_4.txt",1266496,43493,1236682
"M25SKIN6_50_4.txt",700667,23911,673395
"M25SKIN7_50_4.txt",561643,19703,546659
"M25SKIN8_50_4.txt",655046,23790,634098
"M25SKIN9_50_4.txt",836807,31638,787724
"M2BM1_50_4.txt",964228,32332,952966
"M2BM2_50_4.txt",681215,23433,675758
"M2GUT_50_4.txt",2382,74,2170
"M2L_50_4.txt",1255477,42466,1243335
"M2LN1_50_4.txt",604884,24129,584305
"M2LN2_50_4.txt",503299,20610,482463
"M2LUNG_50_4.txt",445473,14915,441976
"M2S_50_4.txt",455787,14982,452154
"M2SKIN1_50_4.txt",539092,18285,538309
"M2SKIN10_50_4.txt",491479,56033,451485
"M2SKIN11_50_4.txt",475358,16137,468104
"M2SKIN12_50_4.txt",576007,23522,566365
"M2SKIN2_50_4.txt",405044,14091,402090
"M2SKIN3_50_4.txt",354124,16824,341969
"M2SKIN4_50_4.txt",624135,22399,550978
"M2SKIN5_50_4.txt",519071,19959,508215
"M2SKIN6_50_4.txt",270423,9053,269347
"M2SKIN7_50_4.txt",662708,22922,644895
"M2SKIN8_50_4.txt",486437,16600,484458
"M2SKIN9_50_4.txt",416237,15013,410961
"M3BM1_50_4.txt",662768,25514,655973
"M3BM2_50_4.txt",727072,24758,720916
"M3GUT_50_4.txt",9880,338,9674
"M3L_50_4.txt",1212445,40836,1198123
"M3LN1_50_4.txt",79367,2666,79161
"M3LN2_50_4.txt",503926,20514,495914
"M3LUNG_50_4.txt",500525,17112,496244
"M3S_50_4.txt",2474,80,2217
"M3SKIN1_50_4.txt",505881,17087,488423
"M3SKIN10_50_4.txt",544773,19143,523044
"M3SKIN11_50_4.txt",411211,13988,408624
"M3SKIN12_50_4.txt",587743,25805,574317
"M3SKIN2_50_4.txt",470170,16136,465332
"M3SKIN3_50_4.txt",332398,11439,331183
"M3SKIN4_50_4.txt",576204,20379,553770
"M3SKIN5_50_4.txt",472120,15805,471003
"M3SKIN6_50_4.txt",526671,18154,518853
"M3SKIN7_50_4.txt",522936,17909,504287
"M3SKIN8_50_4.txt",520247,19867,493097
"M3SKIN9_50_4.txt",421411,27774,415456
"M5BM1_50_4.txt",1098694,37458,1084589
"M5BM2_50_4.txt",896783,29616,888183
"M5GUT_50_4.txt",2122,72,1893
"M5L_50_4.txt",1069056,34314,1058240
"M5LN1_50_4.txt",442004,14496,436646
"M5LN2_50_4.txt",467147,14913,463403
"M5LUNG_50_4.txt",485593,19606,481678
"M5S_50_4.txt",1177415,39435,1164086
"M5SKIN1_50_4.txt",507608,17350,498295
"M5SKIN10_50_4.txt",621911,29423,611545
"M5SKIN11_50_4.txt",490042,16630,489079
"M5SKIN12_50_4.txt",644122,22053,620679
"M5SKIN2_50_4.txt",756321,27765,749927
"M5SKIN3_50_4.txt",504550,17475,503736
"M5SKIN4_50_4.txt",559703,19613,533148
"M5SKIN5_50_4.txt",505782,26837,504947
"M5SKIN6_50_4.txt",666925,25383,649594
"M5SKIN7_50_4.txt",551661,18299,534609
"M5SKIN8_50_4.txt",578054,25685,574176
"M5SKIN9_50_4.txt",634571,26260,624952
"M6BM1_50_4.txt",525432,17157,520051
"M6BM2_50_4.txt",530816,18190,526942
"M6GUT_50_4.txt",76264,2378,76127
"M6L_50_4.txt",4459,129,4305
"M6LN1_50_4.txt",472587,16214,471445
"M6LN2_50_4.txt",562727,18784,552682
"M6LUNG_50_4.txt",415302,14485,413269
"M6S_50_4.txt",21794,794,21621
"M7BM1_50_4.txt",721060,24605,715625
"M7BM2_50_4.txt",952586,31443,945703
"M7GUT_50_4.txt",18138,578,18048
"M7L_50_4.txt",361896,11982,359007
"M7LN1_50_4.txt",77726,2693,77344
"M7LN2_50_4.txt",85740,2751,85574
"M7LUNG_50_4.txt",549585,33237,525083
"M7S_50_4.txt",491522,15815,487607
"M8BM1_50_4.txt",830129,28647,824092
"M8BM2_50_4.txt",902596,29676,896372
"M8GUT_50_4.txt",6879,244,6821
"M8L_50_4.txt",2371,87,2275
"M8LN1_50_4.txt",516935,17488,513758
"M8LN2_50_4.txt",487305,15905,476799
"M8LUNG_50_4.txt",470266,82046,468310
"M8S_50_4.txt",603058,19234,598653
"M9BM1_50_4.txt",589687,21150,584541
"M9BM2_50_4.txt",375226,12090,371893
"M9GUT_50_4.txt",1202,35,1145
"M9L_50_4.txt",390039,13107,389575
"M9LN1_50_4.txt",40563,1387,40249
"M9LN2_50_4.txt",19000,650,18658
"M9LUNG_50_4.txt",466236,15544,406621
"M9S_50_4.txt",133865,4545,132624
