,INPUT_POOL,OUTPUT_POOL,FP_5,mouse_ID,FP_1,FP_4,FP_3,FP_2,FP
1,INPUT_BM1_90_5.txt,OUTPUT_BM1_90_5.txt,-853704,1,-853507,-853316,-853630.5,-853670.5,-947749.5
2,INPUT_BM1_90_5.txt,OUTPUT_BM2_90_5.txt,61.45069199,1,61.46007286,61.51134766,61.51470658,61.46701548,57.4010843
3,INPUT_BM1_90_5.txt,OUTPUT_GUT_90_5.txt,45.37621929,1,45.36122327,45.39452712,45.39252827,45.38953256,45.32610104
4,INPUT_BM1_90_5.txt,OUTPUT_L_90_5.txt,1042.451127,1,1042.120637,1041.487043,1042.264016,1042.269583,1002.613638
5,INPUT_BM1_90_5.txt,OUTPUT_LN1_90_5.txt,0.202040021,1,0.201987261,0.201979422,0.201978179,0.201982117,0.222431
6,INPUT_BM1_90_5.txt,OUTPUT_LN2_90_5.txt,0.023064867,1,0.023072317,0.023076632,0.02306338,0.023068708,0.021275068
7,INPUT_BM1_90_5.txt,OUTPUT_LUNG_90_5.txt,0.161970208,1,0.162025007,0.162058129,0.161993465,0.161970832,0.152846515
8,INPUT_BM1_90_5.txt,OUTPUT_S_90_5.txt,104.4062799,1,104.4258936,104.4414283,104.4146397,104.4109413,96.67097283
9,INPUT_BM1_90_5.txt,OUTPUT_SKIN1_90_5.txt,0.200222165,1,0.200265344,0.200320587,0.200196863,0.200199518,0.203908047
10,INPUT_BM1_90_5.txt,OUTPUT_SKIN10_90_5.txt,0.054897306,1,0.054909982,0.054922322,0.054902018,0.054899446,0.052036549
11,INPUT_BM1_90_5.txt,OUTPUT_SKIN11_90_5.txt,0.035389013,1,0.035378327,0.035405372,0.035372789,0.035367921,0.04290563
12,INPUT_BM1_90_5.txt,OUTPUT_SKIN12_90_5.txt,0.014599197,1,0.014602567,0.014605838,0.014600453,0.014599769,0.013528063
13,INPUT_BM1_90_5.txt,OUTPUT_SKIN2_90_5.txt,0.06089989,1,0.06091469,0.060927788,0.060905122,0.060902269,0.061882999
14,INPUT_BM1_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.012958142,1,0.012963172,0.012966842,0.012960164,0.012960569,0.01166524
15,INPUT_BM1_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.036095681,1,0.036102162,0.036114939,0.036100346,0.036095092,0.033182471
16,INPUT_BM1_90_5.txt,OUTPUT_SKIN5_90_5.txt,0.148213266,1,0.148274975,0.148292378,0.148261039,0.148204213,0.142997339
17,INPUT_BM1_90_5.txt,OUTPUT_SKIN6_90_5.txt,0.137688971,1,0.137734513,0.137759983,0.137667698,0.137705825,0.142750739
18,INPUT_BM1_90_5.txt,OUTPUT_SKIN7_90_5.txt,0.25890426,1,0.258960637,0.259023472,0.258942115,0.258925291,0.25570996
19,INPUT_BM1_90_5.txt,OUTPUT_SKIN8_90_5.txt,0.098427875,1,0.098417114,0.098455649,0.098440558,0.09842359,0.093092324
20,INPUT_BM1_90_5.txt,OUTPUT_SKIN9_90_5.txt,0.396475845,1,0.396574031,0.396694326,0.396493379,0.396491653,0.37593878
21,INPUT_BM2_90_5.txt,OUTPUT_BM1_90_5.txt,17.74740831,1,17.77957625,17.7270447,17.76863761,17.7836787,15.94095256
22,INPUT_BM2_90_5.txt,OUTPUT_BM2_90_5.txt,-827380,1,-827342,-827585.5,-827762,-827468.5,-919406
23,INPUT_BM2_90_5.txt,OUTPUT_GUT_90_5.txt,44.98702086,1,44.96288069,44.96852886,44.97524137,44.99214993,46.35675194
24,INPUT_BM2_90_5.txt,OUTPUT_L_90_5.txt,233.0741129,1,233.1221149,233.1104275,233.1116531,233.1642845,159.3080572
25,INPUT_BM2_90_5.txt,OUTPUT_LN1_90_5.txt,0.305920386,1,0.305801337,0.30567509,0.30565934,0.305847347,0.314107385
26,INPUT_BM2_90_5.txt,OUTPUT_LN2_90_5.txt,0.026094366,1,0.026102676,0.026089284,0.02608302,0.026099673,0.029826463
27,INPUT_BM2_90_5.txt,OUTPUT_LUNG_90_5.txt,0.369065057,1,0.369106096,0.368947162,0.368876824,0.368996671,0.38577249
28,INPUT_BM2_90_5.txt,OUTPUT_S_90_5.txt,125.1704374,1,125.1740239,125.1510417,125.1343823,125.1620846,117.2584089
29,INPUT_BM2_90_5.txt,OUTPUT_SKIN1_90_5.txt,0.280566128,1,0.280576132,0.280502118,0.280394886,0.280506714,0.334453881
30,INPUT_BM2_90_5.txt,OUTPUT_SKIN10_90_5.txt,0.131365865,1,0.131371927,0.131333096,0.131304964,0.131351751,0.153791132
31,INPUT_BM2_90_5.txt,OUTPUT_SKIN11_90_5.txt,0.087215342,1,0.087173098,0.087194224,0.087127727,0.087150844,0.087661264
32,INPUT_BM2_90_5.txt,OUTPUT_SKIN12_90_5.txt,0.013001365,1,0.013001963,0.012998136,0.012995363,0.012999974,0.012190425
33,INPUT_BM2_90_5.txt,OUTPUT_SKIN2_90_5.txt,0.036307702,1,0.036309812,0.036298764,0.036290928,0.036303815,0.03402703
34,INPUT_BM2_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.035345142,1,0.035349108,0.035339722,0.035329193,0.035344389,0.036045206
35,INPUT_BM2_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.076731534,1,0.076730853,0.076717748,0.076698736,0.076719322,0.076068317
36,INPUT_BM2_90_5.txt,OUTPUT_SKIN5_90_5.txt,0.124285368,1,0.124310915,0.12426269,0.124253179,0.124261261,0.128982853
37,INPUT_BM2_90_5.txt,OUTPUT_SKIN6_90_5.txt,0.037322523,1,0.037327946,0.037313621,0.037296426,0.037319827,0.037793645
38,INPUT_BM2_90_5.txt,OUTPUT_SKIN7_90_5.txt,0.341761074,1,0.341773965,0.341675978,0.341614814,0.34173012,0.35141273
39,INPUT_BM2_90_5.txt,OUTPUT_SKIN8_90_5.txt,0.237742985,1,0.237675496,0.237636741,0.237647283,0.237709015,0.227409002
40,INPUT_BM2_90_5.txt,OUTPUT_SKIN9_90_5.txt,0.124945295,1,0.124953213,0.124926322,0.124881984,0.124932015,0.178920228
41,INPUT_GUT_90_5.txt,OUTPUT_BM1_90_5.txt,5.974209642,1,5.976377172,5.969191066,5.975184347,5.976404368,6.407396575
42,INPUT_GUT_90_5.txt,OUTPUT_BM2_90_5.txt,5.246011775,1,5.246950653,5.248913665,5.250196326,5.246560475,5.145134113
43,INPUT_GUT_90_5.txt,OUTPUT_GUT_90_5.txt,-268885,1,-268811,-268868.5,-268917.5,-268914.5,-298732.5
44,INPUT_GUT_90_5.txt,OUTPUT_L_90_5.txt,18.05298704,1,18.06005669,18.05788745,18.05775183,18.06207438,18.36241159
45,INPUT_GUT_90_5.txt,OUTPUT_LN1_90_5.txt,0.30414262,1,0.304322389,0.30430066,0.304168232,0.304191026,0.320528094
46,INPUT_GUT_90_5.txt,OUTPUT_LN2_90_5.txt,0.082486925,1,0.082515187,0.082495591,0.082463245,0.082486592,0.086605046
47,INPUT_GUT_90_5.txt,OUTPUT_LUNG_90_5.txt,0.318134162,1,0.318216358,0.318172057,0.318128742,0.318152484,0.330759029
48,INPUT_GUT_90_5.txt,OUTPUT_S_90_5.txt,22.16794726,1,22.17318231,22.16911436,22.16564873,22.16586088,22.007369
49,INPUT_GUT_90_5.txt,OUTPUT_SKIN1_90_5.txt,0.214195234,1,0.214253632,0.214210475,0.214156367,0.214162373,0.219181648
50,INPUT_GUT_90_5.txt,OUTPUT_SKIN10_90_5.txt,0.092655208,1,0.092680786,0.09266091,0.092643979,0.092645016,0.089832849
51,INPUT_GUT_90_5.txt,OUTPUT_SKIN11_90_5.txt,0.166164638,1,0.166121756,0.166176022,0.166054277,0.166040752,0.168073655
52,INPUT_GUT_90_5.txt,OUTPUT_SKIN12_90_5.txt,0.030112228,1,0.030120524,0.030114078,0.030108586,0.030108923,0.027556545
53,INPUT_GUT_90_5.txt,OUTPUT_SKIN2_90_5.txt,0.120295325,1,0.12033,0.120303021,0.12028074,0.120282086,0.124777747
54,INPUT_GUT_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.090495408,1,0.090525832,0.090508946,0.090485087,0.090492685,0.087460719
55,INPUT_GUT_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.120142254,1,0.120169476,0.120158861,0.120132677,0.120122816,0.08685761
56,INPUT_GUT_90_5.txt,OUTPUT_SKIN5_90_5.txt,0.221208319,1,0.221266137,0.221223261,0.221178326,0.221184556,0.230656651
57,INPUT_GUT_90_5.txt,OUTPUT_SKIN6_90_5.txt,0.063130937,1,0.06315325,0.063135178,0.063111378,0.063125606,0.066451092
58,INPUT_GUT_90_5.txt,OUTPUT_SKIN7_90_5.txt,0.305803316,1,0.305890312,0.305821049,0.305758904,0.305763964,0.318703635
59,INPUT_GUT_90_5.txt,OUTPUT_SKIN8_90_5.txt,0.274587167,1,0.274688746,0.274559962,0.274574656,0.274548062,0.277062056
60,INPUT_GUT_90_5.txt,OUTPUT_SKIN9_90_5.txt,0.236732109,1,0.236800861,0.236744933,0.236700786,0.236702676,0.241952631
61,INPUT_L_90_5.txt,OUTPUT_BM1_90_5.txt,5.903572423,1,5.900019582,5.897191525,5.901314203,5.901222931,5.413778922
62,INPUT_L_90_5.txt,OUTPUT_BM2_90_5.txt,19.30909517,1,19.30428467,19.31564301,19.32297996,19.30667615,19.35685599
63,INPUT_L_90_5.txt,OUTPUT_GUT_90_5.txt,33.80651766,1,33.78022589,33.7956178,33.80636107,33.80162816,34.39589023
64,INPUT_L_90_5.txt,OUTPUT_L_90_5.txt,-1114223,1,-1114388.5,-1114405.5,-1114465,-1114588.5,-1237692
65,INPUT_L_90_5.txt,OUTPUT_LN1_90_5.txt,0.185430193,1,0.185307012,0.185261369,0.1853145,0.185310126,0.206541149
66,INPUT_L_90_5.txt,OUTPUT_LN2_90_5.txt,0.029225578,1,0.02922342,0.029222362,0.029214516,0.029219128,0.026922526
67,INPUT_L_90_5.txt,OUTPUT_LUNG_90_5.txt,0.254596822,1,0.254577597,0.254606466,0.254582211,0.254537202,0.27892522
68,INPUT_L_90_5.txt,OUTPUT_S_90_5.txt,142.8885431,1,142.8661647,142.8641709,142.8565456,142.8404977,176.2103329
69,INPUT_L_90_5.txt,OUTPUT_SKIN1_90_5.txt,0.16674766,1,0.166720309,0.166725727,0.166676829,0.166668096,0.186774256
70,INPUT_L_90_5.txt,OUTPUT_SKIN10_90_5.txt,0.037243708,1,0.037238184,0.037237614,0.037235608,0.037231481,0.046881695
71,INPUT_L_90_5.txt,OUTPUT_SKIN11_90_5.txt,0.047493921,1,0.04746186,0.047486468,0.047458037,0.047448516,0.070624297
72,INPUT_L_90_5.txt,OUTPUT_SKIN12_90_5.txt,0.022013126,1,0.022009856,0.02200952,0.022008342,0.022005903,0.025556414
73,INPUT_L_90_5.txt,OUTPUT_SKIN2_90_5.txt,0.028796361,1,0.028792432,0.028791714,0.028790101,0.028786911,0.027049996
74,INPUT_L_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.022938166,1,0.02293647,0.022936846,0.022933549,0.022932739,0.024293537
75,INPUT_L_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.064615032,1,0.064601452,0.064609002,0.06460327,0.064590055,0.026718527
76,INPUT_L_90_5.txt,OUTPUT_SKIN5_90_5.txt,0.107275311,1,0.107279147,0.107265893,0.107277184,0.107229372,0.114134471
77,INPUT_L_90_5.txt,OUTPUT_SKIN6_90_5.txt,0.018014464,1,0.01801366,0.018011678,0.018006067,0.018009186,0.022687861
78,INPUT_L_90_5.txt,OUTPUT_SKIN7_90_5.txt,0.30802853,1,0.307981283,0.307978882,0.30797671,0.307939331,0.310043872
79,INPUT_L_90_5.txt,OUTPUT_SKIN8_90_5.txt,0.175985671,1,0.175900237,0.175924125,0.175955098,0.175917741,0.188297678
80,INPUT_L_90_5.txt,OUTPUT_SKIN9_90_5.txt,0.384893681,1,0.384841927,0.384859347,0.384795087,0.38476642,0.368069683
81,INPUT_LN1_90_5.txt,OUTPUT_BM1_90_5.txt,1.762860004,1,1.76270971,1.762285934,1.763009722,1.763123006,1.684682952
82,INPUT_LN1_90_5.txt,OUTPUT_BM2_90_5.txt,2.44916383,1,2.449755542,2.451293089,2.451587353,2.450133215,2.403423176
83,INPUT_LN1_90_5.txt,OUTPUT_GUT_90_5.txt,0.292415844,1,0.292350275,0.292514432,0.292554209,0.292541275,0.317671414
84,INPUT_LN1_90_5.txt,OUTPUT_L_90_5.txt,4.5090046,1,4.510801326,4.51172355,4.511151644,4.511839123,4.441584565
85,INPUT_LN1_90_5.txt,OUTPUT_LN1_90_5.txt,-491070.5,1,-490916,-490846.5,-490954.5,-490966,-544903.5
86,INPUT_LN1_90_5.txt,OUTPUT_LN2_90_5.txt,0.047232222,1,0.047250595,0.047257024,0.047235057,0.047248159,0.04411605
87,INPUT_LN1_90_5.txt,OUTPUT_LUNG_90_5.txt,0.724507637,1,0.724823822,0.72486863,0.724686148,0.72460586,0.719290081
88,INPUT_LN1_90_5.txt,OUTPUT_S_90_5.txt,4.520211699,1,4.521641424,4.52232261,4.521267508,4.521236054,4.425996569
89,INPUT_LN1_90_5.txt,OUTPUT_SKIN1_90_5.txt,0.376165195,1,0.37627645,0.376350837,0.376164084,0.376181339,0.346347763
90,INPUT_LN1_90_5.txt,OUTPUT_SKIN10_90_5.txt,0.040990633,1,0.041003513,0.041009325,0.041000298,0.040999366,0.043456012
91,INPUT_LN1_90_5.txt,OUTPUT_SKIN11_90_5.txt,0.171186442,1,0.171144246,0.171265775,0.171130834,0.171109687,0.165165232
92,INPUT_LN1_90_5.txt,OUTPUT_SKIN12_90_5.txt,0.074204555,1,0.074227905,0.074238432,0.074222079,0.074220374,0.076806451
93,INPUT_LN1_90_5.txt,OUTPUT_SKIN2_90_5.txt,0.043326679,1,0.043340832,0.043346553,0.043336905,0.04333591,0.040160159
94,INPUT_LN1_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.050981715,1,0.051000825,0.051009859,0.050994275,0.05099668,0.050738187
95,INPUT_LN1_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.064063706,1,0.0640799,0.064097797,0.064081446,0.064073283,0.09049808
96,INPUT_LN1_90_5.txt,OUTPUT_SKIN5_90_5.txt,0.671033955,1,0.671386535,0.671338561,0.67141613,0.671114168,0.711250012
97,INPUT_LN1_90_5.txt,OUTPUT_SKIN6_90_5.txt,0.135111252,1,0.135168703,0.135173792,0.13510715,0.135144719,0.129624033
98,INPUT_LN1_90_5.txt,OUTPUT_SKIN7_90_5.txt,0.486820716,1,0.486959909,0.487037191,0.486968944,0.486946517,0.496207777
99,INPUT_LN1_90_5.txt,OUTPUT_SKIN8_90_5.txt,0.190329279,1,0.190473383,0.190550008,0.190356579,0.190427116,0.187569826
100,INPUT_LN1_90_5.txt,OUTPUT_SKIN9_90_5.txt,0.258479259,1,0.25856083,0.258625396,0.258521971,0.258526348,0.251695759
101,INPUT_LN2_90_5.txt,OUTPUT_BM1_90_5.txt,12.27662234,1,12.27504522,12.27153645,12.27782664,12.27717218,11.97609412
102,INPUT_LN2_90_5.txt,OUTPUT_BM2_90_5.txt,14.41312406,1,14.41374958,14.41536782,14.4203644,14.41542589,14.88298532
103,INPUT_LN2_90_5.txt,OUTPUT_GUT_90_5.txt,28.3278993,1,28.33467942,28.3282484,28.33115328,28.33183495,28.66583573
104,INPUT_LN2_90_5.txt,OUTPUT_L_90_5.txt,15.16579971,1,15.16841398,15.16688742,15.17044107,15.17000894,14.87233785
105,INPUT_LN2_90_5.txt,OUTPUT_LN1_90_5.txt,1.312900055,1,1.312159375,1.311768184,1.312335636,1.312405874,1.415952638
106,INPUT_LN2_90_5.txt,OUTPUT_LN2_90_5.txt,-417958,1,-417962.5,-417969,-417915,-417970.5,-463983.5
107,INPUT_LN2_90_5.txt,OUTPUT_LUNG_90_5.txt,1.404677461,1,1.404706208,1.404673325,1.404645446,1.404553076,1.345618878
108,INPUT_LN2_90_5.txt,OUTPUT_S_90_5.txt,20.84627634,1,20.84892418,20.845976,20.85096772,20.84948689,20.88829659
109,INPUT_LN2_90_5.txt,OUTPUT_SKIN1_90_5.txt,4.777155825,1,4.777072976,4.777331946,4.775534619,4.776492194,4.863548197
110,INPUT_LN2_90_5.txt,OUTPUT_SKIN10_90_5.txt,0.056905792,1,0.05690518,0.056904298,0.056911607,0.056904094,0.052206717
111,INPUT_LN2_90_5.txt,OUTPUT_SKIN11_90_5.txt,0.472698538,1,0.472442751,0.472689628,0.472489206,0.472385645,0.43800621
112,INPUT_LN2_90_5.txt,OUTPUT_SKIN12_90_5.txt,0.045757155,1,0.045756665,0.045755953,0.045761846,0.045755791,0.043804205
113,INPUT_LN2_90_5.txt,OUTPUT_SKIN2_90_5.txt,0.699023715,1,0.699024867,0.699007822,0.699089003,0.699003811,0.709620249
114,INPUT_LN2_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.216194234,1,0.216187752,0.216203003,0.216216516,0.216191744,0.199470214
115,INPUT_LN2_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.051466526,1,0.051462745,0.051469088,0.051473991,0.051461553,0.047456524
116,INPUT_LN2_90_5.txt,OUTPUT_SKIN5_90_5.txt,0.629978973,1,0.630100076,0.630016173,0.630193579,0.629893233,0.643396712
117,INPUT_LN2_90_5.txt,OUTPUT_SKIN6_90_5.txt,0.948843356,1,0.948931848,0.948884399,0.948695657,0.948905438,0.929606516
118,INPUT_LN2_90_5.txt,OUTPUT_SKIN7_90_5.txt,2.339895128,1,2.33983287,2.339856405,2.340112452,2.339962283,2.250031857
119,INPUT_LN2_90_5.txt,OUTPUT_SKIN8_90_5.txt,1.184900534,1,1.184464343,1.184617728,1.185016764,1.184745896,1.144182129
120,INPUT_LN2_90_5.txt,OUTPUT_SKIN9_90_5.txt,0.414319064,1,0.414322236,0.414360952,0.414327927,0.414309281,0.377527702
121,INPUT_LUNG_90_5.txt,OUTPUT_BM1_90_5.txt,5.049318906,1,5.048066021,5.047422266,5.048987773,5.04938303,6.547154715
122,INPUT_LUNG_90_5.txt,OUTPUT_BM2_90_5.txt,8.435014247,1,8.434480212,8.434841473,8.435114888,8.435425182,8.666601757
123,INPUT_LUNG_90_5.txt,OUTPUT_GUT_90_5.txt,10.32829094,1,10.32848425,10.3282237,10.32802147,10.32850428,10.72852703
124,INPUT_LUNG_90_5.txt,OUTPUT_L_90_5.txt,8.43334511,1,8.4327103,8.43300944,8.433190053,8.433425534,8.754807543
125,INPUT_LUNG_90_5.txt,OUTPUT_LN1_90_5.txt,80.28520895,1,80.23643979,80.23919774,80.25903251,80.27771447,82.64598535
126,INPUT_LUNG_90_5.txt,OUTPUT_LN2_90_5.txt,0.056486401,1,0.056484351,0.056488347,0.056474952,0.056492551,0.063250251
127,INPUT_LUNG_90_5.txt,OUTPUT_LUNG_90_5.txt,-632161,1,-632197.5,-632172.5,-632159,-632130,-701818.5
128,INPUT_LUNG_90_5.txt,OUTPUT_S_90_5.txt,8.492931441,1,8.492405694,8.492746926,8.493023904,8.493351044,8.816206771
129,INPUT_LUNG_90_5.txt,OUTPUT_SKIN1_90_5.txt,0.677201553,1,0.677150452,0.677213778,0.677039712,0.677116865,0.710728395
130,INPUT_LUNG_90_5.txt,OUTPUT_SKIN10_90_5.txt,0.387761002,1,0.387738526,0.387753407,0.387761733,0.387779702,0.408621604
131,INPUT_LUNG_90_5.txt,OUTPUT_SKIN11_90_5.txt,0.392467074,1,0.392237797,0.392462516,0.392257245,0.392240173,0.425509616
132,INPUT_LUNG_90_5.txt,OUTPUT_SKIN12_90_5.txt,0.980979423,1,0.980938314,0.980978568,0.980961158,0.981080149,1.668726538
133,INPUT_LUNG_90_5.txt,OUTPUT_SKIN2_90_5.txt,18.4435255,1,18.44251313,18.44144156,18.44201749,18.4439057,17.82265376
134,INPUT_LUNG_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.135860168,1,0.135859047,0.135866994,0.135860282,0.135877122,0.1290483
135,INPUT_LUNG_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.182107492,1,0.182091147,0.182117937,0.182115654,0.182109879,0.168773614
136,INPUT_LUNG_90_5.txt,OUTPUT_SKIN5_90_5.txt,121.3560232,1,121.3639143,121.3742695,121.3805474,121.3496933,126.1408954
137,INPUT_LUNG_90_5.txt,OUTPUT_SKIN6_90_5.txt,0.251101758,1,0.251113827,0.251098937,0.251038984,0.251122418,0.234460535
138,INPUT_LUNG_90_5.txt,OUTPUT_SKIN7_90_5.txt,10.98384201,1,10.98292801,10.98372345,10.98595265,10.98378503,10.7089653
139,INPUT_LUNG_90_5.txt,OUTPUT_SKIN8_90_5.txt,2.820727383,1,2.819576778,2.820102039,2.820744897,2.820679996,2.874061919
140,INPUT_LUNG_90_5.txt,OUTPUT_SKIN9_90_5.txt,113.7842677,1,113.7750827,113.7943709,113.7812222,113.7846305,119.8351388
141,INPUT_S_90_5.txt,OUTPUT_BM1_90_5.txt,110.0970263,1,110.0975473,109.9852509,110.1232428,110.1444028,106.6401968
142,INPUT_S_90_5.txt,OUTPUT_BM2_90_5.txt,110.7031305,1,110.6913457,110.7668739,110.8216385,110.7305795,112.3182755
143,INPUT_S_90_5.txt,OUTPUT_GUT_90_5.txt,41.00665793,1,40.98133667,41.00101118,41.01778163,41.01675476,41.77350414
144,INPUT_S_90_5.txt,OUTPUT_L_90_5.txt,414.5007756,1,414.4601398,414.5246808,414.6218387,414.7369103,406.7239418
145,INPUT_S_90_5.txt,OUTPUT_LN1_90_5.txt,1.450441912,1,1.45034348,1.450462231,1.45028138,1.450644352,1.441275928
146,INPUT_S_90_5.txt,OUTPUT_LN2_90_5.txt,0.597134169,1,0.597175092,0.597160858,0.59704778,0.597198948,0.580751185
147,INPUT_S_90_5.txt,OUTPUT_LUNG_90_5.txt,1.683453725,1,1.683431019,1.683486767,1.683544279,1.683582116,1.688149448
148,INPUT_S_90_5.txt,OUTPUT_S_90_5.txt,-44165.5,1,-44165.5,-44165.5,-44165.5,-44165.5,-49066.5
149,INPUT_S_90_5.txt,OUTPUT_SKIN1_90_5.txt,1.1381791,1,1.1381741,1.138189655,1.138111838,1.138130746,1.141147476
150,INPUT_S_90_5.txt,OUTPUT_SKIN10_90_5.txt,0.386355064,1,0.386355064,0.386355064,0.386355064,0.386355064,0.365624746
151,INPUT_S_90_5.txt,OUTPUT_SKIN11_90_5.txt,1.282786561,1,1.282048014,1.282794794,1.282036885,1.281907818,1.28686799
152,INPUT_S_90_5.txt,OUTPUT_SKIN12_90_5.txt,0.248942511,1,0.248942511,0.248942511,0.248942511,0.248942511,0.229731402
153,INPUT_S_90_5.txt,OUTPUT_SKIN2_90_5.txt,0.799027604,1,0.799034862,0.799029056,0.799027604,0.799027604,0.763496033
154,INPUT_S_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.828222314,1,0.828277834,0.828307535,0.828234274,0.82829152,0.825034295
155,INPUT_S_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.951064156,1,0.951010668,0.951139069,0.95110517,0.951007541,0.491159875
156,INPUT_S_90_5.txt,OUTPUT_SKIN5_90_5.txt,1.157653173,1,1.157654222,1.157664403,1.157657044,1.15764533,1.157008903
157,INPUT_S_90_5.txt,OUTPUT_SKIN6_90_5.txt,0.957292957,1,0.957322313,0.957300222,0.957224143,0.957307362,0.954100178
158,INPUT_S_90_5.txt,OUTPUT_SKIN7_90_5.txt,1.6363978,1,1.636412975,1.636402355,1.636380341,1.636374854,1.6314584
159,INPUT_S_90_5.txt,OUTPUT_SKIN8_90_5.txt,1.501327987,1,1.501065154,1.501174436,1.50138954,1.501266299,1.477399416
160,INPUT_S_90_5.txt,OUTPUT_SKIN9_90_5.txt,1.077246062,1,1.077251743,1.077264239,1.077233206,1.07724092,1.055927285
161,INPUT_SKIN1_90_5.txt,OUTPUT_BM1_90_5.txt,2.323406128,1,2.323325234,2.32211404,2.323882909,2.324032947,2.310683296
162,INPUT_SKIN1_90_5.txt,OUTPUT_BM2_90_5.txt,2.674220191,1,2.674112564,2.67488148,2.675867703,2.674759676,2.650580491
163,INPUT_SKIN1_90_5.txt,OUTPUT_GUT_90_5.txt,0.42563,1,0.425415735,0.425573415,0.425776521,0.425753418,0.415861306
164,INPUT_SKIN1_90_5.txt,OUTPUT_L_90_5.txt,4.061526937,1,4.06156157,4.061540731,4.062396935,4.062519585,4.086114787
165,INPUT_SKIN1_90_5.txt,OUTPUT_LN1_90_5.txt,1.218746327,1,1.217977077,1.217591951,1.21829829,1.218323099,1.171642905
166,INPUT_SKIN1_90_5.txt,OUTPUT_LN2_90_5.txt,0.063693279,1,0.06369851,0.063696364,0.063689612,0.063706575,0.061022243
167,INPUT_SKIN1_90_5.txt,OUTPUT_LUNG_90_5.txt,0.925741374,1,0.925774556,0.925731352,0.925765765,0.925741177,0.865306022
168,INPUT_SKIN1_90_5.txt,OUTPUT_S_90_5.txt,4.33161832,1,4.331657478,4.331535657,4.332144822,4.331996868,4.39101595
169,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN1_90_5.txt,-509394.5,1,-509390,-509404,-509334,-509351,-565342
170,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN10_90_5.txt,0.061088895,1,0.061089435,0.061087755,0.061096156,0.061094116,0.057680654
171,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN11_90_5.txt,0.141584471,1,0.14150447,0.141582863,0.141519108,0.14150016,0.126215612
172,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN12_90_5.txt,0.021146054,1,0.021146241,0.021145659,0.021148566,0.02114786,0.021032543
173,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN2_90_5.txt,0.129622109,1,0.129624837,0.129620004,0.129637531,0.129633197,0.137574215
174,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.087460498,1,0.087466887,0.087467091,0.087471826,0.087475287,0.086621007
175,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.094114072,1,0.094110685,0.094119254,0.094129001,0.094117716,0.087970983
176,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN5_90_5.txt,0.553284044,1,0.553404926,0.553292757,0.553514966,0.553274472,0.590057195
177,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN6_90_5.txt,0.118909073,1,0.118923144,0.118907943,0.118891975,0.118923554,0.114806176
178,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN7_90_5.txt,0.704892087,1,0.704882694,0.704878977,0.705024351,0.70499092,0.697254603
179,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN8_90_5.txt,0.206777915,1,0.206751929,0.206868072,0.206803075,0.206837342,0.197039308
180,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN9_90_5.txt,0.504384139,1,0.504389039,0.504430334,0.504407404,0.504410811,0.487334306
181,INPUT_SKIN10_90_5.txt,OUTPUT_BM1_90_5.txt,2.598199247,1,2.597727462,2.596549367,2.598184356,2.598423757,2.481229633
182,INPUT_SKIN10_90_5.txt,OUTPUT_BM2_90_5.txt,2.861598799,1,2.861421815,2.862555859,2.863377788,2.862010974,2.818868747
183,INPUT_SKIN10_90_5.txt,OUTPUT_GUT_90_5.txt,0.528127037,1,0.527852783,0.528065881,0.528247505,0.528236385,0.526710956
184,INPUT_SKIN10_90_5.txt,OUTPUT_L_90_5.txt,4.94500538,1,4.945496318,4.945663739,4.945752613,4.94624808,4.867773262
185,INPUT_SKIN10_90_5.txt,OUTPUT_LN1_90_5.txt,0.882886435,1,0.882352851,0.882079619,0.882463034,0.882542783,0.841936293
186,INPUT_SKIN10_90_5.txt,OUTPUT_LN2_90_5.txt,0.048162725,1,0.048169773,0.048165165,0.04815814,0.048171968,0.044480527
