"","matched","unmatched","canonical"
"M12SKIN8_75_3.txt",936607,31295,890681
"M12SKIN9_75_3.txt",846220,30141,842703
"M13BM1_75_3.txt",2554,78,2201
"M13BM2_75_3.txt",1767338,58999,1749476
"M13GUT_75_3.txt",389344,12195,388888
"M13L_75_3.txt",842805,27254,836622
"M13LN1_75_3.txt",778345,26617,776804
"M13LN2_75_3.txt",877645,29256,873692
"M13LUNG_75_3.txt",889762,32055,852623
"M13S_75_3.txt",117799,3809,117508
"M13SKIN1_75_3.txt",1664514,57630,1630169
"M13SKIN10_75_3.txt",859454,29884,827809
"M13SKIN11_75_3.txt",928389,31611,883653
"M13SKIN12_75_3.txt",1522566,60765,1493850
"M13SKIN2_75_3.txt",968203,36219,944025
"M13SKIN3_75_3.txt",629991,21633,628661
"M13SKIN4_75_3.txt",1265650,54567,1234825
"M13SKIN5_75_3.txt",940350,32386,935973
"M13SKIN6_75_3.txt",1817528,69836,1776270
"M13SKIN7_75_3.txt",981580,35665,963297
"M13SKIN8_75_3.txt",794036,27399,792809
"M13SKIN9_75_3.txt",872065,30961,852954
"M14BM1_75_3.txt",762581,24896,756883
"M14BM2_75_3.txt",838929,27725,833400
"M14GUT_75_3.txt",571407,25011,569207
"M14L_75_3.txt",5032,176,4762
"M14LN1_75_3.txt",3842,246,3465
"M14LN2_75_3.txt",920342,29787,882705
"M14LUNG_75_3.txt",934629,34525,926006
"M14S_75_3.txt",1090288,34889,1081004
"M14SKIN1_75_3.txt",1014076,34838,966439
"M14SKIN10_75_3.txt",852551,28652,827952
"M14SKIN11_75_3.txt",943600,36021,940322
"M14SKIN12_75_3.txt",1154502,39868,1116780
"M14SKIN2_75_3.txt",812513,42324,791815
"M14SKIN3_75_3.txt",696601,32165,680678
"M14SKIN4_75_3.txt",864442,28377,766370
"M14SKIN5_75_3.txt",791508,24562,773360
"M14SKIN6_75_3.txt",824470,28369,760684
"M14SKIN7_75_3.txt",707960,24469,670754
"M14SKIN8_75_3.txt",802572,32527,791095
"M14SKIN9_75_3.txt",816599,36550,813456
"M15BM1_75_3.txt",1695188,56117,1669893
"M15BM2_75_3.txt",1798134,60975,1780882
"M15GUT_75_3.txt",802851,25467,797687
"M15L_75_3.txt",1924980,62349,1901170
"M15LN1_75_3.txt",714286,22329,708609
"M15LN2_75_3.txt",739602,23371,734843
"M15LUNG_75_3.txt",1619669,53589,1599113
"M15S_75_3.txt",2066113,65712,2043266
"M15SKIN1_75_3.txt",874271,31397,847699
"M15SKIN2_75_3.txt",928095,40073,890276
"M15SKIN3_75_3.txt",1924975,80672,1862415
"M15SKIN4_75_3.txt",864601,35213,851067
"M15SKIN5_75_3.txt",1146862,43559,1121734
"M15SKIN6_75_3.txt",835143,27718,815298
"M16BM1_75_3.txt",1612502,63691,1580726
"M16BM2_75_3.txt",557565,19224,553498
"M16GUT_75_3.txt",2121,84,1962
"M16L_75_3.txt",830768,28249,828309
"M16LN1_75_3.txt",611429,20744,574014
"M16LN2_75_3.txt",682581,23771,664393
"M16LUNG_75_3.txt",767294,32783,758262
"M16S_75_3.txt",3659,124,3333
"M16SKIN1_75_3.txt",930382,34057,909287
"M16SKIN2_75_3.txt",780451,26932,768411
"M16SKIN3_75_3.txt",1754540,61414,1687064
"M16SKIN4_75_3.txt",790631,30207,769955
"M16SKIN5_75_3.txt",1095771,45461,1071816
"M16SKIN6_75_3.txt",1103317,36700,1087222
"M17BM1_75_3.txt",1444924,48793,1406721
"M17BM2_75_3.txt",1137718,39501,1126238
"M17GUT_75_3.txt",376784,11921,373536
"M17L_75_3.txt",821555,28289,813850
"M17LN1_75_3.txt",296111,9559,294324
"M17LN2_75_3.txt",617226,19653,599090
"M17LUNG_75_3.txt",730293,24264,722361
"M17S_75_3.txt",120252,3733,119854
"M17SKIN1_75_3.txt",826494,43849,816974
"M17SKIN2_75_3.txt",1023956,35613,982085
"M17SKIN3_75_3.txt",1348759,49841,1314779
"M17SKIN4_75_3.txt",795587,30397,778049
"M17SKIN5_75_3.txt",1185939,42733,1155620
"M17SKIN6_75_3.txt",1088190,43844,1066929
"M18BM1_75_3.txt",1328171,45524,1316452
"M18BM2_75_3.txt",1284206,44166,1274545
"M18GUT_75_3.txt",203521,6492,203299
"M18L_75_3.txt",1225226,41523,1214179
"M18LN1_75_3.txt",991612,34434,968899
"M18LN2_75_3.txt",413187,13349,412698
"M18LUNG_75_3.txt",1030318,34691,994500
"M18S_75_3.txt",799562,25258,792868
"M18SKIN1_75_3.txt",897153,35084,886097
"M18SKIN2_75_3.txt",1075455,42291,1046248
"M18SKIN3_75_3.txt",1465317,55685,1405788
"M18SKIN4_75_3.txt",777669,33983,755231
"M18SKIN5_75_3.txt",1004051,35624,983313
"M18SKIN6_75_3.txt",1105942,38741,1075334
"M19BM1_75_3.txt",213136,7793,212420
"M19BM2_75_3.txt",760086,25227,755185
"M19GUT_75_3.txt",2143,67,1976
"M19L_75_3.txt",564261,31338,549807
"M19LN1_75_3.txt",649228,33829,630757
"M19LN2_75_3.txt",14410,507,14020
"M19LUNG_75_3.txt",895421,30682,866515
"M19S_75_3.txt",812434,27517,805252
"M19SKIN1_75_3.txt",826486,33448,811029
"M19SKIN2_75_3.txt",1616012,54922,1545349
"M19SKIN3_75_3.txt",1600082,67099,1545533
"M19SKIN4_75_3.txt",879803,31915,850451
"M19SKIN5_75_3.txt",760069,26229,744522
"M19SKIN6_75_3.txt",1243430,44038,1214499
"M1BM1_75_3.txt",1440174,50317,1422802
"M1BM2_75_3.txt",1393006,49055,1378754
"M1GUT_75_3.txt",451131,15247,447570
"M1L_75_3.txt",1882873,65697,1857730
"M1LN1_75_3.txt",842272,31368,818919
"M1LN2_75_3.txt",745276,37386,696484
"M1LUNG_75_3.txt",1085483,42646,1057468
"M1S_75_3.txt",73795,2418,73352
"M1SKIN1_75_3.txt",875605,29599,849266
"M1SKIN10_75_3.txt",794854,27227,791489
"M1SKIN11_75_3.txt",755151,33274,732894
"M1SKIN12_75_3.txt",777063,27228,759722
"M1SKIN2_75_3.txt",722465,24043,684650
"M1SKIN3_75_3.txt",752986,26008,723638
"M1SKIN4_75_3.txt",876903,30161,832092
"M1SKIN5_75_3.txt",709040,24888,680810
"M1SKIN6_75_3.txt",836339,30893,782662
"M1SKIN7_75_3.txt",1088702,37082,1068603
"M1SKIN8_75_3.txt",1516261,55860,1489578
"M1SKIN9_75_3.txt",677270,24235,663771
"M20BM1_75_3.txt",737990,25903,725761
"M20BM2_75_3.txt",899014,30358,889970
"M20GUT_75_3.txt",1997,77,1833
"M20L_75_3.txt",1106211,36409,1085283
"M20LN1_75_3.txt",1074014,61814,1024794
"M20LN2_75_3.txt",20592,614,20229
"M20LUNG_75_3.txt",149376,4839,143053
"M20S_75_3.txt",1137160,36001,1123104
"M20SKIN1_75_3.txt",863915,32934,816380
"M20SKIN2_75_3.txt",1178096,46924,1150267
"M20SKIN3_75_3.txt",1006883,41251,976788
"M20SKIN4_75_3.txt",1189657,46160,1157400
"M20SKIN5_75_3.txt",773693,25922,761083
"M20SKIN6_75_3.txt",1208690,46635,1188168
"M21BM1_75_3.txt",805356,32802,797523
"M21BM2_75_3.txt",1338522,49342,1330917
"M21GUT_75_3.txt",104859,3362,104618
"M21L_75_3.txt",774737,26015,769360
"M21LN1_75_3.txt",708575,23394,706779
"M21LN2_75_3.txt",346784,11086,346348
"M21LUNG_75_3.txt",864930,29130,822516
"M21S_75_3.txt",4115,146,3848
"M21SKIN1_75_3.txt",921605,45023,866231
"M21SKIN10_75_3.txt",1646102,60412,1586696
"M21SKIN11_75_3.txt",1090886,41693,1058064
"M21SKIN12_75_3.txt",1437998,73349,1398097
"M21SKIN2_75_3.txt",794240,26996,788499
"M21SKIN3_75_3.txt",1247040,48931,1219360
"M21SKIN4_75_3.txt",939500,35068,914029
"M21SKIN5_75_3.txt",928455,47675,896822
"M21SKIN6_75_3.txt",911962,30993,893835
"M21SKIN7_75_3.txt",726907,27712,707206
"M21SKIN8_75_3.txt",749096,24742,724383
"M21SKIN9_75_3.txt",1458876,56922,1417323
"M22BM1_75_3.txt",785620,27020,779602
"M22BM2_75_3.txt",1012382,34070,1000866
"M22GUT_75_3.txt",2290,72,2180
"M22L_75_3.txt",1237403,43996,1222599
"M22LN1_75_3.txt",976705,33877,938829
"M22LN2_75_3.txt",767351,25132,760290
"M22LUNG_75_3.txt",799994,26497,791312
"M22S_75_3.txt",1681479,56638,1657417
"M22SKIN1_75_3.txt",908891,36656,897359
"M22SKIN10_75_3.txt",760711,26201,759040
"M22SKIN11_75_3.txt",743238,27149,740475
"M22SKIN12_75_3.txt",1253642,43062,1196306
"M22SKIN2_75_3.txt",857386,30388,822852
"M22SKIN3_75_3.txt",792319,27282,772365
"M22SKIN4_75_3.txt",813264,43628,806011
"M22SKIN5_75_3.txt",933011,32357,905109
"M22SKIN6_75_3.txt",3912,140,3466
"M22SKIN7_75_3.txt",663092,22104,660405
"M22SKIN8_75_3.txt",812587,34745,780800
"M22SKIN9_75_3.txt",841323,29215,834697
"M23BM1_75_3.txt",940805,31365,933805
"M23BM2_75_3.txt",846450,28608,840221
"M23GUT_75_3.txt",400938,12697,400394
"M23L_75_3.txt",951492,31874,939747
"M23LN1_75_3.txt",721689,24263,696927
"M23LN2_75_3.txt",746863,24300,735591
"M23LUNG_75_3.txt",852720,41804,849281
"M23S_75_3.txt",872499,27748,865611
"M23SKIN1_75_3.txt",823758,30769,803642
"M23SKIN10_75_3.txt",904540,32314,816195
"M23SKIN11_75_3.txt",919609,80928,892403
"M23SKIN12_75_3.txt",1093022,38084,1089836
"M23SKIN2_75_3.txt",833688,28529,823577
"M23SKIN3_75_3.txt",489143,26775,465986
"M23SKIN4_75_3.txt",1548902,54918,1504436
"M23SKIN5_75_3.txt",831958,39311,813751
"M23SKIN6_75_3.txt",1915403,68797,1878649
"M23SKIN7_75_3.txt",802113,29902,786771
"M23SKIN8_75_3.txt",739807,25258,704756
"M23SKIN9_75_3.txt",911295,31792,906887
"M24BM1_75_3.txt",982777,34600,974909
"M24BM2_75_3.txt",843161,29026,836760
"M24GUT_75_3.txt",840130,29150,825955
"M24L_75_3.txt",878597,30798,858017
"M24LN1_75_3.txt",1074581,39682,1058549
"M24LN2_75_3.txt",821054,28594,812142
"M24LUNG_75_3.txt",884544,30320,874118
"M24S_75_3.txt",1325178,42897,1309817
"M24SKIN1_75_3.txt",1439237,58076,1390014
"M24SKIN10_75_3.txt",1842130,68389,1832121
"M24SKIN11_75_3.txt",961394,45466,920929
"M24SKIN12_75_3.txt",1190112,56545,1149510
"M24SKIN2_75_3.txt",787389,26999,748406
"M24SKIN3_75_3.txt",361607,18895,356531
"M24SKIN4_75_3.txt",744532,25942,723908
"M24SKIN5_75_3.txt",675884,32342,672106
"M24SKIN6_75_3.txt",1137328,40664,1104506
"M24SKIN7_75_3.txt",891962,31422,876766
"M24SKIN8_75_3.txt",861867,34691,837898
"M24SKIN9_75_3.txt",2388644,88191,2317972
"M25BM1_75_3.txt",683605,23344,679732
"M25BM2_75_3.txt",843429,27907,837019
"M25GUT_75_3.txt",1811,50,1626
"M25L_75_3.txt",556771,18175,556000
"M25LN1_75_3.txt",697665,23820,694505
"M25LN2_75_3.txt",735218,24079,690310
"M25LUNG_75_3.txt",823430,35549,787811
"M25S_75_3.txt",292280,9019,290326
"M25SKIN1_75_3.txt",789764,47443,760723
"M25SKIN10_75_3.txt",898860,36480,817712
"M25SKIN11_75_3.txt",1134876,40524,1102077
"M25SKIN12_75_3.txt",1543086,54489,1474819
"M25SKIN2_75_3.txt",2185829,113377,2128262
"M25SKIN3_75_3.txt",306938,10983,290342
"M25SKIN4_75_3.txt",963584,32368,960829
"M25SKIN5_75_3.txt",1898606,65261,1849481
"M25SKIN6_75_3.txt",1050344,35691,1008414
"M25SKIN7_75_3.txt",841430,29654,819067
"M25SKIN8_75_3.txt",982011,35368,948570
"M25SKIN9_75_3.txt",1253985,47340,1177554
"M2BM1_75_3.txt",1445311,48609,1426809
"M2BM2_75_3.txt",1020962,35176,1011708
"M2GUT_75_3.txt",3572,121,3265
"M2L_75_3.txt",1882371,63422,1860220
"M2LN1_75_3.txt",906470,36197,875627
"M2LN2_75_3.txt",753977,30763,721239
"M2LUNG_75_3.txt",666910,22478,661669
"M2S_75_3.txt",682569,22499,677069
"M2SKIN1_75_3.txt",807619,27372,806425
"M2SKIN10_75_3.txt",736204,83944,676340
"M2SKIN11_75_3.txt",711700,24334,699280
"M2SKIN12_75_3.txt",863011,35264,846502
"M2SKIN2_75_3.txt",606828,21158,600888
"M2SKIN3_75_3.txt",530775,25324,512609
"M2SKIN4_75_3.txt",935230,33704,823874
"M2SKIN5_75_3.txt",777583,29932,760076
"M2SKIN6_75_3.txt",405146,13571,403532
"M2SKIN7_75_3.txt",993435,34165,964922
"M2SKIN8_75_3.txt",728411,24897,725481
"M2SKIN9_75_3.txt",623640,22470,614644
"M3BM1_75_3.txt",993377,38223,978867
"M3BM2_75_3.txt",1089552,37259,1079864
"M3GUT_75_3.txt",14824,511,14506
"M3L_75_3.txt",1817737,61106,1792974
"M3LN1_75_3.txt",118426,4043,118141
"M3LN2_75_3.txt",754725,30821,741463
"M3LUNG_75_3.txt",749572,25646,742982
"M3S_75_3.txt",3732,122,3337
"M3SKIN1_75_3.txt",757766,25546,731604
"M3SKIN10_75_3.txt",816230,28563,783760
"M3SKIN11_75_3.txt",616079,20950,611614
"M3SKIN12_75_3.txt",880536,38834,859774
"M3SKIN2_75_3.txt",703987,24276,694989
"M3SKIN3_75_3.txt",498405,17012,495814
"M3SKIN4_75_3.txt",863294,30572,828443
"M3SKIN5_75_3.txt",707030,23714,705358
"M3SKIN6_75_3.txt",788939,27184,777235
"M3SKIN7_75_3.txt",783413,26834,755189
"M3SKIN8_75_3.txt",779230,29950,737953
"M3SKIN9_75_3.txt",630965,41763,621917
"M5BM1_75_3.txt",1647183,56275,1623096
"M5BM2_75_3.txt",1344146,44352,1329342
"M5GUT_75_3.txt",3183,99,2858
"M5L_75_3.txt",1602548,51542,1583001
"M5LN1_75_3.txt",661845,21833,653914
"M5LN2_75_3.txt",699577,22408,693180
"M5LUNG_75_3.txt",727226,29294,721231
"M5S_75_3.txt",1765092,59051,1741410
"M5SKIN1_75_3.txt",760331,26011,746521
"M5SKIN10_75_3.txt",932162,43954,916249
"M5SKIN11_75_3.txt",733800,24947,732399
"M5SKIN12_75_3.txt",965535,32956,930359
"M5SKIN2_75_3.txt",1133582,41573,1118215
"M5SKIN3_75_3.txt",755752,26129,754540
"M5SKIN4_75_3.txt",838691,29354,798672
"M5SKIN5_75_3.txt",757309,40499,756107
"M5SKIN6_75_3.txt",999858,37756,973364
"M5SKIN7_75_3.txt",826396,27479,800055
"M5SKIN8_75_3.txt",866106,38481,860343
"M5SKIN9_75_3.txt",950848,39578,935202
"M6BM1_75_3.txt",787005,25841,778851
"M6BM2_75_3.txt",795260,27174,789206
"M6GUT_75_3.txt",113828,3583,113626
"M6L_75_3.txt",6708,209,6479
"M6LN1_75_3.txt",707813,24217,706113
"M6LN2_75_3.txt",843444,27880,827374
"M6LUNG_75_3.txt",622278,21671,619304
"M6S_75_3.txt",32759,1184,32529
"M7BM1_75_3.txt",1080703,36878,1071250
"M7BM2_75_3.txt",1427978,47055,1413600
"M7GUT_75_3.txt",27323,863,27221
"M7L_75_3.txt",542566,17912,538202
"M7LN1_75_3.txt",116034,4036,115455
"M7LN2_75_3.txt",127986,4167,127742
"M7LUNG_75_3.txt",823602,49691,787026
"M7S_75_3.txt",735891,23824,730041
"M8BM1_75_3.txt",1243978,42835,1231950
"M8BM2_75_3.txt",1352789,44573,1342704
"M8GUT_75_3.txt",10346,342,10252
"M8L_75_3.txt",3569,127,3414
"M8LN1_75_3.txt",774465,26045,768683
"M8LN2_75_3.txt",729653,23918,714044
"M8LUNG_75_3.txt",704563,122824,701634
"M8S_75_3.txt",903763,28773,896986
"M9BM1_75_3.txt",883497,31789,874039
"M9BM2_75_3.txt",562364,18084,557505
"M9GUT_75_3.txt",1840,51,1754
"M9L_75_3.txt",584446,19655,583757
"M9LN1_75_3.txt",60666,2068,60203
"M9LN2_75_3.txt",28574,992,28056
"M9LUNG_75_3.txt",698419,23167,607532
"M9S_75_3.txt",200341,6781,198460
