"","matched","unmatched","canonical"
"M17LN2_75_2.txt",617226,19653,599141
"M17LUNG_75_2.txt",730293,24264,722354
"M17S_75_2.txt",120252,3733,119854
"M17SKIN1_75_2.txt",826494,43849,816983
"M17SKIN2_75_2.txt",1023956,35613,982089
"M17SKIN3_75_2.txt",1348759,49841,1314241
"M17SKIN4_75_2.txt",795587,30397,778114
"M17SKIN5_75_2.txt",1185939,42733,1155586
"M17SKIN6_75_2.txt",1088190,43844,1066763
"M18BM1_75_2.txt",1328171,45524,1316562
"M18BM2_75_2.txt",1284206,44166,1274329
"M18GUT_75_2.txt",203521,6492,203299
"M18L_75_2.txt",1225226,41523,1214378
"M18LN1_75_2.txt",991612,34434,968900
"M18LN2_75_2.txt",413187,13349,412698
"M18LUNG_75_2.txt",1030318,34691,994518
"M18S_75_2.txt",799562,25258,792769
"M18SKIN1_75_2.txt",897153,35084,885818
"M18SKIN2_75_2.txt",1075455,42291,1046279
"M18SKIN3_75_2.txt",1465317,55685,1405544
"M18SKIN4_75_2.txt",777669,33983,754927
"M18SKIN5_75_2.txt",1004051,35624,983285
"M18SKIN6_75_2.txt",1105942,38741,1075312
"M19BM1_75_2.txt",213136,7793,212420
"M19BM2_75_2.txt",760086,25227,755141
"M19GUT_75_2.txt",2143,67,1976
"M19L_75_2.txt",564261,31338,549807
"M19LN1_75_2.txt",649228,33829,630822
"M19LN2_75_2.txt",14410,507,14020
"M19LUNG_75_2.txt",895421,30682,866575
"M19S_75_2.txt",812434,27517,805125
"M19SKIN1_75_2.txt",826486,33448,811010
"M19SKIN2_75_2.txt",1616012,54922,1545223
"M19SKIN3_75_2.txt",1600082,67099,1545679
"M19SKIN4_75_2.txt",879803,31915,850429
"M19SKIN5_75_2.txt",760069,26229,744483
"M19SKIN6_75_2.txt",1243430,44038,1214439
"M1BM1_75_2.txt",1440174,50317,1421854
"M1BM2_75_2.txt",1393006,49055,1378194
"M1GUT_75_2.txt",451131,15247,447585
"M1L_75_2.txt",1882873,65697,1858008
"M1LN1_75_2.txt",842272,31368,819179
"M1LN2_75_2.txt",745276,37386,696472
"M1LUNG_75_2.txt",1085483,42646,1057467
"M1S_75_2.txt",73795,2418,73352
"M1SKIN1_75_2.txt",875605,29599,849266
"M1SKIN10_75_2.txt",794854,27227,791489
"M1SKIN11_75_2.txt",755151,33274,732885
"M1SKIN12_75_2.txt",777063,27228,759722
"M1SKIN2_75_2.txt",722465,24043,684647
"M1SKIN3_75_2.txt",752986,26008,723631
"M1SKIN4_75_2.txt",876903,30161,832092
"M1SKIN5_75_2.txt",709040,24888,680846
"M1SKIN6_75_2.txt",836339,30893,782705
"M1SKIN7_75_2.txt",1088702,37082,1068507
"M1SKIN8_75_2.txt",1516261,55860,1489742
"M1SKIN9_75_2.txt",677270,24235,663769
"M20BM1_75_2.txt",737990,25903,725617
"M20BM2_75_2.txt",899014,30358,890065
"M20GUT_75_2.txt",1997,77,1833
"M20L_75_2.txt",1106211,36409,1085182
"M20LN1_75_2.txt",1074014,61814,1024731
"M20LN2_75_2.txt",20592,614,20229
"M20LUNG_75_2.txt",149376,4839,143055
"M20S_75_2.txt",1137160,36001,1123512
"M20SKIN1_75_2.txt",863915,32934,816670
"M20SKIN2_75_2.txt",1178096,46924,1150546
"M20SKIN3_75_2.txt",1006883,41251,976718
"M20SKIN4_75_2.txt",1189657,46160,1157402
"M20SKIN5_75_2.txt",773693,25922,761075
"M20SKIN6_75_2.txt",1208690,46635,1188125
"M21BM1_75_2.txt",805356,32802,797524
"M21BM2_75_2.txt",1338522,49342,1330882
"M21GUT_75_2.txt",104859,3362,104618
"M21L_75_2.txt",774737,26015,769593
"M21LN1_75_2.txt",708575,23394,706774
"M21LN2_75_2.txt",346784,11086,346348
"M21LUNG_75_2.txt",864930,29130,822248
"M21S_75_2.txt",4115,146,3848
"M21SKIN1_75_2.txt",921605,45023,866114
"M21SKIN10_75_2.txt",1646102,60412,1586546
"M21SKIN11_75_2.txt",1090886,41693,1057857
"M21SKIN12_75_2.txt",1437998,73349,1398187
"M21SKIN2_75_2.txt",794240,26996,788505
"M21SKIN3_75_2.txt",1247040,48931,1218839
"M21SKIN4_75_2.txt",939500,35068,913988
"M21SKIN5_75_2.txt",928455,47675,896830
"M21SKIN6_75_2.txt",911962,30993,893798
"M21SKIN7_75_2.txt",726907,27712,707119
"M21SKIN8_75_2.txt",749096,24742,724352
"M21SKIN9_75_2.txt",1458876,56922,1417332
"M22BM1_75_2.txt",785620,27020,779657
"M22BM2_75_2.txt",1012382,34070,1001020
"M22GUT_75_2.txt",2290,72,2180
"M22L_75_2.txt",1237403,43996,1222328
"M22LN1_75_2.txt",976705,33877,938751
"M22LN2_75_2.txt",767351,25132,760215
"M22LUNG_75_2.txt",799994,26497,791312
"M22S_75_2.txt",1681479,56638,1657880
"M22SKIN1_75_2.txt",908891,36656,897317
"M22SKIN10_75_2.txt",760711,26201,759040
"M22SKIN11_75_2.txt",743238,27149,740458
"M22SKIN12_75_2.txt",1253642,43062,1196082
"M22SKIN2_75_2.txt",857386,30388,822541
"M22SKIN3_75_2.txt",792319,27282,772294
"M22SKIN4_75_2.txt",813264,43628,806005
"M22SKIN5_75_2.txt",933011,32357,905121
"M22SKIN6_75_2.txt",3912,140,3466
"M22SKIN7_75_2.txt",663092,22104,660486
"M22SKIN8_75_2.txt",812587,34745,780777
"M22SKIN9_75_2.txt",841323,29215,834720
"M23BM1_75_2.txt",940805,31365,933726
"M23BM2_75_2.txt",846450,28608,840332
"M23GUT_75_2.txt",400938,12697,400394
"M23L_75_2.txt",951492,31874,939760
"M23LN1_75_2.txt",721689,24263,696907
"M23LN2_75_2.txt",746863,24300,735435
"M23LUNG_75_2.txt",852720,41804,849258
"M23S_75_2.txt",872499,27748,866042
"M23SKIN1_75_2.txt",823758,30769,803648
"M23SKIN10_75_2.txt",904540,32314,816190
"M23SKIN11_75_2.txt",919609,80928,892432
"M23SKIN12_75_2.txt",1093022,38084,1089748
"M23SKIN2_75_2.txt",833688,28529,823574
"M23SKIN3_75_2.txt",489143,26775,466003
"M23SKIN4_75_2.txt",1548902,54918,1504664
"M23SKIN5_75_2.txt",831958,39311,813758
"M23SKIN6_75_2.txt",1915403,68797,1879198
"M23SKIN7_75_2.txt",802113,29902,786775
"M23SKIN8_75_2.txt",739807,25258,704721
"M23SKIN9_75_2.txt",911295,31792,907076
"M24BM1_75_2.txt",982777,34600,974847
"M24BM2_75_2.txt",843161,29026,836744
"M24GUT_75_2.txt",840130,29150,826130
"M24L_75_2.txt",878597,30798,858118
"M24LN1_75_2.txt",1074581,39682,1058578
"M24LN2_75_2.txt",821054,28594,812257
"M24LUNG_75_2.txt",884544,30320,874118
"M24S_75_2.txt",1325178,42897,1310082
"M24SKIN1_75_2.txt",1439237,58076,1390239
"M24SKIN10_75_2.txt",1842130,68389,1832227
"M24SKIN11_75_2.txt",961394,45466,920775
"M24SKIN12_75_2.txt",1190112,56545,1149444
"M24SKIN2_75_2.txt",787389,26999,748401
"M24SKIN3_75_2.txt",361607,18895,356545
"M24SKIN4_75_2.txt",744532,25942,723909
"M24SKIN5_75_2.txt",675884,32342,672106
"M24SKIN6_75_2.txt",1137328,40664,1104466
"M24SKIN7_75_2.txt",891962,31422,876669
"M24SKIN8_75_2.txt",861867,34691,837781
"M24SKIN9_75_2.txt",2388644,88191,2318412
"M25BM1_75_2.txt",683605,23344,679763
"M25BM2_75_2.txt",843429,27907,837047
"M25GUT_75_2.txt",1811,50,1626
"M25L_75_2.txt",556771,18175,556000
"M25LN1_75_2.txt",697665,23820,694505
"M25LN2_75_2.txt",735218,24079,690310
"M25LUNG_75_2.txt",823430,35549,787811
"M25S_75_2.txt",292280,9019,290438
"M25SKIN1_75_2.txt",789764,47443,760723
"M25SKIN10_75_2.txt",898860,36480,817712
"M25SKIN11_75_2.txt",1134876,40524,1102036
"M25SKIN12_75_2.txt",1543086,54489,1474777
"M25SKIN2_75_2.txt",2185829,113377,2128926
"M25SKIN3_75_2.txt",306938,10983,290342
"M25SKIN4_75_2.txt",963584,32368,960710
"M25SKIN5_75_2.txt",1898606,65261,1849552
"M25SKIN6_75_2.txt",1050344,35691,1008589
"M25SKIN7_75_2.txt",841430,29654,819067
"M25SKIN8_75_2.txt",982011,35368,948342
"M25SKIN9_75_2.txt",1253985,47340,1177262
"M2BM1_75_2.txt",1445311,48609,1426335
"M2BM2_75_2.txt",1020962,35176,1011769
"M2GUT_75_2.txt",3572,121,3265
"M2L_75_2.txt",1882371,63422,1860197
"M2LN1_75_2.txt",906470,36197,875643
"M2LN2_75_2.txt",753977,30763,721316
"M2LUNG_75_2.txt",666910,22478,662027
"M2S_75_2.txt",682569,22499,676759
"M2SKIN1_75_2.txt",807619,27372,806425
"M2SKIN10_75_2.txt",736204,83944,676347
"M2SKIN11_75_2.txt",711700,24334,699371
"M2SKIN12_75_2.txt",863011,35264,846417
"M2SKIN2_75_2.txt",606828,21158,600946
"M2SKIN3_75_2.txt",530775,25324,512610
"M2SKIN4_75_2.txt",935230,33704,823886
"M2SKIN5_75_2.txt",777583,29932,760062
"M2SKIN6_75_2.txt",405146,13571,403532
"M2SKIN7_75_2.txt",993435,34165,964656
"M2SKIN8_75_2.txt",728411,24897,725481
"M2SKIN9_75_2.txt",623640,22470,614633
"M3BM1_75_2.txt",993377,38223,978505
"M3BM2_75_2.txt",1089552,37259,1079904
"M3GUT_75_2.txt",14824,511,14506
"M3L_75_2.txt",1817737,61106,1793330
"M3LN1_75_2.txt",118426,4043,118141
"M3LN2_75_2.txt",754725,30821,741213
"M3LUNG_75_2.txt",749572,25646,743282
"M3S_75_2.txt",3732,122,3337
"M3SKIN1_75_2.txt",757766,25546,731605
"M3SKIN10_75_2.txt",816230,28563,783760
"M3SKIN11_75_2.txt",616079,20950,611617
"M3SKIN12_75_2.txt",880536,38834,859784
"M3SKIN2_75_2.txt",703987,24276,695165
"M3SKIN3_75_2.txt",498405,17012,495863
"M3SKIN4_75_2.txt",863294,30572,828346
"M3SKIN5_75_2.txt",707030,23714,705358
"M3SKIN6_75_2.txt",788939,27184,777209
"M3SKIN7_75_2.txt",783413,26834,755150
"M3SKIN8_75_2.txt",779230,29950,737983
"M3SKIN9_75_2.txt",630965,41763,621917
"M5BM1_75_2.txt",1647183,56275,1623569
"M5BM2_75_2.txt",1344146,44352,1328723
"M5GUT_75_2.txt",3183,99,2858
"M5L_75_2.txt",1602548,51542,1583572
"M5LN1_75_2.txt",661845,21833,653894
"M5LN2_75_2.txt",699577,22408,693183
"M5LUNG_75_2.txt",727226,29294,721233
"M5S_75_2.txt",1765092,59051,1741326
"M5SKIN1_75_2.txt",760331,26011,746502
"M5SKIN10_75_2.txt",932162,43954,916269
"M5SKIN11_75_2.txt",733800,24947,732399
"M5SKIN12_75_2.txt",965535,32956,930641
"M5SKIN2_75_2.txt",1133582,41573,1117840
"M5SKIN3_75_2.txt",755752,26129,754540
"M5SKIN4_75_2.txt",838691,29354,798761
"M5SKIN5_75_2.txt",757309,40499,756107
"M5SKIN6_75_2.txt",999858,37756,973369
"M5SKIN7_75_2.txt",826396,27479,800001
"M5SKIN8_75_2.txt",866106,38481,860343
"M5SKIN9_75_2.txt",950848,39578,935233
"M6BM1_75_2.txt",787005,25841,779216
"M6BM2_75_2.txt",795260,27174,789276
"M6GUT_75_2.txt",113828,3583,113626
"M6L_75_2.txt",6708,209,6479
"M6LN1_75_2.txt",707813,24217,706113
"M6LN2_75_2.txt",843444,27880,827175
"M6LUNG_75_2.txt",622278,21671,619304
"M6S_75_2.txt",32759,1184,32529
"M7BM1_75_2.txt",1080703,36878,1071149
"M7BM2_75_2.txt",1427978,47055,1413646
"M7GUT_75_2.txt",27323,863,27221
"M7L_75_2.txt",542566,17912,538518
"M7LN1_75_2.txt",116034,4036,115455
"M7LN2_75_2.txt",127986,4167,127742
"M7LUNG_75_2.txt",823602,49691,787016
"M7S_75_2.txt",735891,23824,730036
"M8BM1_75_2.txt",1243978,42835,1231838
"M8BM2_75_2.txt",1352789,44573,1341853
"M8GUT_75_2.txt",10346,342,10252
"M8L_75_2.txt",3569,127,3414
"M8LN1_75_2.txt",774465,26045,768535
"M8LN2_75_2.txt",729653,23918,713862
"M8LUNG_75_2.txt",704563,122824,701634
"M8S_75_2.txt",903763,28773,897342
"M9BM1_75_2.txt",883497,31789,874050
"M9BM2_75_2.txt",562364,18084,557680
"M9GUT_75_2.txt",1840,51,1754
"M9L_75_2.txt",584446,19655,583757
"M9LN1_75_2.txt",60666,2068,60203
"M9LN2_75_2.txt",28574,992,28056
"M9LUNG_75_2.txt",698419,23167,607548
"M9S_75_2.txt",200341,6781,198460
