"","matched","unmatched","canonical"
"M13SKIN11_90_5.txt",1114789,38024,1061054
"M13SKIN12_90_5.txt",1828302,72874,1793758
"M13SKIN2_90_5.txt",1162636,43331,1133526
"M13SKIN3_90_5.txt",756575,25938,754963
"M13SKIN4_90_5.txt",1519364,65565,1480909
"M13SKIN5_90_5.txt",1129344,38694,1123411
"M13SKIN6_90_5.txt",2182011,83887,2129732
"M13SKIN7_90_5.txt",1178595,42707,1156536
"M13SKIN8_90_5.txt",953474,32915,950759
"M13SKIN9_90_5.txt",1047446,37196,1024333
"M14BM1_90_5.txt",915805,29886,908634
"M14BM2_90_5.txt",1007654,33165,1000588
"M14GUT_90_5.txt",686365,29923,683126
"M14L_90_5.txt",6096,207,5779
"M14LN1_90_5.txt",4657,285,4202
"M14LN2_90_5.txt",1105352,35617,1059543
"M14LUNG_90_5.txt",1122287,41494,1111879
"M14S_90_5.txt",1309025,41936,1297134
"M14SKIN1_90_5.txt",1217454,41894,1159693
"M14SKIN10_90_5.txt",1023931,34532,991920
"M14SKIN11_90_5.txt",1133112,43228,1128205
"M14SKIN12_90_5.txt",1386093,47953,1338641
"M14SKIN2_90_5.txt",975684,50867,950797
"M14SKIN3_90_5.txt",836325,38775,817291
"M14SKIN4_90_5.txt",1038343,34041,920829
"M14SKIN5_90_5.txt",950576,29368,928084
"M14SKIN6_90_5.txt",990142,33973,911618
"M14SKIN7_90_5.txt",850247,29277,805700
"M14SKIN8_90_5.txt",963818,39017,950045
"M14SKIN9_90_5.txt",980624,43876,976897
"M15BM1_90_5.txt",2035052,67349,2003905
"M15BM2_90_5.txt",2158688,73247,2136012
"M15GUT_90_5.txt",964124,30593,957568
"M15L_90_5.txt",2311078,74670,2282133
"M15LN1_90_5.txt",857655,26874,850550
"M15LN2_90_5.txt",888213,27957,882760
"M15LUNG_90_5.txt",1944627,64359,1917608
"M15S_90_5.txt",2480404,78859,2451107
"M15SKIN1_90_5.txt",1050074,37705,1018130
"M15SKIN2_90_5.txt",1114442,48154,1068537
"M15SKIN3_90_5.txt",2311074,96664,2233275
"M15SKIN4_90_5.txt",1038656,42159,1020506
"M15SKIN5_90_5.txt",1376946,52380,1346919
"M15SKIN6_90_5.txt",1002896,33331,979031
"M16BM1_90_5.txt",1936183,76327,1891969
"M16BM2_90_5.txt",669690,23114,664691
"M16GUT_90_5.txt",2569,93,2378
"M16L_90_5.txt",997706,33903,994890
"M16LN1_90_5.txt",734249,24913,689460
"M16LN2_90_5.txt",819516,28598,796924
"M16LUNG_90_5.txt",921291,39468,910391
"M16S_90_5.txt",4426,140,4037
"M16SKIN1_90_5.txt",1117139,40992,1089995
"M16SKIN2_90_5.txt",937121,32430,922030
"M16SKIN3_90_5.txt",2106229,73861,2021712
"M16SKIN4_90_5.txt",949502,36143,924456
"M16SKIN5_90_5.txt",1315720,54508,1286021
"M16SKIN6_90_5.txt",1324679,44099,1302164
"M17BM1_90_5.txt",1735046,58421,1688659
"M17BM2_90_5.txt",1366183,47279,1350943
"M17GUT_90_5.txt",452696,14266,448846
"M17L_90_5.txt",986507,34025,975390
"M17LN1_90_5.txt",355835,11486,353706
"M17LN2_90_5.txt",741175,23628,719392
"M17LUNG_90_5.txt",877037,29039,867501
"M17S_90_5.txt",144492,4541,144020
"M17SKIN1_90_5.txt",992492,52763,980310
"M17SKIN2_90_5.txt",1229320,42769,1177139
"M17SKIN3_90_5.txt",1619295,59814,1576672
"M17SKIN4_90_5.txt",955208,36729,933586
"M17SKIN5_90_5.txt",1423861,51345,1387241
"M17SKIN6_90_5.txt",1306451,52712,1280283
"M18BM1_90_5.txt",1594565,54584,1578287
"M18BM2_90_5.txt",1541660,53040,1529829
"M18GUT_90_5.txt",244512,7789,244226
"M18L_90_5.txt",1471174,49715,1458309
"M18LN1_90_5.txt",1190674,41137,1162399
"M18LN2_90_5.txt",496363,16017,495771
"M18LUNG_90_5.txt",1236925,41702,1193334
"M18S_90_5.txt",960150,30374,951726
"M18SKIN1_90_5.txt",1077311,42272,1063459
"M18SKIN2_90_5.txt",1291280,50787,1255655
"M18SKIN3_90_5.txt",1759290,67020,1686131
"M18SKIN4_90_5.txt",933646,40987,906364
"M18SKIN5_90_5.txt",1205542,42680,1179761
"M18SKIN6_90_5.txt",1328118,46289,1291457
"M19BM1_90_5.txt",256076,9360,255199
"M19BM2_90_5.txt",912850,30243,906849
"M19GUT_90_5.txt",2589,78,2379
"M19L_90_5.txt",677720,37596,659852
"M19LN1_90_5.txt",779592,40618,757579
"M19LN2_90_5.txt",17389,605,16962
"M19LUNG_90_5.txt",1075409,36843,1040731
"M19S_90_5.txt",975552,33091,966301
"M19SKIN1_90_5.txt",992707,39986,974064
"M19SKIN2_90_5.txt",1940158,66016,1854631
"M19SKIN3_90_5.txt",1921211,80475,1854451
"M19SKIN4_90_5.txt",1056591,38440,1020724
"M19SKIN5_90_5.txt",912878,31378,893387
"M19SKIN6_90_5.txt",1492750,52936,1456622
"M1BM1_90_5.txt",1729173,60446,1707411
"M1BM2_90_5.txt",1672508,58865,1654771
"M1GUT_90_5.txt",541983,18357,537782
"M1L_90_5.txt",2260444,78858,2228466
"M1LN1_90_5.txt",1011417,37853,982152
"M1LN2_90_5.txt",895016,44922,835920
"M1LUNG_90_5.txt",1303362,51131,1268307
"M1S_90_5.txt",88826,2918,88343
"M1SKIN1_90_5.txt",1051772,35452,1018804
"M1SKIN10_90_5.txt",954432,32737,950414
"M1SKIN11_90_5.txt",907060,39757,880263
"M1SKIN12_90_5.txt",933325,32472,910757
"M1SKIN2_90_5.txt",867586,28820,822204
"M1SKIN3_90_5.txt",904260,31241,867773
"M1SKIN4_90_5.txt",1053240,36202,998672
"M1SKIN5_90_5.txt",851565,29782,817032
"M1SKIN6_90_5.txt",1004437,37073,939359
"M1SKIN7_90_5.txt",1307287,44402,1282376
"M1SKIN8_90_5.txt",1820795,66892,1783917
"M1SKIN9_90_5.txt",813325,29037,796428
"M20BM1_90_5.txt",886206,31089,871184
"M20BM2_90_5.txt",1079596,36580,1067135
"M20GUT_90_5.txt",2416,91,2219
"M20L_90_5.txt",1327963,43936,1302877
"M20LN1_90_5.txt",1289418,74266,1229713
"M20LN2_90_5.txt",24712,740,24274
"M20LUNG_90_5.txt",179430,5813,171826
"M20S_90_5.txt",1365391,43211,1347757
"M20SKIN1_90_5.txt",1037629,39604,980516
"M20SKIN2_90_5.txt",1414284,56499,1380469
"M20SKIN3_90_5.txt",1208923,49494,1170710
"M20SKIN4_90_5.txt",1428386,55403,1386525
"M20SKIN5_90_5.txt",929051,31145,913342
"M20SKIN6_90_5.txt",1451448,55745,1425303
"M21BM1_90_5.txt",967118,39378,956417
"M21BM2_90_5.txt",1606997,59213,1593370
"M21GUT_90_5.txt",126138,4037,125852
"M21L_90_5.txt",930332,31231,923942
"M21LN1_90_5.txt",850857,28111,847981
"M21LN2_90_5.txt",416649,13348,416128
"M21LUNG_90_5.txt",1039081,34810,988247
"M21S_90_5.txt",4972,181,4646
"M21SKIN1_90_5.txt",1106623,54149,1040266
"M21SKIN10_90_5.txt",1976340,72514,1904963
"M21SKIN11_90_5.txt",1309727,50093,1269021
"M21SKIN12_90_5.txt",1726723,87849,1677849
"M21SKIN2_90_5.txt",953643,32492,946169
"M21SKIN3_90_5.txt",1497038,58809,1459264
"M21SKIN4_90_5.txt",1128146,42099,1097500
"M21SKIN5_90_5.txt",1114804,57365,1076728
"M21SKIN6_90_5.txt",1095098,37300,1072161
"M21SKIN7_90_5.txt",872815,33334,849198
"M21SKIN8_90_5.txt",899518,29767,869758
"M21SKIN9_90_5.txt",1751569,68480,1700253
"M22BM1_90_5.txt",943248,32567,934912
"M22BM2_90_5.txt",1215369,41018,1201509
"M22GUT_90_5.txt",2762,85,2619
"M22L_90_5.txt",1485560,52832,1467681
"M22LN1_90_5.txt",1172765,40590,1127120
"M22LN2_90_5.txt",921501,30185,912958
"M22LUNG_90_5.txt",960779,31756,949775
"M22S_90_5.txt",2018626,67993,1989344
"M22SKIN1_90_5.txt",1091496,44006,1075788
"M22SKIN10_90_5.txt",913683,31314,911090
"M22SKIN11_90_5.txt",892528,32599,885028
"M22SKIN12_90_5.txt",1505047,51668,1435679
"M22SKIN2_90_5.txt",1029874,36444,986613
"M22SKIN3_90_5.txt",951236,32925,926518
"M22SKIN4_90_5.txt",976774,52257,968093
"M22SKIN5_90_5.txt",1120352,38892,1086494
"M22SKIN6_90_5.txt",4721,176,4258
"M22SKIN7_90_5.txt",796398,26386,792458
"M22SKIN8_90_5.txt",975897,41613,937671
"M22SKIN9_90_5.txt",1010368,35127,1002404
"M23BM1_90_5.txt",1129752,37604,1119802
"M23BM2_90_5.txt",1016655,34344,1008633
"M23GUT_90_5.txt",481738,15209,479653
"M23L_90_5.txt",1142659,38191,1125657
"M23LN1_90_5.txt",866614,29138,836987
"M23LN2_90_5.txt",896930,29158,883559
"M23LUNG_90_5.txt",1024185,50256,1019895
"M23S_90_5.txt",1048093,33230,1039953
"M23SKIN1_90_5.txt",989077,37095,964332
"M23SKIN10_90_5.txt",1086210,38927,980202
"M23SKIN11_90_5.txt",1104218,97114,1070366
"M23SKIN12_90_5.txt",1312328,45735,1308418
"M23SKIN2_90_5.txt",1001199,34245,988255
"M23SKIN3_90_5.txt",587539,32211,559607
"M23SKIN4_90_5.txt",1859850,65903,1805615
"M23SKIN5_90_5.txt",999200,47165,977238
"M23SKIN6_90_5.txt",2299332,82673,2248642
"M23SKIN7_90_5.txt",963112,36038,943979
"M23SKIN8_90_5.txt",888411,30302,846146
"M23SKIN9_90_5.txt",1094256,38307,1089041
"M24BM1_90_5.txt",1180091,41359,1168957
"M24BM2_90_5.txt",1012736,34768,1005168
"M24GUT_90_5.txt",1009033,34923,989050
"M24L_90_5.txt",1055244,36997,1030566
"M24LN1_90_5.txt",1290263,47629,1271134
"M24LN2_90_5.txt",985958,34327,975307
"M24LUNG_90_5.txt",1062437,36425,1048915
"M24S_90_5.txt",1590865,51550,1572688
"M24SKIN1_90_5.txt",1728118,69696,1667439
"M24SKIN10_90_5.txt",2211642,82028,2196908
"M24SKIN11_90_5.txt",1154434,54481,1105632
"M24SKIN12_90_5.txt",1429018,67752,1377866
"M24SKIN2_90_5.txt",945533,32376,897268
"M24SKIN3_90_5.txt",434458,22675,428400
"M24SKIN4_90_5.txt",894140,31091,869427
"M24SKIN5_90_5.txt",811653,38715,807107
"M24SKIN6_90_5.txt",1365546,48849,1324040
"M24SKIN7_90_5.txt",1071363,37685,1053000
"M24SKIN8_90_5.txt",1035134,41748,1004604
"M24SKIN9_90_5.txt",2867216,106021,2779083
"M25BM1_90_5.txt",820908,27944,816088
"M25BM2_90_5.txt",1012961,33483,1004203
"M25GUT_90_5.txt",2172,70,1949
"M25L_90_5.txt",668775,21823,667862
"M25LN1_90_5.txt",837595,28662,833772
"M25LN2_90_5.txt",882778,28961,828153
"M25LUNG_90_5.txt",989021,42545,944945
"M25S_90_5.txt",351264,10823,348261
"M25SKIN1_90_5.txt",948394,56962,912269
"M25SKIN10_90_5.txt",1079411,43912,982042
"M25SKIN11_90_5.txt",1362472,48800,1321892
"M25SKIN12_90_5.txt",1852877,65410,1769701
"M25SKIN2_90_5.txt",2623871,136129,2551201
"M25SKIN3_90_5.txt",368900,13137,348924
"M25SKIN4_90_5.txt",1156917,38916,1153036
"M25SKIN5_90_5.txt",2279330,78256,2220055
"M25SKIN6_90_5.txt",1261102,42869,1210713
"M25SKIN7_90_5.txt",1010457,35683,983720
"M25SKIN8_90_5.txt",1178954,42498,1137519
"M25SKIN9_90_5.txt",1505454,56810,1414003
"M2BM1_90_5.txt",1735265,58450,1711907
"M2BM2_90_5.txt",1225567,42368,1214812
"M2GUT_90_5.txt",4323,137,3946
"M2L_90_5.txt",2259904,76055,2231492
"M2LN1_90_5.txt",1088724,43327,1051631
"M2LN2_90_5.txt",905398,36999,866128
"M2LUNG_90_5.txt",800885,26906,794913
"M2S_90_5.txt",819446,27167,812526
"M2SKIN1_90_5.txt",969797,32905,967850
"M2SKIN10_90_5.txt",884218,100614,812555
"M2SKIN11_90_5.txt",854614,29217,839878
"M2SKIN12_90_5.txt",1036652,42283,1016887
"M2SKIN2_90_5.txt",728829,25341,721761
"M2SKIN3_90_5.txt",637555,30398,615811
"M2SKIN4_90_5.txt",1122955,40555,988885
"M2SKIN5_90_5.txt",933684,36019,911414
"M2SKIN6_90_5.txt",486754,16290,484264
"M2SKIN7_90_5.txt",1192724,40921,1158469
"M2SKIN8_90_5.txt",874649,29960,870427
"M2SKIN9_90_5.txt",748982,26944,737593
"M3BM1_90_5.txt",1192468,46068,1173221
"M3BM2_90_5.txt",1308064,44834,1294726
"M3GUT_90_5.txt",17896,603,17510
"M3L_90_5.txt",2182269,73409,2151913
"M3LN1_90_5.txt",142334,4892,141987
"M3LN2_90_5.txt",906377,36999,890437
"M3LUNG_90_5.txt",900165,30789,892780
"M3S_90_5.txt",4496,158,4025
"M3SKIN1_90_5.txt",910058,30645,878650
"M3SKIN10_90_5.txt",980139,34303,941087
"M3SKIN11_90_5.txt",739933,25046,733709
"M3SKIN12_90_5.txt",1057759,46468,1031457
"M3SKIN2_90_5.txt",845299,29178,833206
"M3SKIN3_90_5.txt",598707,20462,595007
"M3SKIN4_90_5.txt",1036920,36736,994894
"M3SKIN5_90_5.txt",848976,28504,844946
"M3SKIN6_90_5.txt",947405,32602,932694
"M3SKIN7_90_5.txt",940666,32295,906789
"M3SKIN8_90_5.txt",935725,35965,885800
"M3SKIN9_90_5.txt",757756,50066,746933
"M5BM1_90_5.txt",1977721,67457,1948316
"M5BM2_90_5.txt",1613722,53252,1595224
"M5GUT_90_5.txt",3853,105,3469
"M5L_90_5.txt",1924114,61877,1900005
"M5LN1_90_5.txt",794708,26258,784945
"M5LN2_90_5.txt",839821,27057,830135
"M5LUNG_90_5.txt",873180,35218,864389
"M5S_90_5.txt",2119047,70933,2089126
"M5SKIN1_90_5.txt",913117,31197,895827
"M5SKIN10_90_5.txt",1119468,52687,1097007
"M5SKIN11_90_5.txt",881043,30045,878074
"M5SKIN12_90_5.txt",1159345,39511,1116176
"M5SKIN2_90_5.txt",1361031,49946,1338877
"M5SKIN3_90_5.txt",907685,31314,905526
"M5SKIN4_90_5.txt",1007076,35401,959171
"M5SKIN5_90_5.txt",909393,48643,907940
"M5SKIN6_90_5.txt",1200329,45390,1167299
"M5SKIN7_90_5.txt",992554,32826,960152
"M5SKIN8_90_5.txt",1040231,46265,1032415
"M5SKIN9_90_5.txt",1141759,47496,1122848
"M6BM1_90_5.txt",944925,31133,933796
"M6BM2_90_5.txt",955032,32578,948074
"M6GUT_90_5.txt",136848,4293,136604
"M6L_90_5.txt",8082,248,7805
"M6LN1_90_5.txt",849905,29132,847854
"M6LN2_90_5.txt",1012954,33478,992203
"M6LUNG_90_5.txt",747217,26115,743001
"M6S_90_5.txt",39449,1423,39198
"M7BM1_90_5.txt",1297627,44233,1284446
"M7BM2_90_5.txt",1714599,56460,1698316
"M7GUT_90_5.txt",32891,1044,32765
"M7L_90_5.txt",651700,21523,646721
"M7LN1_90_5.txt",139504,4821,138817
"M7LN2_90_5.txt",153808,5026,153516
"M7LUNG_90_5.txt",989153,59695,945198
"M7S_90_5.txt",883582,28651,876769
"M8BM1_90_5.txt",1493404,51507,1478536
"M8BM2_90_5.txt",1624015,53597,1608721
"M8GUT_90_5.txt",12447,405,12330
"M8L_90_5.txt",4312,151,4109
"M8LN1_90_5.txt",930098,31167,922930
"M8LN2_90_5.txt",876108,28807,857377
"M8LUNG_90_5.txt",846287,147340,842748
"M8S_90_5.txt",1085603,34335,1077290
"M9BM1_90_5.txt",1061194,38155,1048123
"M9BM2_90_5.txt",675506,21666,669607
"M9GUT_90_5.txt",2213,65,2109
"M9L_90_5.txt",701964,23562,700586
"M9LN1_90_5.txt",73045,2462,72508
"M9LN2_90_5.txt",34402,1202,33809
"M9LUNG_90_5.txt",838528,27862,729790
"M9S_90_5.txt",240801,8037,237998
