,INPUT_POOL,OUTPUT_POOL,mouse_ID,FP_100_percent,FP_5,FP_1,FP_3,FP_4,FP_2
18,INPUT_BM1_90_5.txt,OUTPUT_SKIN7_90_5.txt,1,0.25570996,0.246470489,0.246466504,0.246450592,0.24657568,0.246578362
19,INPUT_BM1_90_5.txt,OUTPUT_SKIN8_90_5.txt,1,0.093092324,0.104449151,0.104499043,0.104443788,0.104498539,0.104540293
20,INPUT_BM1_90_5.txt,OUTPUT_SKIN9_90_5.txt,1,0.37593878,0.373818455,0.373834618,0.373759714,0.373927947,0.374010506
21,INPUT_BM2_90_5.txt,OUTPUT_BM1_90_5.txt,1,15.94095256,18.95027115,19.00453431,18.95268223,18.97667094,18.93514579
22,INPUT_BM2_90_5.txt,OUTPUT_BM2_90_5.txt,1,-919406,-689269.5,-689083.5,-689372.5,-689472,-689092.5
23,INPUT_BM2_90_5.txt,OUTPUT_GUT_90_5.txt,1,46.35675194,42.51145432,42.54369952,42.52176405,42.49839291,42.54429268
24,INPUT_BM2_90_5.txt,OUTPUT_L_90_5.txt,1,159.3080572,240.0779018,240.0703514,240.0759146,240.046371,240.1346295
25,INPUT_BM2_90_5.txt,OUTPUT_LN1_90_5.txt,1,0.314107385,0.268962586,0.26914171,0.26888506,0.268939965,0.269121028
26,INPUT_BM2_90_5.txt,OUTPUT_LN2_90_5.txt,1,0.029826463,0.032834362,0.032837244,0.032824216,0.032816828,0.032836385
27,INPUT_BM2_90_5.txt,OUTPUT_LUNG_90_5.txt,1,0.38577249,0.341680678,0.341968375,0.341638334,0.341618422,0.341800561
28,INPUT_BM2_90_5.txt,OUTPUT_S_90_5.txt,1,117.2584089,133.1461779,133.1667341,133.134793,133.123794,133.1657396
29,INPUT_BM2_90_5.txt,OUTPUT_SKIN1_90_5.txt,1,0.334453881,0.271782717,0.271856832,0.271741692,0.271702073,0.271853245
30,INPUT_BM2_90_5.txt,OUTPUT_SKIN10_90_5.txt,1,0.153791132,0.12239585,0.122429038,0.12237748,0.122359739,0.122427432
31,INPUT_BM2_90_5.txt,OUTPUT_SKIN11_90_5.txt,1,0.087661264,0.083522955,0.083579754,0.083552967,0.083535539,0.08358492
32,INPUT_BM2_90_5.txt,OUTPUT_SKIN12_90_5.txt,1,0.012190425,0.010406321,0.010409131,0.010404766,0.010403264,0.010408995
33,INPUT_BM2_90_5.txt,OUTPUT_SKIN2_90_5.txt,1,0.03402703,0.039002429,0.03901297,0.038997048,0.038991072,0.039012574
34,INPUT_BM2_90_5.txt,OUTPUT_SKIN3_90_5.txt,1,0.036045206,0.035020013,0.035031908,0.035016802,0.035012439,0.03503033
35,INPUT_BM2_90_5.txt,OUTPUT_SKIN4_90_5.txt,1,0.076068317,0.073595318,0.07361718,0.073585176,0.073578433,0.073615148
36,INPUT_BM2_90_5.txt,OUTPUT_SKIN5_90_5.txt,1,0.128982853,0.107114418,0.107133892,0.10708053,0.107087333,0.107132979
37,INPUT_BM2_90_5.txt,OUTPUT_SKIN6_90_5.txt,1,0.037793645,0.029422378,0.029427985,0.029415026,0.02941417,0.029430158
38,INPUT_BM2_90_5.txt,OUTPUT_SKIN7_90_5.txt,1,0.35141273,0.302941469,0.303008822,0.302904123,0.30287214,0.303003106
39,INPUT_BM2_90_5.txt,OUTPUT_SKIN8_90_5.txt,1,0.227409002,0.229945811,0.230103878,0.22992803,0.22991491,0.230076303
40,INPUT_BM2_90_5.txt,OUTPUT_SKIN9_90_5.txt,1,0.178920228,0.138967958,0.139002829,0.138944238,0.138926113,0.139000191
41,INPUT_GUT_90_5.txt,OUTPUT_BM1_90_5.txt,1,6.407396575,7.329810339,7.332881109,7.330446892,7.330024098,7.320556578
42,INPUT_GUT_90_5.txt,OUTPUT_BM2_90_5.txt,1,5.145134113,5.547484702,5.543363787,5.548083959,5.550656024,5.543434544
43,INPUT_GUT_90_5.txt,OUTPUT_GUT_90_5.txt,1,-298732.5,-223736.5,-223784,-223779.5,-223739,-223787
44,INPUT_GUT_90_5.txt,OUTPUT_L_90_5.txt,1,18.36241159,19.49529991,19.48896786,19.49214372,19.49253071,19.49751127
45,INPUT_GUT_90_5.txt,OUTPUT_LN1_90_5.txt,1,0.320528094,0.297472699,0.297354517,0.297475287,0.297488316,0.297375582
46,INPUT_GUT_90_5.txt,OUTPUT_LN2_90_5.txt,1,0.086605046,0.090034229,0.090020609,0.090001798,0.090033913,0.089996398
47,INPUT_GUT_90_5.txt,OUTPUT_LUNG_90_5.txt,1,0.330759029,0.311210093,0.311384713,0.311125597,0.311206605,0.311139825
48,INPUT_GUT_90_5.txt,OUTPUT_S_90_5.txt,1,22.007369,22.27701593,22.2729839,22.27336583,22.27680369,22.27272928
49,INPUT_GUT_90_5.txt,OUTPUT_SKIN1_90_5.txt,1,0.219181648,0.20824488,0.20820039,0.208204604,0.208242538,0.208197581
50,INPUT_GUT_90_5.txt,OUTPUT_SKIN10_90_5.txt,1,0.089832849,0.093826367,0.093806394,0.093808286,0.093825316,0.093805133
51,INPUT_GUT_90_5.txt,OUTPUT_SKIN11_90_5.txt,1,0.168073655,0.155586136,0.155616303,0.15563426,0.155653349,0.155625132
52,INPUT_GUT_90_5.txt,OUTPUT_SKIN12_90_5.txt,1,0.027556545,0.033884704,0.033877505,0.033878187,0.033884325,0.033877051
53,INPUT_GUT_90_5.txt,OUTPUT_SKIN2_90_5.txt,1,0.124777747,0.127221892,0.127194794,0.127198836,0.127220834,0.127193452
54,INPUT_GUT_90_5.txt,OUTPUT_SKIN3_90_5.txt,1,0.087460719,0.08721485,0.087202366,0.087203085,0.087220421,0.087198228
55,INPUT_GUT_90_5.txt,OUTPUT_SKIN4_90_5.txt,1,0.08685761,0.093234652,0.093217358,0.093218058,0.093239852,0.093214926
56,INPUT_GUT_90_5.txt,OUTPUT_SKIN5_90_5.txt,1,0.230656651,0.217103867,0.217064147,0.217068451,0.217109576,0.217059112
57,INPUT_GUT_90_5.txt,OUTPUT_SKIN6_90_5.txt,1,0.066451092,0.06703321,0.067015063,0.067015187,0.067033227,0.067018522
58,INPUT_GUT_90_5.txt,OUTPUT_SKIN7_90_5.txt,1,0.318703635,0.304291792,0.304235737,0.30423118,0.304285758,0.304229403
59,INPUT_GUT_90_5.txt,OUTPUT_SKIN8_90_5.txt,1,0.277062056,0.265390747,0.265452364,0.265362803,0.265436635,0.265418133
60,INPUT_GUT_90_5.txt,OUTPUT_SKIN9_90_5.txt,1,0.241952631,0.247555587,0.247496246,0.247502477,0.247551323,0.247491427
61,INPUT_L_90_5.txt,OUTPUT_BM1_90_5.txt,1,5.413778922,6.964045622,6.963685649,6.965873618,6.960463865,6.955457264
62,INPUT_L_90_5.txt,OUTPUT_BM2_90_5.txt,1,19.35685599,16.50342168,16.49538185,16.50820438,16.51456301,16.49190974
63,INPUT_L_90_5.txt,OUTPUT_GUT_90_5.txt,1,34.39589023,33.32561057,33.34326217,33.33875725,33.32918818,33.33560657
64,INPUT_L_90_5.txt,OUTPUT_L_90_5.txt,1,-1237692,-928842.5,-928784.5,-928856.5,-928777,-928995.5
65,INPUT_L_90_5.txt,OUTPUT_LN1_90_5.txt,1,0.206541149,0.243859511,0.24396632,0.243793495,0.24389006,0.24388192
66,INPUT_L_90_5.txt,OUTPUT_LN2_90_5.txt,1,0.026922526,0.025484909,0.025487638,0.025480592,0.025486395,0.025475895
67,INPUT_L_90_5.txt,OUTPUT_LUNG_90_5.txt,1,0.27892522,0.272006307,0.272219349,0.272029288,0.272083558,0.272009354
68,INPUT_L_90_5.txt,OUTPUT_S_90_5.txt,1,176.2103329,143.7860399,143.7950525,143.7836739,143.7963914,143.7618645
69,INPUT_L_90_5.txt,OUTPUT_SKIN1_90_5.txt,1,0.186774256,0.180116193,0.18012738,0.180113331,0.180128974,0.180086345
70,INPUT_L_90_5.txt,OUTPUT_SKIN10_90_5.txt,1,0.046881695,0.042374666,0.042377314,0.042374024,0.042377658,0.042367677
71,INPUT_L_90_5.txt,OUTPUT_SKIN11_90_5.txt,1,0.070624297,0.150527118,0.150599246,0.150602189,0.150606019,0.150575676
72,INPUT_L_90_5.txt,OUTPUT_SKIN12_90_5.txt,1,0.025556414,0.022933767,0.0229352,0.022933421,0.022935386,0.022929988
73,INPUT_L_90_5.txt,OUTPUT_SKIN2_90_5.txt,1,0.027049996,0.032463158,0.032465186,0.032463043,0.032465543,0.0324579
74,INPUT_L_90_5.txt,OUTPUT_SKIN3_90_5.txt,1,0.024293537,0.022970345,0.022973362,0.022971316,0.022973741,0.022967413
75,INPUT_L_90_5.txt,OUTPUT_SKIN4_90_5.txt,1,0.026718527,0.064409216,0.064414997,0.064408948,0.064418065,0.064399292
76,INPUT_L_90_5.txt,OUTPUT_SKIN5_90_5.txt,1,0.114134471,0.106830601,0.10682624,0.106808777,0.106842662,0.106802624
77,INPUT_L_90_5.txt,OUTPUT_SKIN6_90_5.txt,1,0.022687861,0.018749692,0.018749343,0.018747463,0.018751307,0.018746748
78,INPUT_L_90_5.txt,OUTPUT_SKIN7_90_5.txt,1,0.310043872,0.29357761,0.293576889,0.293589247,0.293633685,0.293504898
79,INPUT_L_90_5.txt,OUTPUT_SKIN8_90_5.txt,1,0.188297678,0.177814478,0.177897904,0.177825895,0.177856881,0.177839462
80,INPUT_L_90_5.txt,OUTPUT_SKIN9_90_5.txt,1,0.368069683,0.418798174,0.418817022,0.418783931,0.418826146,0.418719367
81,INPUT_LN1_90_5.txt,OUTPUT_BM1_90_5.txt,1,1.684682952,1.931896981,1.931232582,1.93271367,1.930925792,1.92990155
82,INPUT_LN1_90_5.txt,OUTPUT_BM2_90_5.txt,1,2.403423176,2.51629942,2.514620423,2.517386324,2.517521321,2.514922561
83,INPUT_LN1_90_5.txt,OUTPUT_GUT_90_5.txt,1,0.317671414,0.313363541,0.31342139,0.31353873,0.313370409,0.313459613
84,INPUT_LN1_90_5.txt,OUTPUT_L_90_5.txt,1,4.441584565,4.647624152,4.646088762,4.648500702,4.647294223,4.647999652
85,INPUT_LN1_90_5.txt,OUTPUT_LN1_90_5.txt,1,-544903.5,-409529.5,-409624,-409455,-409530,-409585
86,INPUT_LN1_90_5.txt,OUTPUT_LN2_90_5.txt,1,0.04411605,0.046254318,0.046246617,0.046255114,0.04625504,0.046238707
87,INPUT_LN1_90_5.txt,OUTPUT_LUNG_90_5.txt,1,0.719290081,0.76039721,0.760721529,0.76080814,0.760633015,0.760470652
88,INPUT_LN1_90_5.txt,OUTPUT_S_90_5.txt,1,4.425996569,4.803728443,4.802637102,4.80466508,4.803815184,4.803125504
89,INPUT_LN1_90_5.txt,OUTPUT_SKIN1_90_5.txt,1,0.346347763,0.317775978,0.317702896,0.317834141,0.317775907,0.317733094
90,INPUT_LN1_90_5.txt,OUTPUT_SKIN10_90_5.txt,1,0.043456012,0.030261127,0.030254156,0.030266637,0.030261103,0.030257037
91,INPUT_LN1_90_5.txt,OUTPUT_SKIN11_90_5.txt,1,0.165165232,0.190184204,0.190217525,0.190314971,0.190268129,0.190249834
92,INPUT_LN1_90_5.txt,OUTPUT_SKIN12_90_5.txt,1,0.076806451,0.05976412,0.059750338,0.059775009,0.059764067,0.059756033
93,INPUT_LN1_90_5.txt,OUTPUT_SKIN2_90_5.txt,1,0.040160159,0.051471505,0.051459645,0.051481487,0.051471616,0.051464698
94,INPUT_LN1_90_5.txt,OUTPUT_SKIN3_90_5.txt,1,0.050738187,0.054316803,0.054308067,0.054329862,0.054321021,0.054311503
95,INPUT_LN1_90_5.txt,OUTPUT_SKIN4_90_5.txt,1,0.09049808,0.052528497,0.05251781,0.052538605,0.052531946,0.052521931
96,INPUT_LN1_90_5.txt,OUTPUT_SKIN5_90_5.txt,1,0.711250012,0.554591976,0.554338716,0.554559388,0.554547478,0.554461102
97,INPUT_LN1_90_5.txt,OUTPUT_SKIN6_90_5.txt,1,0.129624033,0.141739927,0.141695507,0.141750001,0.141742216,0.14172199
98,INPUT_LN1_90_5.txt,OUTPUT_SKIN7_90_5.txt,1,0.496207777,0.4723197,0.472169387,0.472435504,0.47239194,0.472196644
99,INPUT_LN1_90_5.txt,OUTPUT_SKIN8_90_5.txt,1,0.187569826,0.194480086,0.194234147,0.19447615,0.194397849,0.194315545
100,INPUT_LN1_90_5.txt,OUTPUT_SKIN9_90_5.txt,1,0.251695759,0.276767746,0.276691151,0.276812241,0.276765843,0.276715799
101,INPUT_LN2_90_5.txt,OUTPUT_BM1_90_5.txt,1,11.97609412,13.13712947,13.13575374,13.13963674,13.13371732,13.13294291
102,INPUT_LN2_90_5.txt,OUTPUT_BM2_90_5.txt,1,14.88298532,14.16072082,14.15708814,14.16342812,14.16331612,14.15950798
103,INPUT_LN2_90_5.txt,OUTPUT_GUT_90_5.txt,1,28.66583573,28.41869358,28.41521002,28.41726268,28.4176013,28.41746757
104,INPUT_LN2_90_5.txt,OUTPUT_L_90_5.txt,1,14.87233785,16.1020834,16.10066324,16.10354281,16.10109881,16.10491117
105,INPUT_LN2_90_5.txt,OUTPUT_LN1_90_5.txt,1,1.415952638,1.149926419,1.1503855,1.149549491,1.149911812,1.150289923
106,INPUT_LN2_90_5.txt,OUTPUT_LN2_90_5.txt,1,-463983.5,-348266.5,-348285.5,-348240,-348276,-348234
107,INPUT_LN2_90_5.txt,OUTPUT_LUNG_90_5.txt,1,1.345618878,1.517624048,1.518464161,1.51820782,1.518205539,1.518225209
108,INPUT_LN2_90_5.txt,OUTPUT_S_90_5.txt,1,20.88829659,20.97582564,20.97450984,20.97764107,20.97517739,20.97806513
109,INPUT_LN2_90_5.txt,OUTPUT_SKIN1_90_5.txt,1,4.863548197,4.92599444,4.926000585,4.925299535,4.925902106,4.92532194
110,INPUT_LN2_90_5.txt,OUTPUT_SKIN10_90_5.txt,1,0.052206717,0.067435851,0.067432183,0.067440934,0.067434013,0.067442094
111,INPUT_LN2_90_5.txt,OUTPUT_SKIN11_90_5.txt,1,0.43800621,0.539748852,0.539940787,0.540062986,0.539974649,0.54005858
112,INPUT_LN2_90_5.txt,OUTPUT_SKIN12_90_5.txt,1,0.043804205,0.047657235,0.047654639,0.047660844,0.047655935,0.047661665
113,INPUT_LN2_90_5.txt,OUTPUT_SKIN2_90_5.txt,1,0.709620249,0.736668293,0.736629577,0.736726301,0.736650437,0.736732389
114,INPUT_LN2_90_5.txt,OUTPUT_SKIN3_90_5.txt,1,0.199470214,0.247108559,0.247113598,0.247142337,0.247124045,0.247141634
115,INPUT_LN2_90_5.txt,OUTPUT_SKIN4_90_5.txt,1,0.047456524,0.061025996,0.061024277,0.061030333,0.06102829,0.061031385
116,INPUT_LN2_90_5.txt,OUTPUT_SKIN5_90_5.txt,1,0.643396712,0.672738372,0.672627667,0.672636516,0.672749691,0.672715718
117,INPUT_LN2_90_5.txt,OUTPUT_SKIN6_90_5.txt,1,0.929606516,0.986229263,0.986027583,0.986193737,0.986217785,0.986320102
118,INPUT_LN2_90_5.txt,OUTPUT_SKIN7_90_5.txt,1,2.250031857,2.406095627,2.405837158,2.406287936,2.406395534,2.405933643
119,INPUT_LN2_90_5.txt,OUTPUT_SKIN8_90_5.txt,1,1.144182129,1.195833066,1.19626472,1.19599513,1.195986626,1.196284534
120,INPUT_LN2_90_5.txt,OUTPUT_SKIN9_90_5.txt,1,0.377527702,0.487104593,0.487071455,0.487117432,0.487088979,0.487122347
121,INPUT_LUNG_90_5.txt,OUTPUT_BM1_90_5.txt,1,6.547154715,8.729462397,8.726737849,8.728387542,8.728636608,8.729670994
122,INPUT_LUNG_90_5.txt,OUTPUT_BM2_90_5.txt,1,8.666601757,8.227706721,8.225230559,8.226895666,8.226474506,8.227110727
123,INPUT_LUNG_90_5.txt,OUTPUT_GUT_90_5.txt,1,10.72852703,9.92318062,9.919439337,9.921633108,9.92169841,9.921672409
124,INPUT_LUNG_90_5.txt,OUTPUT_L_90_5.txt,1,8.754807543,8.106441695,8.103971559,8.105646777,8.105375371,8.105608564
125,INPUT_LUNG_90_5.txt,OUTPUT_LN1_90_5.txt,1,82.64598535,75.870112,75.91360704,75.85647518,75.88504,75.8981552
126,INPUT_LUNG_90_5.txt,OUTPUT_LN2_90_5.txt,1,0.063250251,0.192787271,0.192748318,0.192739449,0.192770477,0.192732889
127,INPUT_LUNG_90_5.txt,OUTPUT_LUNG_90_5.txt,1,-701818.5,-527027,-527193,-527073.5,-527102.5,-527073
128,INPUT_LUNG_90_5.txt,OUTPUT_S_90_5.txt,1,8.816206771,8.155685868,8.153157477,8.154900656,8.154549605,8.155030725
129,INPUT_LUNG_90_5.txt,OUTPUT_SKIN1_90_5.txt,1,0.710728395,0.588561006,0.588376007,0.588509387,0.588476759,0.588509991
130,INPUT_LUNG_90_5.txt,OUTPUT_SKIN10_90_5.txt,1,0.408621604,0.338244616,0.33813743,0.338214038,0.338196018,0.338214957
131,INPUT_LUNG_90_5.txt,OUTPUT_SKIN11_90_5.txt,1,0.425509616,0.449089638,0.449129212,0.449274556,0.449223017,0.449265721
132,INPUT_LUNG_90_5.txt,OUTPUT_SKIN12_90_5.txt,1,1.668726538,7.709958908,7.707324188,7.713493888,7.714488458,7.709226661
133,INPUT_LUNG_90_5.txt,OUTPUT_SKIN2_90_5.txt,1,17.82265376,12.78393482,12.77964678,12.78381196,12.78149001,12.78230091
134,INPUT_LUNG_90_5.txt,OUTPUT_SKIN3_90_5.txt,1,0.1290483,0.200581386,0.200531799,0.200574588,0.200568047,0.200571301
135,INPUT_LUNG_90_5.txt,OUTPUT_SKIN4_90_5.txt,1,0.168773614,0.210657967,0.210596958,0.210645862,0.210641299,0.210646054
136,INPUT_LUNG_90_5.txt,OUTPUT_SKIN5_90_5.txt,1,126.1408954,117.238378,117.1870358,117.2236747,117.2376908,117.2344024
137,INPUT_LUNG_90_5.txt,OUTPUT_SKIN6_90_5.txt,1,0.234460535,0.292942288,0.292826525,0.292885203,0.292904966,0.292919089
138,INPUT_LUNG_90_5.txt,OUTPUT_SKIN7_90_5.txt,1,10.7089653,11.56466963,11.55626744,11.56227938,11.56104552,11.56049562
139,INPUT_LUNG_90_5.txt,OUTPUT_SKIN8_90_5.txt,1,2.874061919,4.016784336,4.016338561,4.016119551,4.016251308,4.017740796
140,INPUT_LUNG_90_5.txt,OUTPUT_SKIN9_90_5.txt,1,119.8351388,109.2425053,109.2492423,109.2211201,109.2330033,109.2277616
141,INPUT_S_90_5.txt,OUTPUT_BM1_90_5.txt,1,106.6401968,117.2244793,117.2917004,117.2605874,117.216145,117.08448
142,INPUT_S_90_5.txt,OUTPUT_BM2_90_5.txt,1,112.3182755,106.4226106,106.3560666,106.4594705,106.4950847,106.3592859
143,INPUT_S_90_5.txt,OUTPUT_GUT_90_5.txt,1,41.77350414,39.70721665,39.72614019,39.72434721,39.7082125,39.72733554
144,INPUT_S_90_5.txt,OUTPUT_L_90_5.txt,1,406.7239418,400.5413966,400.4636164,400.5238259,400.486619,400.6693523
145,INPUT_S_90_5.txt,OUTPUT_LN1_90_5.txt,1,1.441275928,1.420070718,1.420259735,1.420336219,1.420575196,1.420390143
146,INPUT_S_90_5.txt,OUTPUT_LN2_90_5.txt,1,0.580751185,0.6027757,0.602810273,0.60268739,0.602781204,0.602670839
147,INPUT_S_90_5.txt,OUTPUT_LUNG_90_5.txt,1,1.688149448,1.600209544,1.600556895,1.600016074,1.60009832,1.60015723
148,INPUT_S_90_5.txt,OUTPUT_S_90_5.txt,1,-49066.5,-36671,-36671,-36671,-36671,-36671
149,INPUT_S_90_5.txt,OUTPUT_SKIN1_90_5.txt,1,1.141147476,1.119242758,1.119242758,1.119242758,1.119242758,1.119242758
150,INPUT_S_90_5.txt,OUTPUT_SKIN10_90_5.txt,1,0.365624746,0.422573266,0.422573266,0.422573266,0.422573266,0.422573266
151,INPUT_S_90_5.txt,OUTPUT_SKIN11_90_5.txt,1,1.28686799,1.215115228,1.215648055,1.215770852,1.215695058,1.2157355
152,INPUT_S_90_5.txt,OUTPUT_SKIN12_90_5.txt,1,0.229731402,0.276410958,0.276410958,0.276410958,0.276410958,0.276410958
153,INPUT_S_90_5.txt,OUTPUT_SKIN2_90_5.txt,1,0.763496033,0.738733529,0.738733529,0.738740062,0.738735162,0.738735162
154,INPUT_S_90_5.txt,OUTPUT_SKIN3_90_5.txt,1,0.825034295,0.796493543,0.796547881,0.796539318,0.7965505,0.796520578
155,INPUT_S_90_5.txt,OUTPUT_SKIN4_90_5.txt,1,0.491159875,0.926405193,0.926430837,0.926415484,0.926468137,0.926415484
156,INPUT_S_90_5.txt,OUTPUT_SKIN5_90_5.txt,1,1.157008903,1.069574547,1.069597748,1.069596705,1.069601569,1.069590206
157,INPUT_S_90_5.txt,OUTPUT_SKIN6_90_5.txt,1,0.954100178,0.902302218,0.902278224,0.902279838,0.902305574,0.902302554
158,INPUT_S_90_5.txt,OUTPUT_SKIN7_90_5.txt,1,1.6314584,1.540834753,1.540869226,1.540811613,1.540777797,1.54088068
159,INPUT_S_90_5.txt,OUTPUT_SKIN8_90_5.txt,1,1.477399416,1.521031619,1.521401167,1.521107818,1.521188275,1.521333316
160,INPUT_S_90_5.txt,OUTPUT_SKIN9_90_5.txt,1,1.055927285,1.084712983,1.084701803,1.08470425,1.084710488,1.084699307
161,INPUT_SKIN1_90_5.txt,OUTPUT_BM1_90_5.txt,1,2.310683296,2.254925595,2.255286201,2.255301272,2.254566297,2.253489185
162,INPUT_SKIN1_90_5.txt,OUTPUT_BM2_90_5.txt,1,2.650580491,2.521903403,2.521138513,2.522326895,2.522735945,2.521175528
163,INPUT_SKIN1_90_5.txt,OUTPUT_GUT_90_5.txt,1,0.415861306,0.430008089,0.430177898,0.430161809,0.430017025,0.430188623
164,INPUT_SKIN1_90_5.txt,OUTPUT_L_90_5.txt,1,4.086114787,3.964848361,3.964679673,3.96484411,3.964698767,3.965197706
165,INPUT_SKIN1_90_5.txt,OUTPUT_LN1_90_5.txt,1,1.171642905,1.019099979,1.019581152,1.018722827,1.019104967,1.019386022
166,INPUT_SKIN1_90_5.txt,OUTPUT_LN2_90_5.txt,1,0.061022243,0.06220724,0.062211265,0.062196972,0.06220826,0.062194654
167,INPUT_SKIN1_90_5.txt,OUTPUT_LUNG_90_5.txt,1,0.865306022,0.907093857,0.907675938,0.907482196,0.907528608,0.907476632
168,INPUT_SKIN1_90_5.txt,OUTPUT_S_90_5.txt,1,4.39101595,4.329552669,4.329552669,4.329552669,4.329552669,4.329552669
169,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN1_90_5.txt,1,-565342,-424627.5,-424627.5,-424627.5,-424627.5,-424627.5
170,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN10_90_5.txt,1,0.057680654,0.05443784,0.05443784,0.05443784,0.05443784,0.05443784
171,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN11_90_5.txt,1,0.126215612,0.100059335,0.100102384,0.10011293,0.100106191,0.100110295
172,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN12_90_5.txt,1,0.021032543,0.02453214,0.02453214,0.02453214,0.02453214,0.02453214
173,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN2_90_5.txt,1,0.137574215,0.148916292,0.148916292,0.148918037,0.148916728,0.148916728
174,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN3_90_5.txt,1,0.086621007,0.077695681,0.077700938,0.077700061,0.077701599,0.077698531
175,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN4_90_5.txt,1,0.087970983,0.099552061,0.099554683,0.09955357,0.099558497,0.09955357
176,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN5_90_5.txt,1,0.590057195,0.558123382,0.55801515,0.557988934,0.558099755,0.558061493
177,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN6_90_5.txt,1,0.114806176,0.095123229,0.095115156,0.095112812,0.095124791,0.095124011
178,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN7_90_5.txt,1,0.697254603,0.687688071,0.687633486,0.68773421,0.687796805,0.687609331
179,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN8_90_5.txt,1,0.197039308,0.220543867,0.220386819,0.220511368,0.220475092,0.220442666
180,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN9_90_5.txt,1,0.487334306,0.520305741,0.520283601,0.520294365,0.52030249,0.520280351
181,INPUT_SKIN10_90_5.txt,OUTPUT_BM1_90_5.txt,1,2.481229633,3.198745613,3.199502219,3.19926887,3.198457379,3.196745383
182,INPUT_SKIN10_90_5.txt,OUTPUT_BM2_90_5.txt,1,2.818868747,2.495603689,2.494679868,2.496115234,2.496609372,2.494724571
183,INPUT_SKIN10_90_5.txt,OUTPUT_GUT_90_5.txt,1,0.526710956,0.462329318,0.462514952,0.462497364,0.462339087,0.462526677
184,INPUT_SKIN10_90_5.txt,OUTPUT_L_90_5.txt,1,4.867773262,4.559623578,4.559346483,4.559621493,4.559373392,4.560207875
185,INPUT_SKIN10_90_5.txt,OUTPUT_LN1_90_5.txt,1,0.841936293,0.734628467,0.734972582,0.734364766,0.734639465,0.734859806
