True_FP,Est_FP,Total_parasites,Barcode_number,Bottleneck_prob
5.966589939,4.89065907,50000000,50,0.0000001
6.013711684,4.734110273,50000000,50,0.0000001
0.998128748,1,50000000,50,0.0000001
5.899240505,6.680009198,50000000,50,0.0000001
4.102198415,4.259004232,50000000,50,0.0000001
7.998171836,7.292147111,50000000,50,0.0000001
2.038273024,2.041584303,50000000,50,0.0000001
9.061701929,6.885256864,50000000,50,0.0000001
5.95718507,6.675971123,50000000,50,0.0000001
6.003117286,6.679371617,50000000,50,0.0000001
1.99516615,2.041542257,50000000,50,0.0000001
5.083010035,5.443334471,50000000,50,0.0000001
7.110102202,7.97425885,50000000,50,0.0000001
3.029952192,3.126542934,50000000,50,0.0000001
4.050046122,4.259043898,50000000,50,0.0000001
6.816606301,7.97307488,50000000,50,0.0000001
1.939109904,2.04154683,50000000,50,0.0000001
5.07879717,5.438702656,50000000,50,0.0000001
5.038907725,5.437700806,50000000,50,0.0000001
2.989346113,3.125080513,50000000,50,0.0000001
8.930293186,10.74310286,50000000,50,0.0000001
7.06731838,7.971320186,50000000,50,0.0000001
6.950099608,7.969369113,50000000,50,0.0000001
5.948279037,6.675280202,50000000,50,0.0000001
0.993420216,1,50000000,50,0.0000001
9.919395929,12.22907849,50000000,50,0.0000001
4.972867697,3.747950159,50000000,50,0.0000001
3.033837925,3.125313159,50000000,50,0.0000001
6.979452319,7.970954715,50000000,50,0.0000001
8.101401661,9.326197228,50000000,50,0.0000001
4.084333538,2.796750717,50000000,50,0.0000001
5.910335442,6.674409619,50000000,50,0.0000001
4.072045712,4.256688024,50000000,50,0.0000001
4.092673726,4.17549508,49999950,70,0.0000001
7.106927984,7.663784862,49999950,70,0.0000001
4.993968254,3.603858865,49999950,70,0.0000001
8.025295459,8.89153022,49999950,70,0.0000001
2.994072227,3.088972602,49999950,70,0.0000001
5.97614302,6.463088946,49999950,70,0.0000001
8.937171635,10.17321669,49999950,70,0.0000001
4.036294589,4.181797412,49999950,70,0.0000001
5.029420685,5.303703068,49999950,70,0.0000001
3.980342548,4.176420558,49999950,70,0.0000001
4.02801336,4.179513368,49999950,70,0.0000001
6.941397318,7.661823378,49999950,70,0.0000001
6.035463756,6.466330722,49999950,70,0.0000001
3.998198005,4.179437006,49999950,70,0.0000001
3.027600904,3.087436319,49999950,70,0.0000001
10.09609484,11.48963953,49999950,70,0.0000001
7.022885442,7.661802354,49999950,70,0.0000001
2.041224461,2.02906062,49999950,70,0.0000001
3.10201562,3.089046979,49999950,70,0.0000001
4.9698852,5.304416045,49999950,70,0.0000001
4.897207931,5.304288426,49999950,70,0.0000001
1.032860399,1,49999950,70,0.0000001
5.047845923,5.304214506,49999950,70,0.0000001
3.990724271,4.179510793,49999950,70,0.0000001
1.02653238,1,49999950,70,0.0000001
3.933323037,4.180707783,49999950,70,0.0000001
2.954343326,3.086427817,49999950,70,0.0000001
4.016385959,4.177170428,49999950,70,0.0000001
10.9255256,9.065547268,49999950,70,0.0000001
2.971392319,3.088998025,49999950,70,0.0000001
7.143115089,7.662257156,49999950,70,0.0000001
3.977760093,4.179183998,49999950,70,0.0000001
5.962220863,6.460960324,49999950,70,0.0000001
8.033311113,6.896248275,49999950,70,0.0000001
1.986834269,2.028386532,49999950,70,0.0000001
3.024805711,3.089247906,49999950,70,0.0000001
6.010009024,4.683294021,49999950,70,0.0000001
5.850057395,3.720994417,49999950,70,0.0000001
2.997171085,3.086993916,49999950,70,0.0000001
0.957896138,1,49999950,70,0.0000001
4.94138028,5.30689608,49999950,70,0.0000001
6.049179501,6.460794865,49999950,70,0.0000001
8.022217923,6.92191385,49999950,70,0.0000001
6.012100381,6.466568399,49999950,70,0.0000001
6.894546694,7.66264971,49999950,70,0.0000001
0.973347416,1,49999950,70,0.0000001
3.977601867,4.178824181,49999950,70,0.0000001
3.998806613,4.180130864,49999950,70,0.0000001
5.099948528,5.301379643,49999950,70,0.0000001
2.081882116,2.029360451,49999950,70,0.0000001
3.974887426,4.176896312,49999950,70,0.0000001
