True_FP,Est_FP,Total_parasites,Barcode_number,Bottleneck_prob
19,18.02675633,49999950,350,0.0000005
25,24.71671388,49999950,350,0.0000005
32,30.87214927,49999950,350,0.0000005
28,30.34782609,49999950,350,0.0000005
25,26.84615385,49999950,350,0.0000005
35,36.46268657,49999950,350,0.0000005
15,13.71615721,49999950,350,0.0000005
25,26.84615385,49999950,350,0.0000005
24,25.69325153,49999950,350,0.0000005
26,24.01506515,49999950,350,0.0000005
24,23.58329423,49999950,350,0.0000005
17,17.81681682,49999950,350,0.0000005
33,34.05259385,49999950,350,0.0000005
19,18.02675633,49999950,350,0.0000005
27,25.13793103,49999950,350,0.0000005
27,27.00573188,49999950,350,0.0000005
25,24.71671388,49999950,350,0.0000005
25,24.71671388,49999950,350,0.0000005
19,20.03323263,49999950,350,0.0000005
30,25.33064516,49999950,350,0.0000005
26,28.00617284,49999950,350,0.0000005
30,28.55454545,49999950,350,0.0000005
32,30.87214927,49999950,350,0.0000005
25,19.96567506,49999950,350,0.0000005
23,22.45724364,49999950,350,0.0000005
25,21.33251834,49999950,350,0.0000005
24,25.69325153,49999950,350,0.0000005
23,24.54740061,49999950,350,0.0000005
18,15.3302603,49999950,350,0.0000005
23,22.45724364,49999950,350,0.0000005
27,27.00573188,49999950,350,0.0000005
26,25.85751863,49999950,350,0.0000005
21,22.27659574,49999950,350,0.0000005
19,18.02675633,49999950,350,0.0000005
27,27.00573188,49999950,350,0.0000005
21,22.27659574,49999950,350,0.0000005
22,23.40853659,49999950,350,0.0000005
22,21.33855483,49999950,350,0.0000005
28,28.16138329,49999950,350,0.0000005
25,24.71671388,49999950,350,0.0000005
21,20.22723091,49999950,350,0.0000005
15,13.71615721,49999950,350,0.0000005
22,23.40853659,49999950,350,0.0000005
20,21.15151515,49999950,350,0.0000005
20,21.15151515,49999950,350,0.0000005
26,28.00617284,49999950,350,0.0000005
25,24.71671388,49999950,350,0.0000005
18,18.92168675,49999950,350,0.0000005
20,21.15151515,49999950,350,0.0000005
21,22.27659574,49999950,350,0.0000005
30,30.49514563,49999950,350,0.0000005
26,28.00617284,49999950,350,0.0000005
20,21.15151515,49999950,350,0.0000005
28,28.16138329,49999950,350,0.0000005
33,34.05259385,49999950,350,0.0000005
28,28.16138329,49999950,350,0.0000005
25,26.84615385,49999950,350,0.0000005
24,23.58329423,49999950,350,0.0000005
32,35.11949686,49999950,350,0.0000005
29,29.32450794,49999950,350,0.0000005
26,25.85751863,49999950,350,0.0000005
30,28.55454545,49999950,350,0.0000005
15,12.22178988,49999950,350,0.0000005
19,20.03323263,49999950,350,0.0000005
14,12.65803109,49999950,350,0.0000005
25,26.84615385,49999950,350,0.0000005
20,21.15151515,49999950,350,0.0000005
23,20.69510145,49999950,350,0.0000005
24,23.58329423,49999950,350,0.0000005
19,20.03323263,49999950,350,0.0000005
35,36.46268657,49999950,350,0.0000005
20,19.12328767,49999950,350,0.0000005
33,34.05259385,49999950,350,0.0000005
25,24.71671388,49999950,350,0.0000005
22,23.40853659,49999950,350,0.0000005
24,21.79358196,49999950,350,0.0000005
30,26.84615385,49999950,350,0.0000005
28,29.60169492,50000000,500,0.0000005
23,22.05087294,50000000,500,0.0000005
25,24.22330097,50000000,500,0.0000005
22,20.97221257,50000000,500,0.0000005
23,24.06079665,50000000,500,0.0000005
24,23.13457824,50000000,500,0.0000005
31,30.86035137,50000000,500,0.0000005
19,19.71101871,50000000,500,0.0000005
27,26.41572871,50000000,500,0.0000005
27,24.62737797,50000000,500,0.0000005
23,24.06079665,50000000,500,0.0000005
25,26.26315789,50000000,500,0.0000005
23,24.06079665,50000000,500,0.0000005
30,27.89440994,50000000,500,0.0000005
28,27.51941474,50000000,500,0.0000005
29,28.62807831,50000000,500,0.0000005
28,29.60169492,50000000,500,0.0000005
33,33.1126074,50000000,500,0.0000005
24,25.15966387,50000000,500,0.0000005
25,24.22330097,50000000,500,0.0000005
17,17.563147,50000000,500,0.0000005
30,29.74172185,50000000,500,0.0000005
21,19.8986346,50000000,500,0.0000005
22,22.9665272,50000000,500,0.0000005
24,23.13457824,50000000,500,0.0000005
27,28.48414376,50000000,500,0.0000005
25,26.26315789,50000000,500,0.0000005
18,18.63485477,50000000,500,0.0000005
24,23.13457824,50000000,500,0.0000005
29,28.62807831,50000000,500,0.0000005
22,22.9665272,50000000,500,0.0000005
24,25.15966387,50000000,500,0.0000005
24,23.13457824,50000000,500,0.0000005
25,26.26315789,50000000,500,0.0000005
28,29.60169492,50000000,500,0.0000005
22,22.9665272,50000000,500,0.0000005
26,23.54956716,50000000,500,0.0000005
33,33.1126074,50000000,500,0.0000005
19,19.71101871,50000000,500,0.0000005
31,30.86035137,50000000,500,0.0000005
30,29.74172185,50000000,500,0.0000005
18,18.63485477,50000000,500,0.0000005
26,25.31702192,50000000,500,0.0000005
21,21.87682672,50000000,500,0.0000005
32,31.98397596,50000000,500,0.0000005
27,26.41572871,50000000,500,0.0000005
26,27.37130802,50000000,500,0.0000005
41,42.32398204,50000000,500,0.0000005
26,27.37130802,50000000,500,0.0000005
19,17.76693954,50000000,500,0.0000005
26,25.31702192,50000000,500,0.0000005
19,19.71101871,50000000,500,0.0000005
23,24.06079665,50000000,500,0.0000005
29,30.72399151,50000000,500,0.0000005
25,26.26315789,50000000,500,0.0000005
32,31.98397596,50000000,500,0.0000005
26,25.31702192,50000000,500,0.0000005
26,27.37130802,50000000,500,0.0000005
28,29.60169492,50000000,500,0.0000005
28,29.60169492,50000000,500,0.0000005
23,24.06079665,50000000,500,0.0000005
25,26.26315789,50000000,500,0.0000005
22,20.97221257,50000000,500,0.0000005
19,17.76693954,50000000,500,0.0000005
17,17.563147,50000000,500,0.0000005
25,22.47747748,50000000,500,0.0000005
22,22.9665272,50000000,500,0.0000005
25,26.26315789,50000000,500,0.0000005
20,20.79166667,50000000,500,0.0000005
29,28.62807831,50000000,500,0.0000005
17,15.6563891,50000000,500,0.0000005
22,20.97221257,50000000,500,0.0000005
21,21.87682672,50000000,500,0.0000005
19,19.71101871,50000000,500,0.0000005
25,24.22330097,50000000,500,0.0000005
26,27.37130802,50000000,500,0.0000005
28,27.51941474,50000000,500,0.0000005
36,38.71551724,50000000,500,0.0000005
25,26.26315789,50000000,500,0.0000005
20,20.79166667,50000000,500,0.0000005
29,30.72399151,50000000,500,0.0000005
23,22.05087294,50000000,500,0.0000005
23,24.06079665,50000000,500,0.0000005
18,18.63485477,50000000,500,0.0000005
32,34.11965812,50000000,500,0.0000005
23,20.35085961,50000000,500,0.0000005
26,27.37130802,50000000,500,0.0000005
28,29.60169492,50000000,500,0.0000005
23,20.35085961,50000000,500,0.0000005
24,25.15966387,50000000,500,0.0000005
32,34.11965812,50000000,500,0.0000005
20,18.83018868,50000000,500,0.0000005
20,20.79166667,50000000,500,0.0000005
27,28.48414376,50000000,500,0.0000005
26,27.37130802,50000000,500,0.0000005
19,19.71101871,50000000,500,0.0000005
23,22.05087294,50000000,500,0.0000005
31,30.86035137,50000000,500,0.0000005
32,30.09990575,50000000,500,0.0000005
28,29.60169492,50000000,500,0.0000005
34,15.21052632,50000000,10,0.000001
52,53.36842105,50000000,10,0.000001
56,58.31404959,50000000,10,0.000001
39,23.24108659,50000000,10,0.000001
44,77.78571429,50000000,10,0.000001
50,93.75,50000000,10,0.000001
48,216,50000000,10,0.000001
54,92.4084507,50000000,10,0.000001
50,62.5,50000000,10,0.000001
60,135,50000000,10,0.000001
48,28.96089385,50000000,10,0.000001
68,72.25,50000000,10,0.000001
38,66.30612245,50000000,10,0.000001
52,209.7931034,50000000,10,0.000001
63,63.67379679,50000000,10,0.000001
66,67.13013699,50000000,10,0.000001
42,57.52173913,50000000,10,0.000001
51,71.15197568,50000000,10,0.000001
61,56.8573854,50000000,10,0.000001
55,61.17977528,50000000,10,0.000001
58,66.39473684,50000000,10,0.000001
52,68.35955056,50000000,10,0.000001
56,92.84210526,50000000,10,0.000001
41,66.06550218,50000000,10,0.000001
53,83.99003322,50000000,10,0.000001
50,22.5,50000000,10,0.000001
40,42.35294118,50000000,10,0.000001
60,54,50000000,10,0.000001
58,22.66167665,50000000,10,0.000001
63,104.7536657,50000000,10,0.000001
43,25.96099844,50000000,10,0.000001
42,53.63513514,50000000,10,0.000001
44,140.516129,50000000,10,0.000001
55,48.18584071,50000000,10,0.000001
53,66.35433071,50000000,10,0.000001
40,28.8,50000000,10,0.000001
41,101.5369128,50000000,10,0.000001
39,26.89390963,50000000,10,0.000001
45,74.3877551,50000000,10,0.000001
65,67.30088496,50000000,10,0.000001
43,51.8411215,50000000,10,0.000001
57,72.9201995,50000000,10,0.000001
48,81,50000000,10,0.000001
52,39.50649351,50000000,10,0.000001
44,71.40983607,50000000,10,0.000001
53,157.0248447,50000000,10,0.000001
56,36.94240838,50000000,10,0.000001
54,72.0989011,50000000,10,0.000001
69,95.43207127,50000000,10,0.000001
38,47.08695652,50000000,10,0.000001
46,78.04918033,50000000,10,0.000001
53,38.24659607,50000000,10,0.000001
57,56.12476008,50000000,10,0.000001
58,43.5,50000000,10,0.000001
50,28.125,50000000,10,0.000001
50,48.91304348,50000000,10,0.000001
53,66.35433071,50000000,10,0.000001
46,58.77777778,50000000,10,0.000001
56,36,50000000,10,0.000001
41,24.05246423,50000000,10,0.000001
60,57.85714286,50000000,10,0.000001
48,52.36363636,50000000,10,0.000001
48,65.62025316,50000000,10,0.000001
67,61.12102874,50000000,10,0.000001
49,39.36065574,50000000,10,0.000001
66,84.49137931,50000000,10,0.000001
43,41.49875312,50000000,10,0.000001
48,65.62025316,50000000,10,0.000001
68,80.65116279,50000000,10,0.000001
49,94.36244541,50000000,10,0.000001
55,147.1621622,50000000,10,0.000001
54,59.10810811,50000000,10,0.000001
48,65.62025316,50000000,10,0.000001
66,107.7032967,50000000,10,0.000001
54,30.375,50000000,10,0.000001
47,45.08163265,50000000,10,0.000001
64,59.07692308,50000000,10,0.000001
48,81,50000000,10,0.000001
62,135.140625,50000000,10,0.000001
52,72.42857143,50000000,10,0.000001
43,23.08044383,50000000,10,0.000001
46,41.04310345,50000000,10,0.000001
49,35.48275862,50000000,10,0.000001
50,112.5,50000000,10,0.000001
35,27.22222222,50000000,10,0.000001
48,41.80645161,50000000,10,0.000001
42,24.20121951,50000000,10,0.000001
45,49.93150685,50000000,10,0.000001
60,85.26315789,50000000,10,0.000001
49,28.10013004,50000000,10,0.000001
53,83.99003322,50000000,10,0.000001
46,49.59375,50000000,10,0.000001
57,181.621118,50000000,10,0.000001
60,202.5,50000000,10,0.000001
67,118.4780059,50000000,10,0.000001
50,56.25,50000000,10,0.000001
54,40.7515528,50000000,10,0.000001
48,43.56302521,50000000,10,0.000001
40,51.42857143,50000000,10,0.000001
52,61.45454545,50000000,10,0.000001
40,40,50000000,20,0.000001
54,72.51832461,50000000,20,0.000001
54,53.06896552,50000000,20,0.000001
44,79.27586207,50000000,20,0.000001
41,69.583878,50000000,20,0.000001
41,26.20098441,50000000,20,0.000001
51,54.97107898,50000000,20,0.000001
54,41.84592145,50000000,20,0.000001
53,41.34082107,50000000,20,0.000001
52,50.56692913,50000000,20,0.000001
44,44.6407767,50000000,20,0.000001
43,66.16007533,50000000,20,0.000001
48,66.73170732,50000000,20,0.000001
47,45.08163265,50000000,20,0.000001
45,57,50000000,20,0.000001
45,69.32432432,50000000,20,0.000001
44,44.6407767,50000000,20,0.000001
41,37.18160652,50000000,20,0.000001
52,62.96078431,50000000,20,0.000001
50,48.46938776,50000000,20,0.000001
49,48.58253461,50000000,20,0.000001
49,34.06945482,50000000,20,0.000001
45,48.39622642,50000000,20,0.000001
50,30.06329114,50000000,20,0.000001
60,61.07142857,50000000,20,0.000001
56,63.11864407,50000000,20,0.000001
43,39.42873176,50000000,20,0.000001
46,34.5395189,50000000,20,0.000001
37,48.98493409,50000000,20,0.000001
45,40.28795812,50000000,20,0.000001
54,40.61876833,50000000,20,0.000001
50,40.25423729,50000000,20,0.000001
50,103.2608696,50000000,20,0.000001
39,46.68659128,50000000,20,0.000001
44,58.94871795,50000000,20,0.000001
49,99.38779956,50000000,20,0.000001
56,37.61616162,50000000,20,0.000001
57,101.0327332,50000000,20,0.000001
51,99.03607214,50000000,20,0.000001
44,34.57142857,50000000,20,0.000001
51,46.66572238,50000000,20,0.000001
41,64.00601202,50000000,20,0.000001
43,37.73469388,50000000,20,0.000001
54,65.64454976,50000000,20,0.000001
44,46.91836735,50000000,20,0.000001
25,37.6984127,50000000,20,0.000001
54,41.84592145,50000000,20,0.000001
39,46.68659128,50000000,20,0.000001
57,61.05934718,50000000,20,0.000001
40,63.33333333,50000000,20,0.000001
52,45.22535211,50000000,20,0.000001
52,66.20618557,50000000,20,0.000001
49,32.14869626,50000000,20,0.000001
49,48.58253461,50000000,20,0.000001
53,73.01094391,50000000,20,0.000001
45,37.17391304,50000000,20,0.000001
61,66.76015109,50000000,20,0.000001
49,48.58253461,50000000,20,0.000001
47,57.41586867,50000000,20,0.000001
58,61.69498069,50000000,20,0.000001
45,43.97142857,50000000,20,0.000001
60,65.76923077,50000000,20,0.000001
50,71.96969697,50000000,20,0.000001
42,64.95348837,50000000,20,0.000001
53,100.5103578,50000000,20,0.000001
49,65.26323319,50000000,20,0.000001
62,67.87732342,50000000,20,0.000001
42,64.95348837,50000000,20,0.000001
42,35.05857741,50000000,20,0.000001
54,53.06896552,50000000,20,0.000001
57,61.05934718,50000000,20,0.000001
46,38.50957854,50000000,20,0.000001
62,167.5137615,50000000,20,0.000001
58,42.16094987,50000000,20,0.000001
52,60.01869159,50000000,20,0.000001
46,52.62303665,50000000,20,0.000001
38,43.13836478,50000000,20,0.000001
49,58.56097561,50000000,20,0.000001
50,43.18181818,50000000,20,0.000001
51,57.53084983,50000000,20,0.000001
46,66.56291391,50000000,20,0.000001
47,49.31962397,50000000,20,0.000001
54,59.96103896,50000000,20,0.000001
48,66.73170732,50000000,20,0.000001
59,67.55771195,50000000,20,0.000001
59,89.49797023,50000000,20,0.000001
42,33.65060241,50000000,20,0.000001
60,61.07142857,50000000,20,0.000001
44,52.25,50000000,20,0.000001
54,76.52486188,50000000,20,0.000001
57,66.30612245,50000000,20,0.000001
54,32.13689095,50000000,20,0.000001
51,33.87183002,50000000,20,0.000001
49,46.59754852,50000000,20,0.000001
40,42.22222222,50000000,20,0.000001
52,69.80434783,50000000,20,0.000001
44,49.44086022,50000000,20,0.000001
48,32.76646707,50000000,20,0.000001
52,48.65151515,50000000,20,0.000001
58,72.96347032,50000000,20,0.000001
56,54.65384615,49999980,30,0.000001
45,62.14285714,49999980,30,0.000001
52,59.58662614,49999980,30,0.000001
41,46.47187798,49999980,30,0.000001
48,76.2739726,49999980,30,0.000001
45,43.02197802,49999980,30,0.000001
49,47.39891082,49999980,30,0.000001
44,49.95017794,49999980,30,0.000001
51,41.69651741,49999980,30,0.000001
52,54.60724234,49999980,30,0.000001
40,50.43478261,49999980,30,0.000001
53,38.04810836,49999980,30,0.000001
49,59.56287425,49999980,30,0.000001
47,51.62046737,49999980,30,0.000001
48,67.08433735,49999980,30,0.000001
56,90.58167331,49999980,30,0.000001
51,48.07456979,49999980,30,0.000001
54,47.93877551,49999980,30,0.000001
57,59.59582543,49999980,30,0.000001
34,28.31418919,49999980,30,0.000001
57,109.4320557,49999980,30,0.000001
58,40.71619366,49999980,30,0.000001
34,35.51271186,49999980,30,0.000001
50,78.80434783,49999980,30,0.000001
44,47.41891892,49999980,30,0.000001
52,77.18110236,49999980,30,0.000001
40,38.03278689,49999980,30,0.000001
38,43.80334728,49999980,30,0.000001
47,34.79684954,49999980,30,0.000001
62,60.0625,49999980,30,0.000001
47,43.25523295,49999980,30,0.000001
49,56.65500407,49999980,30,0.000001
52,37.41221374,49999980,30,0.000001
67,70.71211298,49999980,30,0.000001
45,41.21052632,49999980,30,0.000001
47,72.71396141,49999980,30,0.000001
58,77.67197452,49999980,30,0.000001
48,63.27272727,49999980,30,0.000001
46,43.09269663,49999980,30,0.000001
60,37.82608696,49999980,30,0.000001
48,40.34782609,49999980,30,0.000001
55,35.58823529,49999980,30,0.000001
36,38.19512195,49999980,30,0.000001
49,43.81938326,49999980,30,0.000001
50,44.20731707,49999980,30,0.000001
50,49.65753425,49999980,30,0.000001
45,49.55696203,49999980,30,0.000001
43,37.73469388,49999980,30,0.000001
48,67.08433735,49999980,30,0.000001
37,33.61642676,49999980,30,0.000001
60,37.82608696,49999980,30,0.000001
53,34.21293574,49999980,30,0.000001
47,41.57105775,49999980,30,0.000001
48,41.86466165,49999980,30,0.000001
48,38.93706294,49999980,30,0.000001
52,52.4171123,49999980,30,0.000001
67,75.64264962,49999980,30,0.000001
42,33.3046875,49999980,30,0.000001
47,47.06906686,49999980,30,0.000001
46,36.87740385,49999980,30,0.000001
47,91.38516405,49999980,30,0.000001
56,129.1818182,49999980,30,0.000001
52,43.66146993,49999980,30,0.000001
42,51.36144578,49999980,30,0.000001
45,55.14084507,49999980,30,0.000001
59,55.19354839,49999980,30,0.000001
64,87.08504399,49999980,30,0.000001
40,50.43478261,49999980,30,0.000001
54,51.4379562,49999980,30,0.000001
56,90.58167331,49999980,30,0.000001
56,54.65384615,49999980,30,0.000001
63,133.6829268,49999980,30,0.000001
49,47.39891082,49999980,30,0.000001
47,51.62046737,49999980,30,0.000001
45,58.43283582,49999980,30,0.000001
54,60.23076923,49999980,30,0.000001
45,62.14285714,49999980,30,0.000001
60,75.65217391,49999980,30,0.000001
44,43.05521472,49999980,30,0.000001
50,116.9354839,49999980,30,0.000001
45,47.1686747,49999980,30,0.000001
62,64.21428571,49999980,30,0.000001
46,41.35040431,49999980,30,0.000001
50,47.69736842,49999980,30,0.000001
43,37.73469388,49999980,30,0.000001
52,72.87732342,49999980,30,0.000001
43,53.56743257,49999980,30,0.000001
53,49.04334738,49999980,30,0.000001
40,40,49999980,30,0.000001
54,91.51948052,49999980,30,0.000001
50,36.25,49999980,30,0.000001
56,58.9015544,49999980,30,0.000001
52,59.58662614,49999980,30,0.000001
52,59.58662614,49999980,30,0.000001
50,65.90909091,49999980,30,0.000001
47,41.57105775,49999980,30,0.000001
40,29.36708861,49999980,30,0.000001
49,62.78539225,49999980,30,0.000001
51,49.9860835,49999980,30,0.000001
45,39.54545455,49999980,30,0.000001
56,73.5,50000000,40,0.000001
63,57.09738104,50000000,40,0.000001
47,54.14896292,50000000,40,0.000001
45,39.19354839,50000000,40,0.000001
48,36,50000000,40,0.000001
55,53.26185102,50000000,40,0.000001
35,42.09251101,50000000,40,0.000001
48,46.41322314,50000000,40,0.000001
45,29.74576271,50000000,40,0.000001
67,61.84069233,50000000,40,0.000001
62,56.87253414,50000000,40,0.000001
59,58.54204398,50000000,40,0.000001
37,43.37205524,50000000,40,0.000001
38,58.90794979,50000000,40,0.000001
61,69.8023088,50000000,40,0.000001
52,46.74468085,50000000,40,0.000001
52,56.81896552,50000000,40,0.000001
50,35.07194245,50000000,40,0.000001
50,37.21374046,50000000,40,0.000001
62,81.65359477,50000000,40,0.000001
55,67.99711816,50000000,40,0.000001
50,36.11111111,50000000,40,0.000001
57,63.6418885,50000000,40,0.000001
52,46.74468085,50000000,40,0.000001
40,41.05263158,50000000,40,0.000001
42,39.17767654,50000000,40,0.000001
73,60.57446809,50000000,40,0.000001
47,51.55655296,50000000,40,0.000001
51,55.15986949,50000000,40,0.000001
51,52.86034393,50000000,40,0.000001
53,58.55211117,50000000,40,0.000001
42,39.17767654,50000000,40,0.000001
54,60.36305732,50000000,40,0.000001
43,44.21275291,50000000,40,0.000001
45,32.70186335,50000000,40,0.000001
75,62.05799151,50000000,40,0.000001
48,48.4137931,50000000,40,0.000001
43,29.6631016,50000000,40,0.000001
48,65.30232558,50000000,40,0.000001
45,54.27835052,50000000,40,0.000001
42,39.17767654,50000000,40,0.000001
34,34.05135952,50000000,40,0.000001
51,52.86034393,50000000,40,0.000001
58,56.64766839,50000000,40,0.000001
62,69.53432282,50000000,40,0.000001
50,58.73493976,50000000,40,0.000001
54,65.96519722,50000000,40,0.000001
48,36,50000000,40,0.000001
43,46.49323017,50000000,40,0.000001
54,63.03991131,50000000,40,0.000001
44,43.29357798,50000000,40,0.000001
44,22.05140187,50000000,40,0.000001
59,53.05158265,50000000,40,0.000001
47,63.76831976,50000000,40,0.000001
48,55.6039604,50000000,40,0.000001
46,70.89690722,50000000,40,0.000001
48,52.98113208,50000000,40,0.000001
39,40.10750507,50000000,40,0.000001
52,68.65625,50000000,40,0.000001
52,40.9378882,50000000,40,0.000001
42,50.73451327,50000000,40,0.000001
55,65,50000000,40,0.000001
39,38.04939064,50000000,40,0.000001
47,40.05160391,50000000,40,0.000001
48,41.29411765,50000000,40,0.000001
42,39.17767654,50000000,40,0.000001
49,45.92398234,50000000,40,0.000001
46,34.90862944,50000000,40,0.000001
38,50.46236559,50000000,40,0.000001
61,75.62219906,50000000,40,0.000001
58,56.64766839,50000000,40,0.000001
49,41.08775779,50000000,40,0.000001
54,38.89329685,50000000,40,0.000001
50,56.03448276,50000000,40,0.000001
57,51.27923917,50000000,40,0.000001
49,44.19018405,50000000,40,0.000001
57,48.16077537,50000000,40,0.000001
58,39.09296782,50000000,40,0.000001
57,52.99498118,50000000,40,0.000001
50,72.76119403,50000000,40,0.000001
51,50.74487244,50000000,40,0.000001
55,43.7755102,50000000,40,0.000001
65,50.62211982,50000000,40,0.000001
57,45.39985668,50000000,40,0.000001
54,51.59891107,50000000,40,0.000001
60,62.67857143,50000000,40,0.000001
44,35.21641791,50000000,40,0.000001
52,65.25742574,50000000,40,0.000001
54,65.96519722,50000000,40,0.000001
54,33.40893067,50000000,40,0.000001
57,51.27923917,50000000,40,0.000001
40,41.05263158,50000000,40,0.000001
56,49.63636364,50000000,40,0.000001
50,53.57142857,50000000,40,0.000001
44,63.77027027,50000000,40,0.000001
44,50.20212766,50000000,40,0.000001
47,32.74458381,50000000,40,0.000001
43,34.15963998,50000000,40,0.000001
43,36.96104562,50000000,40,0.000001
46,52.76470588,50000000,40,0.000001
61,72.09529458,50000000,50,0.000001
55,38.75163399,50000000,50,0.000001
54,39.8671875,50000000,50,0.000001
48,34.25242718,50000000,50,0.000001
47,44.34289226,50000000,50,0.000001
34,49.51398601,50000000,50,0.000001
40,56,50000000,50,0.000001
46,58.11883408,50000000,50,0.000001
37,35.66241361,50000000,50,0.000001
64,71.57774608,50000000,50,0.000001
58,80.96070727,50000000,50,0.000001
49,48.039608,50000000,50,0.000001
44,45.96124031,50000000,50,0.000001
61,54.76990087,50000000,50,0.000001
50,45.37037037,50000000,50,0.000001
43,69.63950807,50000000,50,0.000001
51,52.04124132,50000000,50,0.000001
43,41.16356202,50000000,50,0.000001
40,52.26666667,50000000,50,0.000001
55,47.432,50000000,50,0.000001
55,45.96124031,50000000,50,0.000001
50,51.04166667,50000000,50,0.000001
47,53.033317,50000000,50,0.000001
42,40.46629213,50000000,50,0.000001
59,72.00042212,50000000,50,0.000001
62,76.69218241,50000000,50,0.000001
59,69.08424463,50000000,50,0.000001
44,50.89270386,50000000,50,0.000001
48,47.11853088,50000000,50,0.000001
60,63,50000000,50,0.000001
41,49.35230677,50000000,50,0.000001
45,30.76744186,50000000,50,0.000001
49,41.29484029,50000000,50,0.000001
47,48.30031236,50000000,50,0.000001
49,48.039608,50000000,50,0.000001
48,45.23076923,50000000,50,0.000001
73,99.62647844,50000000,50,0.000001
49,63.62844781,50000000,50,0.000001
55,56.46666667,50000000,50,0.000001
59,33.64943776,50000000,50,0.000001
52,49.14540059,50000000,50,0.000001
50,33.10810811,50000000,50,0.000001
31,31.62458026,50000000,50,0.000001
54,90.20454545,50000000,50,0.000001
54,53.23546945,50000000,50,0.000001
54,68.56238004,50000000,50,0.000001
54,46.3307393,50000000,50,0.000001
54,44.87562814,50000000,50,0.000001
57,56.837201,50000000,50,0.000001
55,52.46902655,50000000,50,0.000001
42,38.65652952,50000000,50,0.000001
47,55.76558475,50000000,50,0.000001
46,41.74074074,50000000,50,0.000001
53,56.38713642,50000000,50,0.000001
53,45.261756,50000000,50,0.000001
50,26.63043478,50000000,50,0.000001
55,52.46902655,50000000,50,0.000001
56,34.42293907,50000000,50,0.000001
50,55.68181818,50000000,50,0.000001
53,48.44808166,50000000,50,0.000001
49,48.039608,50000000,50,0.000001
49,67.26643796,50000000,50,0.000001
47,46.23707817,50000000,50,0.000001
37,33.86219081,50000000,50,0.000001
55,44.57894737,50000000,50,0.000001
54,75.84076433,50000000,50,0.000001
45,37.8,50000000,50,0.000001
46,65.45707071,50000000,50,0.000001
51,56.66918631,50000000,50,0.000001
47,55.76558475,50000000,50,0.000001
52,45.75138122,50000000,50,0.000001
49,57.41776476,50000000,50,0.000001
45,42.67741935,50000000,50,0.000001
45,36.41284404,50000000,50,0.000001
50,45.37037037,50000000,50,0.000001
53,56.38713642,50000000,50,0.000001
53,45.261756,50000000,50,0.000001
54,68.56238004,50000000,50,0.000001
58,67.66666667,50000000,50,0.000001
47,33.39740821,50000000,50,0.000001
53,74.76425856,50000000,50,0.000001
60,50.4,50000000,50,0.000001
32,36.46511628,50000000,50,0.000001
48,70.73684211,50000000,50,0.000001
55,77,50000000,50,0.000001
59,61.5994944,50000000,50,0.000001
53,56.38713642,50000000,50,0.000001
52,53.08333333,50000000,50,0.000001
44,43.83733826,50000000,50,0.000001
58,80.96070727,50000000,50,0.000001
43,32.34594788,50000000,50,0.000001
51,56.66918631,50000000,50,0.000001
51,56.66918631,50000000,50,0.000001
64,80.15335463,50000000,50,0.000001
47,50.55628211,50000000,50,0.000001
47,46.23707817,50000000,50,0.000001
49,54.74592834,50000000,50,0.000001
52,60.33515483,50000000,50,0.000001
58,70.56335616,50000000,50,0.000001
56,65.00169205,50000000,50,0.000001
33,34.13948205,49999950,70,0.000001
51,80.51547779,49999950,70,0.000001
47,42.32740905,49999950,70,0.000001
45,45.2917342,49999950,70,0.000001
50,53.24074074,49999950,70,0.000001
58,55.31839847,49999950,70,0.000001
63,64.88059701,49999950,70,0.000001
52,48.13622291,49999950,70,0.000001
43,37.51279036,49999950,70,0.000001
38,48.46108949,49999950,70,0.000001
58,50.28509532,49999950,70,0.000001
59,48.14371618,49999950,70,0.000001
46,38.78958555,49999950,70,0.000001
49,50.67880086,49999950,70,0.000001
51,58.47800587,49999950,70,0.000001
45,38.33333333,49999950,70,0.000001
44,45.06882591,49999950,70,0.000001
39,45.06182911,49999950,70,0.000001
39,33.11738719,49999950,70,0.000001
57,63.3100819,49999950,70,0.000001
53,50.46107784,49999950,70,0.000001
53,47.03251638,49999950,70,0.000001
61,96.92298981,49999950,70,0.000001
46,37.39856557,49999950,70,0.000001
47,52.54084798,49999950,70,0.000001
42,40.62616822,49999950,70,0.000001
44,35.11671924,49999950,70,0.000001
51,36.70873389,49999950,70,0.000001
59,79.29646748,49999950,70,0.000001
51,47.61713982,49999950,70,0.000001
61,65.68150422,49999950,70,0.000001
47,55.20499819,49999950,70,0.000001
41,44.80069525,49999950,70,0.000001
57,49.58659589,49999950,70,0.000001
53,64.58547151,49999950,70,0.000001
43,52.6976456,49999950,70,0.000001
46,47.65143603,49999950,70,0.000001
41,35.26573427,49999950,70,0.000001
39,33.11738719,49999950,70,0.000001
42,49.96551724,49999950,70,0.000001
53,59.073758,49999950,70,0.000001
43,33.38942685,49999950,70,0.000001
44,52.50943396,49999950,70,0.000001
58,57.22781065,49999950,70,0.000001
51,45.91174213,49999950,70,0.000001
74,69.40558413,49999950,70,0.000001
46,45.56928839,49999950,70,0.000001
47,50.12199934,49999950,70,0.000001
39,45.06182911,49999950,70,0.000001
54,46.10540788,49999950,70,0.000001
54,62.02342787,49999950,70,0.000001
46,40.28807947,49999950,70,0.000001
50,49.00568182,49999950,70,0.000001
44,41.17879162,49999950,70,0.000001
